C[PPB],C_STDEV[PPB],VALVE_ID,DATE_TIME,TIME_NORM_GLOBAL[h],TREATMENT
14.297630520499998,0.23908342598149823,1.0,2025-11-05 11:48:13.486,0.13707944444444445,TH
14.821114452533331,0.25536944526684524,2.0,2025-11-05 11:56:14.466,0.270685,TH
16.05682711776667,0.1832462329925577,3.0,2025-11-05 12:04:13.559,0.4037663888888889,TH
19.899321557133337,0.20830781992209793,4.0,2025-11-05 12:12:13.611,0.5371141666666667,OSI
14.075582958666667,0.24142833062816577,5.0,2025-11-05 12:20:13.930,0.6705361111111111,BACKGROUND
17.045810792466664,0.21898568576714322,6.0,2025-11-05 12:28:13.792,0.803831111111111,OSI
18.8024275637,0.23953208099901535,7.0,2025-11-05 12:36:13.730,0.9371472222222222,OSI
15.584624850400001,0.174201712104607,1.0,2025-11-05 12:49:56.888,1.1658022222222222,TH
14.659998923566667,0.25774423674303015,2.0,2025-11-05 12:57:56.654,1.2990705555555557,TH
15.595729649299999,0.19722900472848565,3.0,2025-11-05 13:05:56.581,1.4323836111111112,TH
19.31409027986666,0.20214942948287465,4.0,2025-11-05 13:13:55.812,1.5655033333333332,OSI
13.582041561766669,0.22855992630819347,5.0,2025-11-05 13:21:56.661,1.6990725,BACKGROUND
21.687279111266665,0.2704295139063519,6.0,2025-11-05 13:29:55.470,1.8320750000000001,OSI
21.8088182912,0.2045139016829079,7.0,2025-11-05 13:37:55.361,1.9653780555555556,OSI
13.146839571366668,0.2514009138617051,9.0,2025-11-05 13:51:53.516,2.198198888888889,BACKGROUND
13.653489871966666,0.21765704854192144,8.0,2025-11-05 14:00:02.595,2.3340541666666663,H2SO4
14.772401296233335,0.1986333163238571,10.0,2025-11-05 14:09:10.670,2.4862972222222224,RAW
20.394298995233335,0.2372252255149666,11.0,2025-11-05 14:17:11.713,2.6199202777777777,AA
21.388430291500004,0.2474495800279849,12.0,2025-11-05 14:25:10.963,2.753045277777778,AA
22.05605564093333,0.1793907004858219,13.0,2025-11-05 14:33:09.997,2.8861102777777776,H2SO4
22.939505987966673,0.2250498961775075,14.0,2025-11-05 14:41:10.013,3.019448055555556,RAW
22.75709127266667,0.23648418561043694,15.0,2025-11-05 14:49:10.821,3.1530058333333333,RAW
17.286103046466664,0.16759140824093707,16.0,2025-11-05 14:57:10.150,3.2861527777777777,BACKGROUND
24.068502504866668,0.21202610150740786,17.0,2025-11-05 15:05:10.147,3.419485277777778,AA
22.683158812000002,0.27092009713185294,18.0,2025-11-05 15:13:10.108,3.552807777777778,H2SO4
19.805623702566667,0.15343483536611607,19.0,2025-11-05 15:21:08.381,3.6856613888888887,BACKGROUND
16.449268836933335,0.19825346857524997,1.0,2025-11-05 15:29:09.285,3.8192458333333335,TH
14.808911732333334,0.20284986378879535,2.0,2025-11-05 15:37:09.375,3.9526041666666667,TH
15.957547674500002,0.2353141509796578,3.0,2025-11-05 15:45:09.368,4.085935555555555,TH
21.029070048500007,0.19253098997717782,4.0,2025-11-05 15:53:09.459,4.219294166666667,OSI
13.547640632366669,0.2133465442796382,5.0,2025-11-05 16:01:08.747,4.352429722222222,BACKGROUND
27.8538358876,0.2089908155792828,6.0,2025-11-05 16:09:08.647,4.485735277777778,OSI
25.83398091646667,0.21285102238794695,7.0,2025-11-05 16:17:08.447,4.6190130555555555,OSI
14.683575113866668,0.1987295761364948,8.0,2025-11-05 16:25:08.263,4.752295277777778,H2SO4
11.523133947466665,0.20023538927456697,9.0,2025-11-05 16:33:09.187,4.885885277777779,BACKGROUND
21.758284807233334,0.30276613401076674,10.0,2025-11-05 16:41:08.086,5.018912777777778,RAW
17.62710843376667,0.1731121098100013,11.0,2025-11-05 16:49:07.997,5.152221388888889,AA
17.06488615583333,0.16622969070759,12.0,2025-11-05 16:57:07.927,5.285535277777778,AA
16.864855192633332,0.1972820743369741,13.0,2025-11-05 17:05:07.996,5.418887777777778,H2SO4
20.149053339833333,0.18680198362243122,14.0,2025-11-05 17:13:07.280,5.552022222222222,RAW
25.036415466933338,0.23153862964101818,15.0,2025-11-05 17:21:07.290,5.685358333333333,RAW
14.660255007266668,0.21160331482040276,16.0,2025-11-05 17:29:07.147,5.8186519444444444,BACKGROUND
17.377875739599997,0.20966654049245476,17.0,2025-11-05 17:37:07.013,5.9519480555555555,AA
16.75776022273333,0.20189221011156347,18.0,2025-11-05 17:45:06.967,6.085268611111111,H2SO4
14.834763487133332,0.23486161611990536,19.0,2025-11-05 17:53:05.783,6.218273055555556,BACKGROUND
13.269908322600001,0.21881599221716608,1.0,2025-11-05 18:01:06.621,6.351839166666666,TH
11.512588220433331,0.23236412548909807,2.0,2025-11-05 18:09:05.917,6.484976944444445,TH
12.869411451466666,0.22143373450730855,3.0,2025-11-05 18:17:06.062,6.618350555555556,TH
15.42221214566667,0.19867169317823188,4.0,2025-11-05 18:25:06.042,6.7516783333333334,OSI
10.51976340259,0.23657158078939328,5.0,2025-11-05 18:33:06.068,6.885018888888888,BACKGROUND
22.87869423866666,0.2368032025780728,6.0,2025-11-05 18:41:06.194,7.018387222222222,OSI
22.469183715699998,0.20340385090033644,7.0,2025-11-05 18:49:05.522,7.151533888888889,OSI
13.206228741099999,0.2071761252912815,8.0,2025-11-05 18:57:05.697,7.284915833333334,H2SO4
9.87651561401,0.22321042499963387,9.0,2025-11-05 19:05:05.473,7.418186944444445,BACKGROUND
24.429383649733335,0.22449984282992932,10.0,2025-11-05 19:13:05.316,7.551476666666666,RAW
16.30720869723334,0.23641208283829893,11.0,2025-11-05 19:21:05.328,7.6848133333333335,AA
15.930372305733332,0.222297490067107,12.0,2025-11-05 19:29:05.283,7.818134166666667,AA
15.112856023833334,0.22706033871336348,13.0,2025-11-05 19:37:05.243,7.9514563888888885,H2SO4
21.803593240566663,0.22902141270080995,14.0,2025-11-05 19:45:04.137,8.0844825,RAW
29.813584284233333,0.21395617261480498,15.0,2025-11-05 19:53:04.246,8.217846111111111,RAW
14.442105362333335,0.20461659848685684,16.0,2025-11-05 20:01:04.311,8.3511975,BACKGROUND
17.291921116366666,0.18612913291230115,17.0,2025-11-05 20:09:04.247,8.484513055555555,AA
16.906624918633334,0.2542042279814011,18.0,2025-11-05 20:17:04.423,8.617895277777777,H2SO4
14.401776469233337,0.17518172805262255,19.0,2025-11-05 20:25:03.569,8.750991388888888,BACKGROUND
12.962325644599998,0.18855768573157317,1.0,2025-11-05 20:33:03.749,8.884374722222223,TH
11.6336054001,0.2112599296188951,2.0,2025-11-05 20:41:03.124,9.017534444444445,TH
13.156989102900003,0.18235174532091303,3.0,2025-11-05 20:49:04.108,9.15114111111111,TH
19.898824493800003,0.1637227705276071,4.0,2025-11-05 20:57:03.354,9.284265,OSI
11.400150515033339,0.2012044870738741,5.0,2025-11-05 21:05:03.407,9.417613055555556,BACKGROUND
28.292405172366667,0.18236054739105684,6.0,2025-11-05 21:13:02.578,9.550716111111111,OSI
28.985658657566663,0.20482977478176218,7.0,2025-11-05 21:21:03.464,9.684295555555556,OSI
17.17864354596667,0.20100274854473085,8.0,2025-11-05 21:29:02.904,9.817473333333334,H2SO4
10.892261365266666,0.19850779091848023,9.0,2025-11-05 21:37:03.115,9.950865277777778,BACKGROUND
31.422451205933328,0.2503508155157121,10.0,2025-11-05 21:45:03.384,10.084273333333332,RAW
19.6972366501,0.2579590549061137,11.0,2025-11-05 21:53:02.592,10.217386666666666,AA
20.389569328866667,0.250909936313655,12.0,2025-11-05 22:01:02.066,10.350573888888889,AA
17.804526688099998,0.18807105955498332,13.0,2025-11-05 22:09:03.092,10.484192222222221,H2SO4
36.957085633733335,0.2748124405037494,15.0,2025-11-05 22:25:02.124,10.75059,RAW
15.467796713133335,0.27472797445872854,16.0,2025-11-05 22:33:01.911,10.883864166666667,BACKGROUND
19.319049368666665,0.22117616498553505,17.0,2025-11-05 22:41:01.986,11.017218333333332,AA
18.56708543836667,0.19397179807968362,18.0,2025-11-05 22:49:01.486,11.150412777777778,H2SO4
14.637464108666666,0.2055987621001913,19.0,2025-11-05 22:57:00.861,11.2835725,BACKGROUND
13.216861306133332,0.1645015068203753,1.0,2025-11-05 23:05:01.805,11.417168055555555,TH
11.757185311566666,0.18431562565693513,2.0,2025-11-05 23:13:01.240,11.550344444444445,TH
