C[PPB],C_STDEV[PPB],VALVE_ID,DATE_TIME,TIME_NORM_GLOBAL[h],TREATMENT
3.71216268001,0.13517906060767318,1.0,2026-02-19 09:44:13.448,0.23706888888888888,PH2SO4
3.9414781753466674,0.19039738735803424,2.0,2026-02-19 09:59:13.273,0.48702027777777773,FH2SO4
3745.7911234966664,9.27504608391856,6.0,2026-02-19 10:14:18.259,0.7384052777777778,STD
867.6556764046668,2.0076051696592723,3.0,2026-02-19 10:29:37.052,0.9936255555555555,FU
376.1009073706666,4.143302139659294,4.0,2026-02-19 10:44:36.782,1.2435505555555555,PU
86.70118695846668,1.0893278706073182,5.0,2026-02-19 10:59:35.762,1.493267222222222,PAA
47.51062376346667,0.20496403269721616,11.0,2026-02-19 11:29:36.665,1.9935180555555556,BACKGROUND
31.7233167245,0.2706837098124548,7.0,2026-02-19 11:44:40.720,2.2446444444444444,FAA
54.26861301846667,0.5363256726621634,8.0,2026-02-19 11:59:40.770,2.4946583333333336,FH2SO4
53.85936584373334,0.15238300625869,9.0,2026-02-19 12:14:40.318,2.7445327777777777,FAA
565.8987244516667,2.9574935064411867,10.0,2026-02-19 12:29:38.778,2.9941050000000002,PU
41.5763835039,0.20035917838507727,12.0,2026-02-19 12:59:39.911,3.494419722222222,BACKGROUND
1727.2896263266666,10.578496982847781,17.0,2026-02-19 13:14:38.319,3.7439774999999997,FU
89.44381492410001,1.1877080302644505,18.0,2026-02-19 13:29:40.099,3.9944719444444443,PAA
59.17567189386667,0.3315902011294577,19.0,2026-02-19 13:44:38.815,4.2441152777777775,PH2SO4
5561.9446840733335,21.856383800596046,20.0,2026-02-19 13:59:37.862,4.4938505555555555,STD
170.85313863699997,1.8314265508042558,21.0,2026-02-19 14:14:37.792,4.7438311111111116,FAA
46.472910788433325,0.4336508281742443,27.0,2026-02-19 14:44:37.516,5.243754444444444,BACKGROUND
33.58916227413333,0.15388501103200825,22.0,2026-02-19 14:59:37.865,5.493851388888889,PH2SO4
864.2403463810001,9.111233043258212,23.0,2026-02-19 15:14:38.845,5.744123611111111,PU
120.07434636933333,1.4268318565326954,24.0,2026-02-19 15:29:36.963,5.993600833333333,FH2SO4
1651.1024172133332,10.46208924339809,25.0,2026-02-19 15:44:36.940,6.243594444444444,FU
93.94960544093334,1.3476996453533414,26.0,2026-02-19 15:59:36.361,6.4934336111111115,PAA
36.09571170913333,0.17862235708707624,28.0,2026-02-19 16:29:36.236,6.993398888888889,BACKGROUND
25.725987723966668,0.18620947176862326,1.0,2026-02-19 16:44:37.752,7.24382,PH2SO4
22.568665974633333,0.14153488272639414,2.0,2026-02-19 16:59:37.957,7.493876944444444,FH2SO4
20.4150101415,0.1429167642812508,3.0,2026-02-19 17:14:37.739,7.743816388888889,FU
32.624279671033335,0.2872495607189136,4.0,2026-02-19 17:29:36.565,7.993490277777777,PU
33.399012857866666,0.19773183600549432,5.0,2026-02-19 17:44:36.693,8.243525833333333,PAA
31.89791426496667,0.15864914117537737,11.0,2026-02-19 18:14:36.431,8.743453055555555,BACKGROUND
490.730065717,1.2753170081971297,6.0,2026-02-19 18:29:36.045,8.993345833333333,STD
70.85291488323334,0.8251320423471491,7.0,2026-02-19 18:44:36.548,9.243485555555557,FAA
44.823490004433346,0.24150823028012744,8.0,2026-02-19 18:59:35.565,9.4932125,FH2SO4
35.0505439045,0.14814422662539417,9.0,2026-02-19 19:14:35.880,9.7433,FAA
71.38741028806666,1.3949387345932813,10.0,2026-02-19 19:29:35.884,9.99330111111111,PU
33.55201204436666,0.14443680879404538,12.0,2026-02-19 19:59:35.155,10.49309861111111,BACKGROUND
95.87537586580001,0.6620644184244503,17.0,2026-02-19 20:14:35.690,10.743247222222223,FU
36.540370839033336,0.36195917212813195,18.0,2026-02-19 20:29:33.671,10.99268638888889,PAA
25.83926480296666,0.13821003717433472,19.0,2026-02-19 20:44:35.260,11.243127777777778,PH2SO4
619.1631644360002,0.6758418674352363,20.0,2026-02-19 20:59:34.493,11.492914722222222,STD
66.85631827116666,0.6869234431984681,21.0,2026-02-19 21:14:33.720,11.742700000000001,FAA
25.809653029666666,0.16763166955967104,27.0,2026-02-19 21:44:34.292,12.24285888888889,BACKGROUND
17.257908395033333,0.11861671679217382,22.0,2026-02-19 21:59:34.374,12.492881666666667,PH2SO4
47.749974782366664,0.6362411310230682,23.0,2026-02-19 22:14:33.776,12.742715555555556,PU
39.430870991433345,0.134645807850008,24.0,2026-02-19 22:29:33.388,12.992607777777778,FH2SO4
86.19900475963335,0.30830785287514795,25.0,2026-02-19 22:44:34.109,13.242808055555555,FU
40.01633139403334,0.28544889786572597,26.0,2026-02-19 22:59:33.035,13.492509722222223,PAA
19.9663745387,0.21118771963297955,28.0,2026-02-19 23:29:31.473,13.992075833333333,BACKGROUND
12.957945490399998,0.1462910014675873,1.0,2026-02-19 23:44:33.786,14.242718333333332,PH2SO4
10.528625319766666,0.119896857172579,3.0,2026-02-20 00:14:31.747,14.742151944444446,FU
11.182147547533333,0.12216334439656829,4.0,2026-02-20 00:29:33.522,14.992645,PU
16.724833808899998,0.14975828602789099,5.0,2026-02-20 00:44:32.009,15.242224722222222,PAA
23.910405002433333,0.16489951025241015,11.0,2026-02-20 01:14:32.079,15.742244166666666,BACKGROUND
227.52195190900005,2.135602749542346,6.0,2026-02-20 01:29:32.180,15.992272222222223,STD
52.734696913,0.6655286369638873,7.0,2026-02-20 01:44:33.227,16.242563055555554,FAA
34.39670537746667,0.3072842381736184,8.0,2026-02-20 01:59:31.081,16.491966944444442,FH2SO4
27.23570477,0.1398247166446233,9.0,2026-02-20 02:14:31.401,16.742055833333332,FAA
29.778651918500007,0.6062723678621961,10.0,2026-02-20 02:29:30.361,16.991766944444443,PU
28.084430763433335,0.18516193489654761,12.0,2026-02-20 02:59:30.191,17.49171972222222,BACKGROUND
59.78734088806666,0.3846129985107889,17.0,2026-02-20 03:14:30.703,17.741861944444445,FU
50.78992108266666,0.2145073438757699,18.0,2026-02-20 03:29:29.999,17.99166638888889,PAA
29.876692819699993,0.23323257006069803,19.0,2026-02-20 03:44:29.753,18.241598055555556,PH2SO4
298.62419724066666,0.8741259336009346,20.0,2026-02-20 03:59:30.914,18.491920555555556,STD
48.17229856043333,0.6182559413338288,21.0,2026-02-20 04:14:29.608,18.741557777777775,FAA
20.439401994566666,0.13505460165988006,27.0,2026-02-20 04:44:28.325,19.24120138888889,BACKGROUND
13.189167395433332,0.13718306213550674,22.0,2026-02-20 04:59:30.099,19.49169416666667,PH2SO4
19.432589606199997,0.4632108187268411,23.0,2026-02-20 05:14:30.125,19.741701388888888,PU
27.857959256166662,0.11787473240102994,24.0,2026-02-20 05:29:28.934,19.991370555555555,FH2SO4
51.57484465163334,0.19285674832441932,25.0,2026-02-20 05:44:29.038,20.241399444444443,FU
30.11281175703333,0.2684750966076286,26.0,2026-02-20 05:59:27.507,20.490974166666668,PAA
17.42669396206667,0.15950858829358883,28.0,2026-02-20 06:29:28.707,20.991307499999998,BACKGROUND
10.734105652933334,0.11990184730556183,1.0,2026-02-20 06:44:28.273,21.241186944444443,PH2SO4
9.566542214576668,0.15975151911555097,2.0,2026-02-20 06:59:28.272,21.491186666666668,FH2SO4
8.724947818333334,0.1622225279254824,3.0,2026-02-20 07:14:29.029,21.741396944444443,FU
30.813105759433334,0.13984009017498403,4.0,2026-02-20 07:29:27.881,21.991078055555555,PU
26.68492959763334,0.12591837282010657,5.0,2026-02-20 07:44:28.019,22.241116388888887,PAA
26.1189592315,0.15892775284508473,11.0,2026-02-20 08:14:27.756,22.74104333333333,BACKGROUND
135.15063599666667,2.8377841450536767,6.0,2026-02-20 08:29:27.664,22.991017777777778,STD
45.395183634999995,0.45420061629109476,7.0,2026-02-20 08:44:26.907,23.240807500000003,FAA
30.318286926366667,0.201189230019836,8.0,2026-02-20 08:59:27.914,23.491087222222223,FH2SO4
23.62771099256667,0.12433707245900522,9.0,2026-02-20 09:14:27.865,23.741073611111112,FAA
20.209853921633332,0.18885550339297108,10.0,2026-02-20 09:29:25.885,23.990523611111108,PU
26.014120245699996,0.14159156851734556,12.0,2026-02-20 09:59:26.654,24.490737222222222,BACKGROUND
94.9738549947,0.6166686971555773,17.0,2026-02-20 10:14:26.546,24.740707222222223,FU
34.350021144066666,0.2574083356870296,18.0,2026-02-20 10:29:26.790,24.990775,PAA
22.0879529931,0.11860041498792498,19.0,2026-02-20 10:44:25.831,25.240508611111114,PH2SO4
193.6071030663333,0.5363098754239592,20.0,2026-02-20 10:59:26.288,25.490635555555556,STD
41.237652324866666,0.6953098845283107,21.0,2026-02-20 11:14:24.831,25.740230833333335,FAA
19.200707395433337,0.15264923186413556,27.0,2026-02-20 11:44:23.940,26.239983333333335,BACKGROUND
12.006504445633334,0.11453950646267604,22.0,2026-02-20 11:59:24.091,26.49002527777778,PH2SO4
11.658644028499998,0.16149988603952073,23.0,2026-02-20 12:14:23.887,26.739968611111113,PU
19.5338613337,0.1825753274673948,24.0,2026-02-20 12:29:23.717,26.98992138888889,FH2SO4
50.750543880033334,0.4528875074185531,25.0,2026-02-20 12:44:25.220,27.24033888888889,FU
29.421808041733332,0.28552713216420395,26.0,2026-02-20 12:59:23.262,27.489795,PAA
16.33336290893333,0.1848689042600864,28.0,2026-02-20 13:29:23.858,27.989960555555555,BACKGROUND
10.124348195353331,0.13434349659864647,1.0,2026-02-20 13:44:25.806,28.240501666666667,PH2SO4
8.860749702466668,0.12879923581980693,2.0,2026-02-20 13:59:23.994,28.489998333333336,FH2SO4
8.022360277676665,0.11641690255814831,3.0,2026-02-20 14:14:23.956,28.73998777777778,FU
21.134509087800005,0.2531520250793387,4.0,2026-02-20 14:29:23.846,28.989957222222223,PU
23.221192414633336,0.13779984438602247,5.0,2026-02-20 14:44:22.193,29.239498055555554,PAA
25.328254895033332,0.17067411417434372,11.0,2026-02-20 15:14:23.858,29.739960555555555,BACKGROUND
55.45731761413333,3.6445711521381523,6.0,2026-02-20 15:29:23.808,29.98994666666667,STD
37.0029224133,0.3384723756495603,7.0,2026-02-20 15:44:22.345,30.239540277777778,FAA
26.446430512633338,0.14210379732050446,8.0,2026-02-20 15:59:22.405,30.489556944444445,FH2SO4
21.444198446033337,0.1550003723617458,9.0,2026-02-20 16:14:22.334,30.73953722222222,FAA
20.624230417300005,0.3921633111166983,10.0,2026-02-20 16:29:22.894,30.989692777777776,PU
25.144019801733336,0.25149516668944194,12.0,2026-02-20 16:59:22.368,31.489546666666666,BACKGROUND
147.40911444699998,0.7245365719124912,17.0,2026-02-20 17:14:22.413,31.739559166666666,FU
38.17200914536667,0.23836312508218893,18.0,2026-02-20 17:29:22.864,31.989684444444446,PAA
22.657212303233333,0.22621648611592493,19.0,2026-02-20 17:44:22.776,32.23966,PH2SO4
148.99677667766667,0.5835900636306697,20.0,2026-02-20 17:59:21.017,32.48917138888889,STD
38.49997593136666,0.48596644667671524,21.0,2026-02-20 18:14:20.358,32.73898833333333,FAA
18.934453393666665,0.15191750148309008,27.0,2026-02-20 18:44:21.036,33.239176666666665,BACKGROUND
11.74956472486667,0.16028036174661864,22.0,2026-02-20 18:59:20.535,33.4890375,PH2SO4
11.683978223699997,0.20104044747285632,23.0,2026-02-20 19:14:20.872,33.739131111111114,PU
20.561333032733337,0.2372542749744467,24.0,2026-02-20 19:29:20.088,33.988913333333336,FH2SO4
67.08576610816665,0.9393952877886617,25.0,2026-02-20 19:44:19.993,34.238886944444445,FU
31.561092725966667,0.3558098235821747,26.0,2026-02-20 19:59:18.683,34.488523055555554,PAA
17.044269293933336,0.13114364204279882,28.0,2026-02-20 20:29:19.496,34.988748888888885,BACKGROUND
10.261898489319998,0.14410942344534944,1.0,2026-02-20 20:44:21.036,35.239176666666665,PH2SO4
