C[PPB],C_STDEV[PPB],VALVE_ID,DATE_TIME,TIME_NORM_GLOBAL[h],TREATMENT
14.297630520499998,0.23908342598149823,1.0,2025-11-05 11:48:13.486,0.053746111111111106,TH
14.821114452533331,0.25536944526684524,2.0,2025-11-05 11:56:14.466,0.18735166666666667,TH
16.05682711776667,0.1832462329925577,3.0,2025-11-05 12:04:13.559,0.32043305555555557,TH
19.899321557133337,0.20830781992209793,4.0,2025-11-05 12:12:13.611,0.45378083333333336,OSI
14.075582958666667,0.24142833062816577,5.0,2025-11-05 12:20:13.930,0.5872027777777777,BACKGROUND
17.045810792466664,0.21898568576714322,6.0,2025-11-05 12:28:13.792,0.7204977777777778,OSI
18.8024275637,0.23953208099901535,7.0,2025-11-05 12:36:13.730,0.8538138888888889,OSI
15.584624850400001,0.174201712104607,1.0,2025-11-05 12:49:56.888,1.082468888888889,TH
14.659998923566667,0.25774423674303015,2.0,2025-11-05 12:57:56.654,1.2157372222222222,TH
15.595729649299999,0.19722900472848565,3.0,2025-11-05 13:05:56.581,1.3490502777777778,TH
19.31409027986666,0.20214942948287465,4.0,2025-11-05 13:13:55.812,1.48217,OSI
13.582041561766669,0.22855992630819347,5.0,2025-11-05 13:21:56.661,1.6157391666666667,BACKGROUND
21.687279111266665,0.2704295139063519,6.0,2025-11-05 13:29:55.470,1.7487416666666666,OSI
21.8088182912,0.2045139016829079,7.0,2025-11-05 13:37:55.361,1.882044722222222,OSI
13.146839571366668,0.2514009138617051,9.0,2025-11-05 13:51:53.516,2.1148655555555553,BACKGROUND
13.653489871966666,0.21765704854192144,8.0,2025-11-05 14:00:02.595,2.2507208333333333,H2SO4
14.772401296233335,0.1986333163238571,10.0,2025-11-05 14:09:10.670,2.402963888888889,RAW
20.394298995233335,0.2372252255149666,11.0,2025-11-05 14:17:11.713,2.536586944444444,AA
21.388430291500004,0.2474495800279849,12.0,2025-11-05 14:25:10.963,2.6697119444444444,AA
22.05605564093333,0.1793907004858219,13.0,2025-11-05 14:33:09.997,2.802776944444444,H2SO4
22.939505987966673,0.2250498961775075,14.0,2025-11-05 14:41:10.013,2.9361147222222224,RAW
22.75709127266667,0.23648418561043694,15.0,2025-11-05 14:49:10.821,3.0696725,RAW
17.286103046466664,0.16759140824093707,16.0,2025-11-05 14:57:10.150,3.202819444444444,BACKGROUND
24.068502504866668,0.21202610150740786,17.0,2025-11-05 15:05:10.147,3.3361519444444445,AA
