"scenario", "treatment", "ctime", "air.temp", "TAN.app", "man.dm", "man.ph", "app.mthd", "rain.cum", "app.rate.ni", "j"                , "er"                 , "shift"
         3, "RAW"      ,      74,     10.394,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0358131391792043 , 0.406617963773528    ,    0.53
         3, "RAW"      ,      75,     10.088,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0350836091142277 , 0.407174846457881    ,    0.53
         3, "RAW"      ,      76,      9.264,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0343625708737854 , 0.407720284090798    ,    0.53
         3, "RAW"      ,      77,      8.17 ,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0336623197076058 , 0.40825460662584     ,    0.53
         3, "RAW"      ,      78,      7.594,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0329977982062779 , 0.408778381200542    ,    0.53
         3, "RAW"      ,      79,      7.606,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0323617038777435 , 0.409292059039872    ,    0.53
         3, "RAW"      ,      80,      7.806,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0317426151670546 , 0.409795910074269    ,    0.53
         3, "RAW"      ,      81,      7.953,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0311356963294394 , 0.410290127476324    ,    0.53
         3, "RAW"      ,      82,      7.947,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0305396530266187 , 0.410774883873572    ,    0.53
         3, "RAW"      ,      83,      8.006,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0299571791558115 , 0.411250394653823    ,    0.53
         3, "RAW"      ,      84,      8.1  ,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0293872763095635 , 0.411716859357149    ,    0.53
         3, "RAW"      ,      85,      8.153,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.02882879720255   , 0.412174459312745    ,    0.53
         3, "RAW"      ,      86,      8.2  ,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0282818063364054 , 0.412623376873641    ,    0.53
         3, "RAW"      ,      87,      8.094,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0277450107595563 , 0.413063773869824    ,    0.53
         3, "RAW"      ,      88,      8.053,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0272197763835642 , 0.41349583381242     ,    0.53
         3, "RAW"      ,      89,      8.047,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0267054333819914 , 0.413919729580388    ,    0.53
         3, "RAW"      ,      90,      7.735,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0262000687303541 , 0.414335603687219    ,    0.53
         3, "RAW"      ,      91,      7.5  ,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0257054823736276 , 0.41474362721696     ,    0.53
         3, "RAW"      ,      92,      7.553,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0252218998754188 , 0.41514397483403     ,    0.53
         3, "RAW"      ,      93,      8.077,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0247492263207327 , 0.415536819696264    ,    0.53
         3, "RAW"      ,      94,      9.136,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0242870284309902 , 0.415922328084057    ,    0.53
         3, "RAW"      ,      95,     10.124,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0238330538243261 , 0.416300630525713    ,    0.53
         3, "RAW"      ,      96,     10.712,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0233863028291168 , 0.416671841681731    ,    0.53
         3, "RAW"      ,      97,     10.794,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.022946735671173  , 0.417036075581273    ,    0.53
         3, "RAW"      ,      98,     10.806,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.022515607143216  , 0.417393466170848    ,    0.53
         3, "RAW"      ,      99,     10.794,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0220928592715879 , 0.417744146476746    ,    0.53
         3, "RAW"      ,     100,     10.594,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0216780546628641 , 0.418088242582506    ,    0.53
         3, "RAW"      ,     101,     10.553,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0212715887226445 , 0.418425886847945    ,    0.53
         3, "RAW"      ,     102,     10.6  ,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0208730714112555 , 0.418757205441774    ,    0.53
         3, "RAW"      ,     103,     10.494,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.020482032923649  , 0.419082317075483    ,    0.53
         3, "RAW"      ,     104,     10.4  ,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0200985214627956 , 0.419401341225686    ,    0.53
         3, "RAW"      ,     105,     10.453,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.019722462499125  , 0.41971439618599     ,    0.53
         3, "RAW"      ,     106,     10.235,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0193533676023598 , 0.420021592497138    ,    0.53
         3, "RAW"      ,     107,      9.576,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0189910830260871 , 0.420323038259457    ,    0.53
         3, "RAW"      ,     108,      9.147,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0186358865648764 , 0.420618845982709    ,    0.53
         3, "RAW"      ,     109,      8.888,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0182875256231831 , 0.420909124167204    ,    0.53
         3, "RAW"      ,     110,      8.435,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0179456943504306 , 0.421193976458481    ,    0.53
         3, "RAW"      ,     111,      8.147,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0176103894869364 , 0.421473506450337    ,    0.53
         3, "RAW"      ,     112,      8.312,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0172815240291442 , 0.421747816355561    ,    0.53
         3, "RAW"      ,     113,      8.341,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0169587900135184 , 0.422017003498633    ,    0.53
         3, "RAW"      ,     114,      8.412,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0166421183687575 , 0.422281164107661    ,    0.53
         3, "RAW"      ,     115,      8.759,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0163314318981556 , 0.422540393185409    ,    0.53
         3, "RAW"      ,     116,      8.9  ,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0160265196776734 , 0.422794782386642    ,    0.53
         3, "RAW"      ,     117,      8.9  ,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.015727295295374  , 0.423044421994505    ,    0.53
         3, "RAW"      ,     118,      9.483,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0154337527001438 , 0.423289402196095    ,    0.53
         3, "RAW"      ,     119,     10.424,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0151457337787839 , 0.423529810668774    ,    0.53
         3, "RAW"      ,     120,     11.754,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0148631299021389 , 0.423765733365634    ,    0.53
         3, "RAW"      ,     121,     12.706,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0145857419624491 , 0.423997253079323    ,    0.53
         3, "RAW"      ,     122,     12.482,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0143134047510785 , 0.424224449980134    ,    0.53
         3, "RAW"      ,     123,     11.458,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.014046115978708  , 0.424447404202018    ,    0.53
         3, "RAW"      ,     124,      9.952,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0137838363041105 , 0.424666195254464    ,    0.53
         3, "RAW"      ,     125,      7.716,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.013526469376071  , 0.424880901117577    ,    0.53
         3, "RAW"      ,     126,      5.658,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0132739635111854 , 0.425091598951088    ,    0.53
         3, "RAW"      ,     127,      5.424,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0130262497915581 , 0.425298364820795    ,    0.53
         3, "RAW"      ,     128,      6.118,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0127831869541595 , 0.425501272550226    ,    0.53
         3, "RAW"      ,     129,      6.824,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0125446592244529 , 0.425700394125217    ,    0.53
         3, "RAW"      ,     130,      6.935,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0123105678879831 , 0.425895799964709    ,    0.53
         3, "RAW"      ,     131,      6.647,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0120808387375426 , 0.426087559309749    ,    0.53
         3, "RAW"      ,     132,      6.706,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0118554062233578 , 0.426275740360914    ,    0.53
         3, "RAW"      ,     133,      6.853,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.011634183362645  , 0.426460409938099    ,    0.53
         3, "RAW"      ,     134,      6.794,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0114170867909529 , 0.426641633537955    ,    0.53
         3, "RAW"      ,     135,      6.7  ,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0112040425724551 , 0.42681947548355     ,    0.53
         3, "RAW"      ,     136,      6.382,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0109949729781746 , 0.426993998864155    ,    0.53
         3, "RAW"      ,     137,      6.312,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0107898090174032 , 0.427165265673956    ,    0.53
         3, "RAW"      ,     138,      6.553,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.010588477155828  , 0.427333336739921    ,    0.53
         3, "RAW"      ,     139,      5.911,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0103908958154371 , 0.427498271594134    ,    0.53
         3, "RAW"      ,     140,      5.671,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0101970059558028 , 0.427660128831528    ,    0.53
         3, "RAW"      ,     141,      7.007,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0100067443831016 , 0.427818966043958    ,    0.53
         3, "RAW"      ,     142,      8.642,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.00982003428602596, 0.427974839604054    ,    0.53
         3, "RAW"      ,     143,      9.883,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.00963680482622919, 0.428127804760026    ,    0.53
         3, "RAW"      ,     144,     10.453,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.00945698967520059, 0.428277915707251    ,    0.53
         3, "RAW"      ,     145,     10.553,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.00928052735177332, 0.428425225665216    ,    0.53
         3, "RAW"      ,     146,     10.335,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.00910735696563592, 0.428569786886893    ,    0.53
         3, "RAW"      ,     147,      9.835,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.00893741779856683, 0.428711650661473    ,    0.53
         3, "RAW"      ,     148,      9.441,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.00877065110559627, 0.428850867345689    ,    0.53
         3, "RAW"      ,     149,      9.3  ,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.00860699768100659, 0.428987486356498    ,    0.53
         3, "RAW"      ,     150,      9.565,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.00844639934916103, 0.429121556187437    ,    0.53
         3, "RAW"      ,     151,     10.118,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.00828879842999442, 0.429253124416485    ,    0.53
         3, "RAW"      ,     152,     10.665,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.00813413819006925, 0.429382237721089    ,    0.53
         3, "RAW"      ,     153,     11.165,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.00798236369228889, 0.429508941906681    ,    0.53
         3, "RAW"      ,     154,     11.718,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.00783342129115283, 0.429633281927176    ,    0.53
         3, "RAW"      ,     155,     12.159,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.00768725786513969, 0.429755301893289    ,    0.53
         3, "RAW"      ,     156,     12.406,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.00754382151921718, 0.429875045092007    ,    0.53
         3, "RAW"      ,     157,     12.5  ,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.00740306152152925, 0.429992554005047    ,    0.53
         3, "RAW"      ,     158,     12.553,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.00726492810880686, 0.430107870324234    ,    0.53
         3, "RAW"      ,     159,     12.6  ,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.00712937229396005, 0.430221034963821    ,    0.53
         3, "RAW"      ,     160,     12.6  ,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.00699634592744758, 0.43033208807378     ,    0.53
         3, "RAW"      ,     161,     12.547,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.00686580180174801, 0.430441069054761    ,    0.53
         3, "RAW"      ,     162,     12.5  ,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.00673769362590093, 0.430548016572632    ,    0.53
         3, "RAW"      ,     163,     12.447,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0066119759178811 , 0.430652968571329    ,    0.53
         3, "RAW"      ,     164,     12.4  ,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.00648860406128549, 0.430755962286587    ,    0.53
         3, "RAW"      ,     165,     12.506,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.00636753431821901, 0.430857034259892    ,    0.53
         3, "RAW"      ,     166,     12.759,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.00624872369462537, 0.430956220350283    ,    0.53
         3, "RAW"      ,     167,     12.847,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.00613212992808698, 0.431053555745967    ,    0.53
         3, "RAW"      ,     168,     12.853,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.0060177116899105 , 0.43114907497914     ,    0.53
         3, "RAW"      ,     169,     12.847,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.00590542840327046, 0.431242811937922    ,    0.53
         3, "RAW"      ,     170,     12.8  ,      63  ,     7.42,     6.91, "bc"      ,          0,            29, 0.00579524022152711, 0.431334799877946    ,    0.53
         4, "H2SO4"    ,       0,      8.167,      62.5,     7.25,     6.25, "bc"      ,          0,            29, Inf                , 4.50595051060018e-18 ,    0.67
         4, "H2SO4"    ,       1,      7.865,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 1.34630226618336   , 0.0215408362589337   ,    0.67
         4, "H2SO4"    ,       2,      7.767,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 1.22447961364917   , 0.0411325100773204   ,    0.67
         4, "H2SO4"    ,       3,      8.202,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 1.16409622716874   , 0.0597580497120202   ,    0.67
         4, "H2SO4"    ,       4,      7.328,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.995519941350486  , 0.0756863687736279   ,    0.67
         4, "H2SO4"    ,       5,      6.331,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.847312726116111  , 0.0892433723914857   ,    0.67
         4, "H2SO4"    ,       6,      6.033,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.765291887127129  , 0.10148804258552     ,    0.67
         4, "H2SO4"    ,       7,      6.335,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.725008101096347  , 0.113088172203061    ,    0.67
         4, "H2SO4"    ,       8,      6.634,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.686462649859465  , 0.124071574600813    ,    0.67
         4, "H2SO4"    ,       9,      6.633,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.635514313026879  , 0.134239803609243    ,    0.67
         4, "H2SO4"    ,      10,      6.533,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.584727405196196  , 0.143595442092382    ,    0.67
         4, "H2SO4"    ,      11,      6.634,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.546563460949411  , 0.152340457467573    ,    0.67
         4, "H2SO4"    ,      12,      6.834,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.514756392444916  , 0.160576559746691    ,    0.67
         4, "H2SO4"    ,      13,      6.431,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.465306150942459  , 0.16802145816177     ,    0.67
         4, "H2SO4"    ,      14,      6.267,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.428720201861514  , 0.174880981391555    ,    0.67
         4, "H2SO4"    ,      15,      6.3  ,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.400883357848944  , 0.181295115117138    ,    0.67
         4, "H2SO4"    ,      16,      5.697,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.360544886396911  , 0.187063833299488    ,    0.67
         4, "H2SO4"    ,      17,      5.668,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.337260756398543  , 0.192460005401865    ,    0.67
         4, "H2SO4"    ,      18,      6.738,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.337387725001509  , 0.197858209001889    ,    0.67
         4, "H2SO4"    ,      19,      7.468,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.329924164214326  , 0.203136995629318    ,    0.67
         4, "H2SO4"    ,      20,      7.868,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.315899377142275  , 0.208191385663595    ,    0.67
         4, "H2SO4"    ,      21,      8.402,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.30470373009455   , 0.213066645345108    ,    0.67
         4, "H2SO4"    ,      22,      9.203,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.298169124110816  , 0.217837351330881    ,    0.67
         4, "H2SO4"    ,      23,     10.103,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.292902256717436  , 0.22252378743836     ,    0.67
         4, "H2SO4"    ,      24,      9.998,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.271415817301833  , 0.226866440515189    ,    0.67
         4, "H2SO4"    ,      25,      9.532,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.247328856452828  , 0.230823702218434    ,    0.67
         4, "H2SO4"    ,      26,      9.333,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.229481997828248  , 0.234495414183686    ,    0.67
         4, "H2SO4"    ,      27,      9.367,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.215941912644231  , 0.237950484785994    ,    0.67
         4, "H2SO4"    ,      28,      9.266,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.20223163956998   , 0.241186191019114    ,    0.67
         4, "H2SO4"    ,      29,      9.267,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.190677075569894  , 0.244237024228232    ,    0.67
         4, "H2SO4"    ,      30,      9.099,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.178795052502773  , 0.247097745068276    ,    0.67
         4, "H2SO4"    ,      31,      8.866,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.167647019186523  , 0.249780097375261    ,    0.67
         4, "H2SO4"    ,      32,      8.8  ,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.158646842817705  , 0.252318446860344    ,    0.67
         4, "H2SO4"    ,      33,      8.934,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.151511250336808  , 0.254742626865733    ,    0.67
         4, "H2SO4"    ,      34,      8.933,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.144153619687408  , 0.257049084780731    ,    0.67
         4, "H2SO4"    ,      35,      8.833,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.136917019297169  , 0.259239757089486    ,    0.67
         4, "H2SO4"    ,      36,      8.733,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.130297673457864  , 0.261324519864812    ,    0.67
         4, "H2SO4"    ,      37,      8.7  ,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.124475216389005  , 0.263316123327036    ,    0.67
         4, "H2SO4"    ,      38,      8.7  ,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.119202981152547  , 0.265223371025477    ,    0.67
         4, "H2SO4"    ,      39,      8.7  ,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.114307195304914  , 0.267052286150355    ,    0.67
         4, "H2SO4"    ,      40,      8.7  ,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.109754619652882  , 0.268808360064801    ,    0.67
         4, "H2SO4"    ,      41,      8.566,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.105188540154955  , 0.270491376707281    ,    0.67
         4, "H2SO4"    ,      42,      8.567,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.101277094693419  , 0.272111810222375    ,    0.67
         4, "H2SO4"    ,      43,      8.198,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0968966840789491 , 0.273662157167639    ,    0.67
         4, "H2SO4"    ,      44,      8.067,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.093333564005377  , 0.275155494191725    ,    0.67
         4, "H2SO4"    ,      45,      8.033,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0901768394148057 , 0.276598323622362    ,    0.67
         4, "H2SO4"    ,      46,      7.598,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0866576699853248 , 0.277984846342127    ,    0.67
         4, "H2SO4"    ,      47,      7.869,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0843261452977373 , 0.279334064666891    ,    0.67
         4, "H2SO4"    ,      48,      9.44 ,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0836996525431566 , 0.280673259107581    ,    0.67
         4, "H2SO4"    ,      49,     10.703,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0826219704787512 , 0.281995210635241    ,    0.67
         4, "H2SO4"    ,      50,     10.732,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0799395796753366 , 0.283274243910047    ,    0.67
         4, "H2SO4"    ,      51,      9.595,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0762182450807352 , 0.284493735831338    ,    0.67
         4, "H2SO4"    ,      52,      7.693,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0724177961743386 , 0.285652420570128    ,    0.67
         4, "H2SO4"    ,      53,      5.258,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0689798845511689 , 0.286756098722946    ,    0.67
         4, "H2SO4"    ,      54,      3.529,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0664901851370203 , 0.287819941685139    ,    0.67
         4, "H2SO4"    ,      55,      3.837,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.065092486682353  , 0.288861421472056    ,    0.67
         4, "H2SO4"    ,      56,      3.463,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0634699921117594 , 0.289876941345845    ,    0.67
         4, "H2SO4"    ,      57,      3.301,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0619971583205938 , 0.290868895878974    ,    0.67
         4, "H2SO4"    ,      58,      3.534,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0607009783266506 , 0.2918401115322      ,    0.67
         4, "H2SO4"    ,      59,      2.997,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0592211143000121 , 0.292787649361001    ,    0.67
         4, "H2SO4"    ,      60,      2.432,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0578097038668659 , 0.29371260462287     ,    0.67
         4, "H2SO4"    ,      61,      3.037,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.056720772790257  , 0.294620136987515    ,    0.67
         4, "H2SO4"    ,      62,      4.338,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0558063008447469 , 0.29551303780103     ,    0.67
         4, "H2SO4"    ,      63,      4.666,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0546800246646626 , 0.296387918195665    ,    0.67
         4, "H2SO4"    ,      64,      4.332,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0534446668896642 , 0.2972430328659      ,    0.67
         4, "H2SO4"    ,      65,      3.53 ,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0521786230079933 , 0.298077890834028    ,    0.67
         4, "H2SO4"    ,      66,      3.669,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0511189011428961 , 0.298895793252314    ,    0.67
         4, "H2SO4"    ,      67,      3.699,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.050069068050373  , 0.29969689834112     ,    0.67
         4, "H2SO4"    ,      68,      4.337,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0491278847305061 , 0.300482944496808    ,    0.67
         4, "H2SO4"    ,      69,      5.571,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.048282897755783  , 0.301255470860901    ,    0.67
         4, "H2SO4"    ,      70,      6.871,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0474585671160845 , 0.302014807934758    ,    0.67
         4, "H2SO4"    ,      71,      8.774,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0467340092095547 , 0.302762552082111    ,    0.67
         4, "H2SO4"    ,      72,     10.304,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0459632760034907 , 0.303497964498167    ,    0.67
         4, "H2SO4"    ,      73,     10.566,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.045006693582085  , 0.30421807159548     ,    0.67
         4, "H2SO4"    ,      74,     10.366,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0440139667641439 , 0.304922295063706    ,    0.67
         4, "H2SO4"    ,      75,     10.032,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0430431678268128 , 0.305610985748935    ,    0.67
         4, "H2SO4"    ,      76,      9.096,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0420527579662959 , 0.306283829876396    ,    0.67
         4, "H2SO4"    ,      77,      8.03 ,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.041104992086062  , 0.306941509749773    ,    0.67
         4, "H2SO4"    ,      78,      7.566,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0402454561993757 , 0.307585437048963    ,    0.67
         4, "H2SO4"    ,      79,      7.634,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0394468274890833 , 0.308216586288788    ,    0.67
         4, "H2SO4"    ,      80,      7.834,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0386745375724509 , 0.308835378889948    ,    0.67
         4, "H2SO4"    ,      81,      7.967,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.037915519812934  , 0.309442027206955    ,    0.67
         4, "H2SO4"    ,      82,      7.933,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0371655432447469 , 0.310036675898871    ,    0.67
         4, "H2SO4"    ,      83,      8.034,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0364394631070297 , 0.310619707308583    ,    0.67
         4, "H2SO4"    ,      84,      8.1  ,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0357281561458223 , 0.311191357806916    ,    0.67
         4, "H2SO4"    ,      85,      8.167,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0350328154827011 , 0.311751882854639    ,    0.67
         4, "H2SO4"    ,      86,      8.2  ,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0343517655595278 , 0.312301511103592    ,    0.67
         4, "H2SO4"    ,      87,      8.066,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0336809256658093 , 0.312840405914245    ,    0.67
         4, "H2SO4"    ,      88,      8.067,      62.5,     7.25,     6.25, "bc"      ,          0,            29, 0.0330294000626381 , 0.313368876315247    ,    0.67
