"scenario","treatment","ctime","air.temp","TAN.app","man.dm","man.ph","app.mthd","rain.cum","app.rate.ni","j","er","shift"
1,"AA",25,9.8,62,7.23,6.26,"ts",0,29,0.153004855116139,0.0759468471197819,0
1,"AA",26,9.4,62,7.23,6.26,"ts",0,29,0.148115381415315,0.0783358048845451,0
1,"AA",27,9.3,62,7.23,6.26,"ts",0,29,0.144487956704131,0.0806662557991279,0
1,"AA",28,9.4,62,7.23,6.26,"ts",0,29,0.14157887407806,0.0829497860261933,0
1,"AA",29,9.2,62,7.23,6.26,"ts",0,29,0.137926706953555,0.0851744103318958,0
1,"AA",30,9.3,62,7.23,6.26,"ts",0,29,0.135181743247547,0.0873547610294369,0
1,"AA",31,9,62,7.23,6.26,"ts",0,29,0.13157972011137,0.0894770145796203,0
1,"AA",32,8.8,62,7.23,6.26,"ts",0,29,0.128378267239698,0.0915476317931638,0
1,"AA",33,8.8,62,7.23,6.26,"ts",0,29,0.125694673240512,0.0935749652325269,0
1,"AA",34,9,62,7.23,6.26,"ts",0,29,0.12343720196819,0.0955658878449171,0
1,"AA",35,8.9,62,7.23,6.26,"ts",0,29,0.120698570891705,0.0975126389883317,0
1,"AA",36,8.8,62,7.23,6.26,"ts",0,29,0.118052260346876,0.0994167077036038,0
1,"AA",37,8.7,62,7.23,6.26,"ts",0,29,0.11549279415479,0.1012794947061,0
1,"AA",38,8.7,62,7.23,6.26,"ts",0,29,0.11314533931558,0.103104419533771,0
1,"AA",39,8.7,62,7.23,6.26,"ts",0,29,0.11085516147473,0.10489240600917,0
1,"AA",40,8.7,62,7.23,6.26,"ts",0,29,0.108620248484343,0.106644345500853,0
1,"AA",41,8.7,62,7.23,6.26,"ts",0,29,0.106438691786479,0.108361098594183,0
1,"AA",42,8.5,62,7.23,6.26,"ts",0,29,0.104114723207204,0.110040368323332,0
1,"AA",43,8.6,62,7.23,6.26,"ts",0,29,0.102138826632215,0.111687768752884,0
1,"AA",44,8,62,7.23,6.26,"ts",0,29,0.0996231381453638,0.11329459356168,0
1,"AA",45,8.1,62,7.23,6.26,"ts",0,29,0.0977549414144043,0.114871286165138,0
1,"AA",46,8,62,7.23,6.26,"ts",0,29,0.0957797016150561,0.116416120062155,0
1,"AA",47,7.4,62,7.23,6.26,"ts",0,29,0.0935453311899792,0.117924915726509,0
1,"AA",48,8.1,62,7.23,6.26,"ts",0,29,0.092161832086294,0.119411396889192,0
1,"AA",49,10.1,62,7.23,6.26,"ts",0,29,0.0915984936775551,0.120888791948507,0
1,"AA",50,11,62,7.23,6.26,"ts",0,29,0.0903380651883401,0.122345857516061,0
1,"AA",51,10.6,62,7.23,6.26,"ts",0,29,0.0882534721287236,0.123769300614911,0
1,"AA",52,9.1,62,7.23,6.26,"ts",0,29,0.0856927448674041,0.12515144166116,0
1,"AA",53,7,62,7.23,6.26,"ts",0,29,0.0831440964490087,0.126492475474853,0
1,"AA",54,4.4,62,7.23,6.26,"ts",0,29,0.0807492117555251,0.127794882116072,0
1,"AA",55,3.1,62,7.23,6.26,"ts",0,29,0.0789442321316187,0.129068176182711,0
1,"AA",56,4.2,62,7.23,6.26,"ts",0,29,0.0777630041891832,0.130322418185762,0
1,"AA",57,3.1,62,7.23,6.26,"ts",0,29,0.0761008835062231,0.131549851790701,0
1,"AA",58,3.4,62,7.23,6.26,"ts",0,29,0.0747729898864691,0.132755867756612,0
1,"AA",59,3.6,62,7.23,6.26,"ts",0,29,0.0734434473398569,0.1339404394879,0
1,"AA",60,2.7,62,7.23,6.26,"ts",0,29,0.0719494810890264,0.135100914989336,0
1,"AA",61,2.3,62,7.23,6.26,"ts",0,29,0.0705800370203473,0.136239302683212,0
1,"AA",62,3.4,62,7.23,6.26,"ts",0,29,0.0694491052725716,0.137359449542447,0
1,"AA",63,4.8,62,7.23,6.26,"ts",0,29,0.0683785805249197,0.138462329873494,0
1,"AA",64,4.6,62,7.23,6.26,"ts",0,29,0.0670838352129159,0.139544327215638,0
1,"AA",65,4.2,62,7.23,6.26,"ts",0,29,0.0657908926501189,0.140605470645479,0
1,"AA",66,3.2,62,7.23,6.26,"ts",0,29,0.0644624809501444,0.141645188080159,0
1,"AA",67,3.9,62,7.23,6.26,"ts",0,29,0.0633502859462212,0.142666966885743,0
1,"AA",68,3.6,62,7.23,6.26,"ts",0,29,0.0621512013260705,0.143669405616808,0
1,"AA",69,4.7,62,7.23,6.26,"ts",0,29,0.0611096703466298,0.144655045461109,0
1,"AA",70,6,62,7.23,6.26,"ts",0,29,0.060104350996669,0.145624470477184,0
1,"AA",71,7.3,62,7.23,6.26,"ts",0,29,0.0591158401319074,0.146577951769634,0
1,"AA",72,9.5,62,7.23,6.26,"ts",0,29,0.0582499850122211,0.147517467656928,0
1,"AA",73,10.7,62,7.23,6.26,"ts",0,29,0.0572859683585971,0.148441434888518,0
1,"AA",74,10.5,62,7.23,6.26,"ts",0,29,0.056166113096447,0.149347339938461,0
1,"AA",75,10.3,62,7.23,6.26,"ts",0,29,0.0550724769628612,0.150235605695927,0
1,"AA",76,9.9,62,7.23,6.26,"ts",0,29,0.0539849801878045,0.151106331182827,0
1,"AA",77,8.7,62,7.23,6.26,"ts",0,29,0.0528598807464142,0.151958909904543,0
1,"AA",78,7.7,62,7.23,6.26,"ts",0,29,0.0517922730786822,0.152794269147748,0
1,"AA",79,7.5,62,7.23,6.26,"ts",0,29,0.0508073036567573,0.153613741787373,0
1,"AA",80,7.7,62,7.23,6.26,"ts",0,29,0.0498658522569286,0.154418029727001,0
1,"AA",81,7.9,62,7.23,6.26,"ts",0,29,0.0489410594714066,0.155207401653959,0
1,"AA",82,8,62,7.23,6.26,"ts",0,29,0.0480274890408037,0.155982038573972,0
1,"AA",83,7.9,62,7.23,6.26,"ts",0,29,0.0471210942133293,0.156742056222574,0
1,"AA",84,8.1,62,7.23,6.26,"ts",0,29,0.0462460441637997,0.1574879601607,0
1,"AA",85,8.1,62,7.23,6.26,"ts",0,29,0.0453781778312425,0.158219866254752,0
1,"AA",86,8.2,62,7.23,6.26,"ts",0,29,0.0445307878932635,0.158938104769159,0
1,"AA",87,8.2,62,7.23,6.26,"ts",0,29,0.0436953767099109,0.159642868909642,0
1,"AA",88,8,62,7.23,6.26,"ts",0,29,0.0428690869768129,0.160334305796365,0
1,"AA",89,8.1,62,7.23,6.26,"ts",0,29,0.0420688086436396,0.161012834968036,0
1,"AA",90,8,62,7.23,6.26,"ts",0,29,0.0412774719113393,0.161678600644026,0
1,"AA",91,7.5,62,7.23,6.26,"ts",0,29,0.0404909849974526,0.16233168104721,0
1,"AA",92,7.5,62,7.23,6.26,"ts",0,29,0.0397333610122903,0.162972541708699,0
1,"AA",93,7.6,62,7.23,6.26,"ts",0,29,0.0389922733609822,0.163601449343553,0
1,"AA",94,8.5,62,7.23,6.26,"ts",0,29,0.0382824809547451,0.164218908713791,0
1,"AA",95,9.7,62,7.23,6.26,"ts",0,29,0.0375920410944222,0.16482523195725,0
1,"AA",96,10.5,62,7.23,6.26,"ts",0,29,0.0369044927981648,0.165420465712059,0
1,"AA",97,10.9,62,7.23,6.26,"ts",0,29,0.0362197945229124,0.166004655946299,0
1,"AA",98,10.7,62,7.23,6.26,"ts",0,29,0.0355347084412774,0.16657779640503,0
1,"AA",99,10.9,62,7.23,6.26,"ts",0,29,0.0348710119195434,0.167140232081151,0
1,"AA",100,10.7,62,7.23,6.26,"ts",0,29,0.0342123606895459,0.167692044350337,0
1,"AA",101,10.5,62,7.23,6.26,"ts",0,29,0.0335668312518127,0.168233444854399,0
1,"AA",102,10.6,62,7.23,6.26,"ts",0,29,0.0329385943636122,0.168764712505425,0
1,"AA",103,10.6,62,7.23,6.26,"ts",0,29,0.0323207227533047,0.169286014485317,0
1,"AA",104,10.4,62,7.23,6.26,"ts",0,29,0.0317120114073557,0.169797498540274,0
1,"AA",105,10.4,62,7.23,6.26,"ts",0,29,0.0311176242219062,0.170299395705144,0
1,"AA",106,10.5,62,7.23,6.26,"ts",0,29,0.0305356351939174,0.170791905950207,0
1,"AA",107,10,62,7.23,6.26,"ts",0,29,0.0299583936440442,0.171275105847692,0
1,"AA",108,9.2,62,7.23,6.26,"ts",0,29,0.0293903126188475,0.171749143147996,0
1,"AA",109,9.1,62,7.23,6.26,"ts",0,29,0.0288397497318869,0.172214300401736,0
1,"AA",110,8.7,62,7.23,6.26,"ts",0,29,0.0282974842424029,0.172670711437903,0
1,"AA",111,8.2,62,7.23,6.26,"ts",0,29,0.0277652430094175,0.173118537938055,0
1,"AA",112,8.1,62,7.23,6.26,"ts",0,29,0.0272458561702162,0.173557987231123,0
1,"AA",113,8.5,62,7.23,6.26,"ts",0,29,0.026739065895157,0.173989262487497,0
1,"AA",114,8.2,62,7.23,6.26,"ts",0,29,0.0262378601520474,0.174412453780272,0
1,"AA",115,8.6,62,7.23,6.26,"ts",0,29,0.0257496526039525,0.174827770757755,0
1,"AA",116,8.9,62,7.23,6.26,"ts",0,29,0.025269939913489,0.175235350433779,0
1,"AA",117,8.9,62,7.23,6.26,"ts",0,29,0.0247977461127906,0.175635314080759,0
1,"AA",118,8.9,62,7.23,6.26,"ts",0,29,0.0243344111029913,0.176027804582421,0
1,"AA",119,10,62,7.23,6.26,"ts",0,29,0.0238841517822141,0.176413032836972,0
1,"AA",120,10.8,62,7.23,6.26,"ts",0,29,0.0234409195834875,0.176791112185093,0
1,"AA",121,12.6,62,7.23,6.26,"ts",0,29,0.0230101470079749,0.177162243588448,0
1,"AA",122,12.8,62,7.23,6.26,"ts",0,29,0.022580344608258,0.177526442695032,0
1,"AA",123,12.2,62,7.23,6.26,"ts",0,29,0.0221554412255358,0.177883788521251,0
1,"AA",124,10.8,62,7.23,6.26,"ts",0,29,0.02173640737632,0.178234375736998,0
1,"AA",125,9.2,62,7.23,6.26,"ts",0,29,0.0213258472579358,0.178578341015352,0
1,"AA",126,6.4,62,7.23,6.26,"ts",0,29,0.0209217540603621,0.178915788661487,0
1,"AA",127,5,62,7.23,6.26,"ts",0,29,0.0205290935591229,0.17924690307373,0
1,"AA",128,5.8,62,7.23,6.26,"ts",0,29,0.020147282544233,0.179571859243799,0
1,"AA",129,6.4,62,7.23,6.26,"ts",0,29,0.0197722286276107,0.179890766157147,0
1,"AA",130,7.2,62,7.23,6.26,"ts",0,29,0.0194044000552704,0.180203740351587,0
1,"AA",131,6.7,62,7.23,6.26,"ts",0,29,0.019041571017036,0.180510862464765,0
1,"AA",132,6.6,62,7.23,6.26,"ts",0,29,0.018686103006182,0.180812251222929,0
1,"AA",133,6.8,62,7.23,6.26,"ts",0,29,0.0183376260944996,0.181108019385744,0
1,"AA",134,6.9,62,7.23,6.26,"ts",0,29,0.0179955221386709,0.181398269742819,0
1,"AA",135,6.7,62,7.23,6.26,"ts",0,29,0.0176594942244481,0.181683100294826,0
1,"AA",136,6.7,62,7.23,6.26,"ts",0,29,0.0173299490307581,0.181962615601774,0
1,"AA",137,6.1,62,7.23,6.26,"ts",0,29,0.0170060581938696,0.182236906862966,0
1,"AA",138,6.5,62,7.23,6.26,"ts",0,29,0.0166890438877516,0.182506084990187,0
1,"AA",139,6.6,62,7.23,6.26,"ts",0,29,0.0163776953857226,0.182770241367376,0
1,"AA",140,5.3,62,7.23,6.26,"ts",0,29,0.0160712450496625,0.18302945499721,0
1,"AA",141,6,62,7.23,6.26,"ts",0,29,0.0157718043466861,0.183283838938285,0
1,"AA",142,7.9,62,7.23,6.26,"ts",0,29,0.0154786752961797,0.183533494991449,0
1,"AA",143,9.3,62,7.23,6.26,"ts",0,29,0.0151907104090707,0.18377850644966,0
1,"AA",144,10.4,62,7.23,6.26,"ts",0,29,0.0149079019489733,0.184018956481095,0
1,"AA",145,10.5,62,7.23,6.26,"ts",0,29,0.0146296578773857,0.184254918704924,0
1,"AA",146,10.6,62,7.23,6.26,"ts",0,29,0.0143566079615738,0.184486476897853,0
1,"AA",147,10.1,62,7.23,6.26,"ts",0,29,0.0140883138398564,0.184713707766238,0
1,"AA",148,9.6,62,7.23,6.26,"ts",0,29,0.0138250827460844,0.18493669297182,0
1,"AA",149,9.3,62,7.23,6.26,"ts",0,29,0.0135669015836726,0.185155513965105,0
1,"AA",150,9.3,62,7.23,6.26,"ts",0,29,0.0133136873955326,0.185370250858581,0
1,"AA",151,9.8,62,7.23,6.26,"ts",0,29,0.0130654004004747,0.185580983123105,0
1,"AA",152,10.4,62,7.23,6.26,"ts",0,29,0.0128217732276532,0.185787785917099,0
1,"AA",153,10.9,62,7.23,6.26,"ts",0,29,0.0125826404441618,0.185990731730715,0
1,"AA",154,11.4,62,7.23,6.26,"ts",0,29,0.0123479589546367,0.186189892359015,0
1,"AA",155,12,62,7.23,6.26,"ts",0,29,0.0121176826663092,0.186385338853633,0
1,"AA",156,12.3,62,7.23,6.26,"ts",0,29,0.0118915869815286,0.186577138643658,0
1,"AA",157,12.5,62,7.23,6.26,"ts",0,29,0.0116696731029613,0.186765359177577,0
1,"AA",158,12.5,62,7.23,6.26,"ts",0,29,0.0114518379804505,0.186950066241777,0
1,"AA",159,12.6,62,7.23,6.26,"ts",0,29,0.0112381024532393,0.187131325958765,0
1,"AA",160,12.6,62,7.23,6.26,"ts",0,29,0.011028331168708,0.187309202267938,0
1,"AA",161,12.6,62,7.23,6.26,"ts",0,29,0.0108224798719583,0.187483758394905,0
1,"AA",162,12.5,62,7.23,6.26,"ts",0,29,0.0106204523344164,0.187655056013202,0
1,"AA",163,12.5,62,7.23,6.26,"ts",0,29,0.01042222349108,0.18782315639209,0
1,"AA",164,12.4,62,7.23,6.26,"ts",0,29,0.0102276786250926,0.18798811895056,0
1,"AA",165,12.4,62,7.23,6.26,"ts",0,29,0.0100367885313801,0.18815000263655,0
1,"AA",166,12.6,62,7.23,6.26,"ts",0,29,0.00984949761388698,0.18830886550129,0
1,"AA",167,12.9,62,7.23,6.26,"ts",0,29,0.0096657170971195,0.188464764164146,0
1,"AA",168,12.8,62,7.23,6.26,"ts",0,29,0.00948530381443824,0.188617752935347,0
1,"AA",169,12.9,62,7.23,6.26,"ts",0,29,0.00930828985810983,0.188767886642736,0
1,"AA",170,12.8,62,7.23,6.26,"ts",0,29,0.0091345544796706,0.188915218166602,0
2,"H2SO4",0,8.127,62.5,7.25,6.25,"ts",0,29,Inf,4.50595051060018e-18,0.27
2,"H2SO4",1,8.065,62.5,7.25,6.25,"ts",0,29,0.257571537920699,0.00412114460673119,0.27
2,"H2SO4",2,7.727,62.5,7.25,6.25,"ts",0,29,0.245378828281389,0.00804720585923341,0.27
2,"H2SO4",3,7.962,62.5,7.25,6.25,"ts",0,29,0.242980567651427,0.0119348949416562,0.27
2,"H2SO4",4,7.968,62.5,7.25,6.25,"ts",0,29,0.237035080905099,0.0157274562361378,0.27
2,"H2SO4",5,6.611,62.5,7.25,6.25,"ts",0,29,0.214168403172633,0.0191541506869,0.27
2,"H2SO4",6,6.073,62.5,7.25,6.25,"ts",0,29,0.204018077386088,0.0224184399250774,0.27
2,"H2SO4",7,6.135,62.5,7.25,6.25,"ts",0,29,0.200796079188599,0.0256311771920949,0.27
2,"H2SO4",8,6.554,62.5,7.25,6.25,"ts",0,29,0.200903680551443,0.028845636080918,0.27
2,"H2SO4",9,6.673,62.5,7.25,6.25,"ts",0,29,0.197949217907178,0.0320128235674329,0.27
2,"H2SO4",10,6.573,62.5,7.25,6.25,"ts",0,29,0.193124544805225,0.0351028162843165,0.27
2,"H2SO4",11,6.554,62.5,7.25,6.25,"ts",0,29,0.18913840674276,0.0381290307922006,0.27
2,"H2SO4",12,6.754,62.5,7.25,6.25,"ts",0,29,0.186835473728756,0.0411183983718607,0.27
2,"H2SO4",13,6.711,62.5,7.25,6.25,"ts",0,29,0.182783076383518,0.044042927593997,0.27
2,"H2SO4",14,6.227,62.5,7.25,6.25,"ts",0,29,0.176162654644188,0.046861530068304,0.27
2,"H2SO4",15,6.3,62.5,7.25,6.25,"ts",0,29,0.173221880692516,0.0496330801593843,0.27
2,"H2SO4",16,6.057,62.5,7.25,6.25,"ts",0,29,0.168649435774965,0.0523314711317837,0.27
2,"H2SO4",17,5.508,62.5,7.25,6.25,"ts",0,29,0.162936177967597,0.0549384499792653,0.27
2,"H2SO4",18,6.178,62.5,7.25,6.25,"ts",0,29,0.162951244096602,0.0575456698848109,0.27
2,"H2SO4",19,7.308,62.5,7.25,6.25,"ts",0,29,0.16484036737547,0.0601831157628184,0.27
2,"H2SO4",20,7.708,62.5,7.25,6.25,"ts",0,29,0.163207740463649,0.0627944396102368,0.27
2,"H2SO4",21,8.162,62.5,7.25,6.25,"ts",0,29,0.161697994138209,0.0653816075164482,0.27
2,"H2SO4",22,8.843,62.5,7.25,6.25,"ts",0,29,0.161028897536858,0.0679580698770379,0.27
2,"H2SO4",23,9.743,62.5,7.25,6.25,"ts",0,29,0.161135856287894,0.0705362435776442,0.27
2,"H2SO4",24,10.238,62.5,7.25,6.25,"ts",0,29,0.159384467452934,0.0730863950568911,0.27
2,"H2SO4",25,9.692,62.5,7.25,6.25,"ts",0,29,0.153544344475939,0.0755431045685062,0.27
2,"H2SO4",26,9.373,62.5,7.25,6.25,"ts",0,29,0.148966736904839,0.0779265723589836,0.27
2,"H2SO4",27,9.327,62.5,7.25,6.25,"ts",0,29,0.145512521624172,0.0802547727049703,0.27
2,"H2SO4",28,9.346,62.5,7.25,6.25,"ts",0,29,0.142364270539561,0.0825326010336033,0.27
2,"H2SO4",29,9.227,62.5,7.25,6.25,"ts",0,29,0.1389363660993,0.0847555828911921,0.27
2,"H2SO4",30,9.219,62.5,7.25,6.25,"ts",0,29,0.135917865163194,0.0869302687338032,0.27
2,"H2SO4",31,8.946,62.5,7.25,6.25,"ts",0,29,0.132390690923172,0.089048519788574,0.27
2,"H2SO4",32,8.8,62.5,7.25,6.25,"ts",0,29,0.129304614950605,0.0911173936277837,0.27
2,"H2SO4",33,8.854,62.5,7.25,6.25,"ts",0,29,0.126717822003785,0.0931448787798442,0.27
2,"H2SO4",34,8.973,62.5,7.25,6.25,"ts",0,29,0.124302344989841,0.0951337162996817,0.27
2,"H2SO4",35,8.873,62.5,7.25,6.25,"ts",0,29,0.121560285365491,0.0970786808655296,0.27
2,"H2SO4",36,8.773,62.5,7.25,6.25,"ts",0,29,0.118909658161874,0.0989812353961195,0.27
2,"H2SO4",37,8.7,62.5,7.25,6.25,"ts",0,29,0.116383045964441,0.100843364131551,0.27
2,"H2SO4",38,8.7,62.5,7.25,6.25,"ts",0,29,0.114026789985701,0.102667792771322,0.27
2,"H2SO4",39,8.7,62.5,7.25,6.25,"ts",0,29,0.111727419105534,0.10445543147701,0.27
2,"H2SO4",40,8.7,62.5,7.25,6.25,"ts",0,29,0.109482968076327,0.106207158966232,0.27
2,"H2SO4",41,8.646,62.5,7.25,6.25,"ts",0,29,0.107234821917181,0.107922916116906,0.27
2,"H2SO4",42,8.527,62.5,7.25,6.25,"ts",0,29,0.104983499991238,0.109602652116766,0.27
2,"H2SO4",43,8.438,62.5,7.25,6.25,"ts",0,29,0.102825941165265,0.111247867175411,0.27
2,"H2SO4",44,8.027,62.5,7.25,6.25,"ts",0,29,0.100466465778408,0.112855330627865,0.27
2,"H2SO4",45,8.073,62.5,7.25,6.25,"ts",0,29,0.0985458673889905,0.114432064506089,0.27
2,"H2SO4",46,7.838,62.5,7.25,6.25,"ts",0,29,0.0964689178829925,0.115975567192217,0.27
2,"H2SO4",47,7.589,62.5,7.25,6.25,"ts",0,29,0.0944506277007999,0.11748677723543,0.27
2,"H2SO4",48,8.64,62.5,7.25,6.25,"ts",0,29,0.0932734948313678,0.118979153152731,0.27
2,"H2SO4",49,10.343,62.5,7.25,6.25,"ts",0,29,0.0925302236305612,0.12045963673082,0.27
2,"H2SO4",50,10.892,62.5,7.25,6.25,"ts",0,29,0.0910230148023414,0.121916004967658,0.27
2,"H2SO4",51,10.195,62.5,7.25,6.25,"ts",0,29,0.0887600236648991,0.123336165346296,0.27
2,"H2SO4",52,8.533,62.5,7.25,6.25,"ts",0,29,0.0861557058493592,0.124714656639886,0.27
2,"H2SO4",53,6.298,62.5,7.25,6.25,"ts",0,29,0.083607664429457,0.126052379270757,0.27
2,"H2SO4",54,4.049,62.5,7.25,6.25,"ts",0,29,0.0813619762529356,0.127354170890804,0.27
2,"H2SO4",55,3.397,62.5,7.25,6.25,"ts",0,29,0.0797138227011231,0.128629592054022,0.27
2,"H2SO4",56,3.903,62.5,7.25,6.25,"ts",0,29,0.0783808247322764,0.129883685249739,0.27
2,"H2SO4",57,3.181,62.5,7.25,6.25,"ts",0,29,0.0767946374157287,0.13111239944839,0.27
2,"H2SO4",58,3.454,62.5,7.25,6.25,"ts",0,29,0.0754500747893534,0.13231960064502,0.27
2,"H2SO4",59,3.357,62.5,7.25,6.25,"ts",0,29,0.0740548742732319,0.133504478633392,0.27
2,"H2SO4",60,2.592,62.5,7.25,6.25,"ts",0,29,0.0725773289871103,0.134665715897185,0.27
2,"H2SO4",61,2.597,62.5,7.25,6.25,"ts",0,29,0.0712575346867634,0.135805836452174,0.27
2,"H2SO4",62,3.778,62.5,7.25,6.25,"ts",0,29,0.070129900825739,0.136927914865386,0.27
2,"H2SO4",63,4.746,62.5,7.25,6.25,"ts",0,29,0.068984606754146,0.138031668573452,0.27
2,"H2SO4",64,4.492,62.5,7.25,6.25,"ts",0,29,0.0676726587769938,0.139114431113884,0.27
2,"H2SO4",65,3.93,62.5,7.25,6.25,"ts",0,29,0.0663506867102246,0.140176042101247,0.27
2,"H2SO4",66,3.389,62.5,7.25,6.25,"ts",0,29,0.0650667465668278,0.141217110046317,0.27
2,"H2SO4",67,3.819,62.5,7.25,6.25,"ts",0,29,0.0639153901431708,0.142239756288607,0.27
2,"H2SO4",68,3.897,62.5,7.25,6.25,"ts",0,29,0.0627445754206732,0.143243669495338,0.27
2,"H2SO4",69,5.051,62.5,7.25,6.25,"ts",0,29,0.0616999278032431,0.14423086834019,0.27
2,"H2SO4",70,6.351,62.5,7.25,6.25,"ts",0,29,0.060686850840991,0.145201857953646,0.27
2,"H2SO4",71,7.894,62.5,7.25,6.25,"ts",0,29,0.05971830346855,0.146157350809143,0.27
2,"H2SO4",72,9.824,62.5,7.25,6.25,"ts",0,29,0.0588174337547045,0.147098429749218,0.27
2,"H2SO4",73,10.646,62.5,7.25,6.25,"ts",0,29,0.0577972553412707,0.148023185834678,0.27
2,"H2SO4",74,10.446,62.5,7.25,6.25,"ts",0,29,0.0566688530951858,0.148929887484201,0.27
2,"H2SO4",75,10.192,62.5,7.25,6.25,"ts",0,29,0.0555610884469022,0.149818864899352,0.27
2,"H2SO4",76,9.576,62.5,7.25,6.25,"ts",0,29,0.054445759589461,0.150689997052783,0.27
2,"H2SO4",77,8.43,62.5,7.25,6.25,"ts",0,29,0.0533208617098513,0.151543130840141,0.27
2,"H2SO4",78,7.646,62.5,7.25,6.25,"ts",0,29,0.0522620691699114,0.152379323946859,0.27
2,"H2SO4",79,7.554,62.5,7.25,6.25,"ts",0,29,0.0512756295199281,0.153199734019178,0.27
2,"H2SO4",80,7.754,62.5,7.25,6.25,"ts",0,29,0.0503257179426715,0.154004945506261,0.27
2,"H2SO4",81,7.927,62.5,7.25,6.25,"ts",0,29,0.0493910972824771,0.15479520306278,0.27
2,"H2SO4",82,7.973,62.5,7.25,6.25,"ts",0,29,0.0484665813126597,0.155570668363783,0.27
2,"H2SO4",83,7.954,62.5,7.25,6.25,"ts",0,29,0.0475562522199642,0.156331568399302,0.27
2,"H2SO4",84,8.1,62.5,7.25,6.25,"ts",0,29,0.0466708263253128,0.157078301620507,0.27
2,"H2SO4",85,8.127,62.5,7.25,6.25,"ts",0,29,0.045796429730709,0.157811044496199,0.27
2,"H2SO4",86,8.2,62.5,7.25,6.25,"ts",0,29,0.0449403584270804,0.158530090231032,0.27
2,"H2SO4",87,8.146,62.5,7.25,6.25,"ts",0,29,0.0440955341945326,0.159235618778145,0.27
2,"H2SO4",88,8.027,62.5,7.25,6.25,"ts",0,29,0.0432648265641813,0.159927856003172,0.27
2,"H2SO4",89,8.073,62.5,7.25,6.25,"ts",0,29,0.0424556119825681,0.160607145794893,0.27
2,"H2SO4",90,7.865,62.5,7.25,6.25,"ts",0,29,0.0416541432953945,0.161273612087619,0.27
2,"H2SO4",91,7.5,62.5,7.25,6.25,"ts",0,29,0.0408646007930056,0.161927445700307,0.27
2,"H2SO4",92,7.527,62.5,7.25,6.25,"ts",0,29,0.0401008131820149,0.162569058711219,0.27
2,"H2SO4",93,7.843,62.5,7.25,6.25,"ts",0,29,0.0393579567204583,0.163198786018747,0.27
2,"H2SO4",94,8.824,62.5,7.25,6.25,"ts",0,29,0.0386435665230298,0.163817083083115,0.27
2,"H2SO4",95,9.916,62.5,7.25,6.25,"ts",0,29,0.0379443568099465,0.164424192792074,0.27
2,"H2SO4",96,10.608,62.5,7.25,6.25,"ts",0,29,0.0372478931045315,0.165020159081747,0.27
2,"H2SO4",97,10.846,62.5,7.25,6.25,"ts",0,29,0.0365531874988019,0.165605010081728,0.27
2,"H2SO4",98,10.754,62.5,7.25,6.25,"ts",0,29,0.0358642745575697,0.166178838474649,0.27
