C[PPB],C_STDEV[PPB],VALVE_ID,DATE_TIME,TIME_NORM_GLOBAL[h],TIME_NORM_LOCAL[h],TREATMENT,T[degc],P_ATMOS[hpa],P_DROP[pa],F[mg/h m2],F_STDEV[mg/h m2]
12.384285994166666,0.2336752111230022,5.0,2025-10-30 06:54:08.588,44.28272916666667,44.14949083333333,BACKGROUND,8.0,982.7,131.2,2.3430750550653254,0.044210748881875477
28.069242282,0.2253892124030675,8.0,2025-10-30 07:02:08.625,44.41607277777778,43.48337388888889,H2SO4,8.0,982.7,131.2,5.310628439662794,0.042643059237423855
11.176051309,0.1426008667336799,9.0,2025-10-30 07:10:07.947,44.54921777777778,43.48326138888889,BACKGROUND,8.0,982.7,131.2,2.114480160469691,0.026979717186098727
70.2826028904,0.2149426997205286,11.0,2025-10-30 07:26:07.134,44.81565861111112,42.707071388888885,RAW,8.0,982.7,127.3,13.098161744290442,0.04005762636714311
37.69184012546667,0.2150039359723691,12.0,2025-10-30 07:34:07.467,44.949084444444445,42.70746166666667,H2SO4,8.1,983.7,129.5,7.089535912335203,0.04044053355568712
75.7730409011,0.1847654389247946,13.0,2025-10-30 07:42:06.967,45.08227888888889,42.7071775,RAW,8.1,983.7,127.3,14.13072682327355,0.034456449322606025
35.485398915599994,0.1541612267681486,14.0,2025-10-30 07:50:06.434,45.21546416666667,42.707075277777776,AA,8.1,983.7,131.6,6.728421945930329,0.029230664247721194
78.65323546386666,0.2125916983155011,15.0,2025-10-30 07:58:06.736,45.34888138888889,42.70748638888889,RAW,8.1,983.7,131.3,14.896510177658927,0.040263752393218735
19.181866761,0.2775219007554064,16.0,2025-10-30 08:06:06.161,45.482055,42.70709166666666,BACKGROUND,8.1,983.7,131.3,3.632944935405796,0.052561192107925085
25.599957119266676,0.2096161639665141,17.0,2025-10-30 08:14:05.519,45.61521,44.30607194444444,AA,8.1,983.7,129.5,4.8151487098306065,0.03942713641201264
37.32358200673334,0.2044190169214926,18.0,2025-10-30 08:22:05.914,45.74865305555556,44.30643305555556,H2SO4,8.1,983.7,125.6,6.9137507563595335,0.03786619763880851
31.7973154655,0.1700973278664949,4.0,2025-10-30 08:30:05.530,45.88187972222222,45.88187972222222,AA,8.0,984.7,131.2,6.028214054179435,0.03224747395847646
12.618266573800003,0.1962951250419383,5.0,2025-10-30 08:38:05.075,46.01508666666667,45.88184833333334,BACKGROUND,8.0,984.7,131.2,2.392202322302799,0.037214117425372256
31.362700908266667,0.2345831587797215,8.0,2025-10-30 08:46:05.003,46.1484,45.21570111111112,H2SO4,8.0,984.7,131.2,5.945818746786031,0.044472857973310256
11.457271271100002,0.254944765883773,9.0,2025-10-30 08:54:04.430,46.281574166666665,45.21561777777777,BACKGROUND,8.0,984.7,131.2,2.1720979487695655,0.04833306202869665
63.80461736076666,0.2286051830630923,11.0,2025-10-30 09:10:03.967,46.54811222222222,44.439525,RAW,8.0,984.7,127.3,11.915097552700313,0.04269053196962749
42.8418491281,0.1907043839184589,12.0,2025-10-30 09:18:04.470,46.68158527777778,44.4399625,H2SO4,8.0,984.7,129.5,8.069272534291542,0.03591921634196877
71.62236068240001,0.2161519559580182,13.0,2025-10-30 09:26:03.802,46.81473305555555,44.43963166666666,RAW,8.0,984.7,127.3,13.37501030153078,0.04036497275556772
40.0156570079,0.2170035475093298,14.0,2025-10-30 09:34:03.249,46.94791277777778,44.439523888888885,AA,7.4,986.0,131.6,7.62412451368242,0.04134536803419971
78.00526469936668,0.2309105539960702,15.0,2025-10-30 09:42:03.049,47.08119055555555,44.43979555555556,RAW,7.4,986.0,131.3,14.84527892309417,0.04394487466415445
18.256953474566668,0.291273523063764,16.0,2025-10-30 09:50:02.490,47.21436861111111,44.43940527777778,BACKGROUND,7.4,986.0,131.3,3.4745035179413466,0.05543262636770446
31.1810010055,0.1963217784050194,17.0,2025-10-30 09:58:03.052,47.34785805555556,46.03872,AA,7.4,986.0,129.5,5.893279262751157,0.03710525731026563
49.89451347853333,0.1373552814538112,18.0,2025-10-30 10:06:01.134,47.48065861111112,46.038438611111104,H2SO4,7.4,986.0,125.6,9.287090887291068,0.025566558200027727
46.49628514326668,0.2440737750668531,4.0,2025-10-30 10:14:01.605,47.61412277777778,47.61412277777778,AA,7.4,986.0,131.2,8.845395526344184,0.046432291771742164
13.902604088066663,0.1712657065420039,5.0,2025-10-30 10:22:01.845,47.747522777777775,47.61428444444444,BACKGROUND,7.4,986.0,131.2,2.6448141314129816,0.032581375260302865
49.91266282290001,0.2776425046479246,8.0,2025-10-30 10:30:02.325,47.880989444444445,46.94829055555555,H2SO4,8.1,987.3,131.2,9.484178197965688,0.052756371639669605
13.317939400333334,0.2191175661882311,9.0,2025-10-30 10:38:01.947,48.01421777777778,46.948261388888895,BACKGROUND,8.1,987.3,131.2,2.5306145446625723,0.04163572781935942
88.94700765259999,0.3611980540181908,11.0,2025-10-30 10:54:01.338,48.28071527777778,46.172128055555554,RAW,8.1,987.3,127.3,16.648211780600462,0.06760544122542869
81.18455208246665,0.3128984838118737,12.0,2025-10-30 11:02:00.477,48.413809444444446,46.17218666666667,H2SO4,8.1,987.3,129.5,15.326053278587974,0.05906910502898311
91.55227148403333,0.427367330614314,13.0,2025-10-30 11:10:00.316,48.54709805555556,46.171996666666665,RAW,8.1,987.3,127.3,17.135839022423394,0.0799903449924436
68.5881209894,0.254217773475911,14.0,2025-10-30 11:18:00.117,48.68037611111111,46.17198722222223,AA,8.1,987.3,131.6,13.052656161137502,0.04837889038750347
121.13881639566668,0.3359932186328812,15.0,2025-10-30 11:25:59.290,48.81347972222223,46.17208472222222,RAW,8.1,987.3,131.3,23.02701993405309,0.06386823623813097
26.81123305366667,0.3623559753073909,16.0,2025-10-30 11:33:59.759,48.94694333333334,46.17198,BACKGROUND,10.1,988.4,131.3,5.0661426110379555,0.06846932564401158
88.92407842443336,0.4697137443874782,17.0,2025-10-30 11:41:59.638,49.08024305555556,47.771105,AA,10.1,988.4,129.5,16.687163355267206,0.08814474236546489
98.9562004049,0.480670843801509,18.0,2025-10-30 11:49:58.430,49.21324083333333,47.77102083333333,H2SO4,10.1,988.4,125.6,18.287994873950556,0.08883229036211264
94.31271393106668,0.4024400030832677,4.0,2025-10-30 11:57:58.257,49.34652611111111,49.34652611111111,AA,10.1,988.4,131.2,17.814162923072136,0.0760144786728003
20.494530175966663,0.2962418114818125,5.0,2025-10-30 12:05:57.976,49.47978138888889,49.34654305555556,BACKGROUND,10.1,988.4,131.2,3.8710888953247102,0.05595533915204918
77.29830631883333,0.4637820089524196,8.0,2025-10-30 12:13:58.637,49.61329833333333,48.68059944444445,H2SO4,10.1,988.4,131.2,14.600413507851002,0.08760100228169376
18.189615194700004,0.3029408778275785,9.0,2025-10-30 12:21:58.946,49.7467175,48.68076111111111,BACKGROUND,10.1,988.4,131.2,3.4357273275288254,0.05722068561851996
98.15386445896664,0.4719492914373917,11.0,2025-10-30 12:37:59.177,50.01344833333333,47.90486111111111,RAW,11.0,989.3,127.3,18.220798088481423,0.08761033296735389
102.19135710233336,0.6794452868718337,12.0,2025-10-30 12:45:58.882,50.14669972222222,47.905076944444446,H2SO4,11.0,989.3,129.5,19.133518538571703,0.12721407524991724
93.96513983403332,0.3867303300104897,13.0,2025-10-30 12:53:57.640,50.27968805555556,47.90458666666666,RAW,11.0,989.3,127.3,17.443223959741267,0.07179070632271166
77.43182618383334,0.6354211503312952,14.0,2025-10-30 13:01:57.530,50.41299083333333,47.90460194444445,AA,11.0,989.3,131.6,14.61481214002241,0.11993208993729919
101.86315195633333,0.432104903820009,15.0,2025-10-30 13:09:57.377,50.546281666666665,47.90488666666667,RAW,11.0,989.3,131.3,19.20415772314031,0.08146430349474265
27.022464523766665,0.198638854550144,16.0,2025-10-30 13:17:57.015,50.67951444444444,47.90455111111111,BACKGROUND,11.0,989.3,131.3,5.094518094284371,0.03744918372799001
72.9679095944,0.2296534150959678,17.0,2025-10-30 13:25:56.855,50.812803333333335,49.50366527777778,AA,11.0,989.3,129.5,13.661946475054673,0.042998527466318104
95.7093190045,0.2950143183043059,18.0,2025-10-30 13:33:55.987,50.94589555555555,49.50367555555555,H2SO4,10.6,990.4,125.6,17.692501833250233,0.05453535164312048
65.74920276666667,0.2132852258519179,4.0,2025-10-30 13:41:56.009,51.079235,51.079235,AA,10.6,990.4,131.2,12.4221741137237,0.0402965526566145
19.1098989862,0.2911877557468355,5.0,2025-10-30 13:49:56.003,51.21256666666667,51.07932833333333,BACKGROUND,10.6,990.4,131.2,3.6104847285326755,0.055014887625458295
52.71271709653333,0.2117859545167469,8.0,2025-10-30 13:57:55.734,51.34582527777778,50.41312638888889,H2SO4,10.6,990.4,131.2,9.959155734623884,0.040013291281791395
17.488613753533333,0.2013741656345397,9.0,2025-10-30 14:05:55.207,51.47901222222222,50.41305583333333,BACKGROUND,10.6,990.4,131.2,3.304170939152331,0.03804616394202567
60.06813484993334,0.2020442687433459,11.0,2025-10-30 14:21:55.536,51.74577027777777,49.63718305555555,RAW,10.6,990.4,127.3,11.178886643795101,0.03760113382832703
74.416599013,0.5393887591062151,12.0,2025-10-30 14:29:54.779,51.87889333333334,49.63727055555555,H2SO4,10.6,990.4,129.5,13.96834347766955,0.10124579133041776
63.40229389173333,0.2221386283253436,13.0,2025-10-30 14:37:54.757,52.01222055555556,49.637119166666665,RAW,9.1,991.5,127.3,11.875266992012858,0.041606625859745325
66.01899756696668,0.3232422592388512,14.0,2025-10-30 14:45:53.711,52.14526333333333,49.636874444444445,AA,9.1,991.5,131.6,12.572483671993844,0.06155740281055561
62.13579903779999,0.4665268873207521,15.0,2025-10-30 14:53:53.877,52.278642777777776,49.63724777777778,RAW,9.1,991.5,131.3,11.81948246004344,0.088742825347298
20.940983872133334,0.2579358978524514,16.0,2025-10-30 15:01:53.653,52.41191388888889,49.63695055555556,BACKGROUND,9.1,991.5,131.3,3.9833975808721815,0.049064611185380656
31.1640198597,0.2571940314851674,17.0,2025-10-30 15:09:53.657,52.54524833333333,51.236110277777776,AA,9.1,991.5,129.5,5.887251195608304,0.048586988334018706
39.3983075167,0.2425411457382492,18.0,2025-10-30 15:17:52.907,52.67837333333333,51.23615333333333,H2SO4,9.1,991.5,125.6,7.3298754529871735,0.04512367415104346
30.829826497366675,0.1968112863687145,4.0,2025-10-30 15:25:52.789,52.81167388888889,52.81167388888889,AA,9.1,991.5,131.2,5.862221285916426,0.03742321781661079
12.909602990199998,0.2224586583341744,5.0,2025-10-30 15:33:52.082,52.94481083333333,52.8115725,BACKGROUND,7.0,992.6,131.2,2.475876000799996,0.04266436804895235
32.50076890016667,0.2952156005130047,8.0,2025-10-30 15:41:51.186,53.07789527777778,52.14519638888888,H2SO4,7.0,992.6,131.2,6.233179578686868,0.056618102115670414
12.155550218400004,0.2318188060198716,9.0,2025-10-30 15:49:51.473,53.21130833333333,52.14535194444444,BACKGROUND,7.0,992.6,131.2,2.3312595348673444,0.04445950962197777
31.20073592143333,0.2034016209998429,11.0,2025-10-30 16:05:50.987,53.47783999999999,51.369252777777774,RAW,7.0,992.6,127.3,5.894244210092866,0.03842533810486966
49.314717462233325,0.2676298096842151,12.0,2025-10-30 16:13:51.865,53.61141722222223,51.369794444444445,H2SO4,7.0,992.6,129.5,9.396378868513855,0.0509939267162387
29.776567672199995,0.242976222853959,13.0,2025-10-30 16:21:50.963,53.7445,51.36939861111111,RAW,7.0,992.6,127.3,5.625199419662934,0.04590151970625024
30.784250795233334,0.172267820347695,14.0,2025-10-30 16:29:51.049,53.87785722222222,51.36946833333334,AA,7.0,992.6,131.6,5.912969232266272,0.03308881311424403
25.66491478993333,0.2938676772348093,15.0,2025-10-30 16:37:51.062,54.01119416666667,51.36979916666667,RAW,4.4,993.8,131.3,4.976172105976615,0.05697802429009333
13.612769588466668,0.2238340157385115,16.0,2025-10-30 16:45:50.420,54.14434916666667,51.36938583333333,BACKGROUND,4.4,993.8,131.3,2.6393808382244996,0.04339919281257838
15.652082865833334,0.2009903132587573,17.0,2025-10-30 16:53:50.703,54.27776111111111,52.968623055555554,AA,4.4,993.8,129.5,3.0139096248903394,0.0387019826583343
36.009359043366665,0.2092308711864164,18.0,2025-10-30 17:01:50.081,54.41092166666667,52.96870166666667,H2SO4,4.4,993.8,125.6,6.828627355828633,0.039677452990672255
25.989768525,0.219876185260201,4.0,2025-10-30 17:09:50.566,54.54438972222223,54.54438972222223,AA,4.4,993.8,131.2,5.037238705434122,0.042615571190274315
10.084330845923333,0.1796374256849467,5.0,2025-10-30 17:17:49.384,54.67739472222223,54.54415638888889,BACKGROUND,4.4,993.8,131.2,1.9545068901489273,0.0348166468945017
30.96955232833334,0.2049388297612596,8.0,2025-10-30 17:25:49.635,54.81079777777778,53.878098888888886,H2SO4,4.4,993.8,131.2,6.002401580767759,0.03972046940421111
9.239605260313336,0.1735766608471261,9.0,2025-10-30 17:33:49.180,54.94400472222222,53.87804833333333,BACKGROUND,3.1,995.1,131.2,1.8015661636114553,0.03384450202845993
19.689942307766668,0.1748776624431602,11.0,2025-10-30 17:49:48.292,55.21042472222223,53.1018375,RAW,3.1,995.1,127.3,3.7817126560768863,0.03358755749454771
47.66550026933332,0.3761042503493971,12.0,2025-10-30 17:57:48.299,55.34376,53.10213722222222,H2SO4,3.1,995.1,129.5,9.233554591579924,0.07285728898476898
22.8774422718,0.2005907387748024,13.0,2025-10-30 18:05:48.740,55.47721583333334,53.102114444444446,RAW,3.1,995.1,127.3,4.393913990484793,0.038526092339908155
28.4539283475,0.330231761106536,14.0,2025-10-30 18:13:48.124,55.61037805555556,53.10198916666666,AA,3.1,995.1,131.6,5.556483892161003,0.06448766718109931
20.6311150857,0.1877014612798603,15.0,2025-10-30 18:21:47.204,55.74345583333333,53.10206083333333,RAW,3.1,995.1,131.3,4.024249939907368,0.03661254329386986
11.829370993633336,0.1875421013176242,16.0,2025-10-30 18:29:46.456,55.87658138888889,53.10161805555556,BACKGROUND,3.1,995.1,131.3,2.307405358969997,0.03658145896731804
14.383157145733334,0.2275650501492292,17.0,2025-10-30 18:37:47.006,56.0100675,54.70092944444444,AA,4.2,996.1,129.5,2.7779813227189587,0.04395220413799701
42.90524481900001,0.2666108146536283,18.0,2025-10-30 18:45:46.213,56.14318055555556,54.70096055555556,H2SO4,4.2,996.1,125.6,8.161038299189691,0.05071223992650175
35.237059680600005,0.2890726828713073,4.0,2025-10-30 18:53:45.694,56.27636972222223,56.27636972222223,AA,4.2,996.1,131.2,6.850255836379385,0.056197135939445135
10.253002565346664,0.2083819931531464,5.0,2025-10-30 19:01:46.403,56.4099,56.27666166666666,BACKGROUND,4.2,996.1,131.2,1.9932335813577406,0.040510473283887904
35.647584400166664,0.3298319412755818,8.0,2025-10-30 19:09:45.763,56.543055555555554,55.61035666666667,H2SO4,4.2,996.1,131.2,6.930063839137851,0.06412093407417144
9.34436580487,0.2092789728514718,9.0,2025-10-30 19:17:45.398,56.6762875,55.61033111111112,BACKGROUND,4.2,996.1,131.2,1.816590174443996,0.0406848505012058
19.12212990976667,0.1547874319021192,11.0,2025-10-30 19:33:44.905,56.94281722222222,54.83423,RAW,3.1,996.8,127.3,3.6789310697300253,0.029779752313970932
50.84720318890001,0.2750831828861587,12.0,2025-10-30 19:41:44.332,57.07599138888889,54.83436861111112,H2SO4,3.1,996.8,129.5,9.866727606716546,0.053378960188685945
24.063719116233344,0.1710140759629312,13.0,2025-10-30 19:49:44.042,57.20924416666667,54.83414277777778,RAW,3.1,996.8,127.3,4.6296497475812535,0.03290161715196062
33.537236154999995,0.2602831084377974,14.0,2025-10-30 19:57:44.565,57.34272277777778,54.83433388888889,AA,3.1,996.8,131.6,6.560340759494863,0.05091492564863396
21.8920418633,0.2099252849007713,15.0,2025-10-30 20:05:44.134,57.47593638888889,54.83454138888889,RAW,3.1,996.8,131.3,4.277498024068485,0.041017416144740804
11.7689126727,0.2101336753705843,16.0,2025-10-30 20:13:43.661,57.60913833333333,54.834175,BACKGROUND,3.1,996.8,131.3,2.299534279043277,0.04105813367252674
16.57639186773333,0.2674987083254961,17.0,2025-10-30 20:21:43.884,57.74253361111112,56.43339555555555,AA,3.1,996.8,129.5,3.2165927131429766,0.05190721858173627
44.37676662326666,0.3997749686992366,18.0,2025-10-30 20:29:43.308,57.875706944444445,56.43348694444445,H2SO4,3.1,996.8,125.6,8.480503931289663,0.07639793188329212
39.65413231616666,0.2562010954091168,4.0,2025-10-30 20:37:42.443,58.0088,58.0088,AA,3.4,997.9,131.2,7.745227355965493,0.050041083157984514
10.409932989099998,0.23700476257306,5.0,2025-10-30 20:45:42.091,58.14203555555556,58.00879722222223,BACKGROUND,3.4,997.9,131.2,2.033263446999541,0.046291664029844096
37.12711628836666,0.2364490255467081,8.0,2025-10-30 20:53:42.460,58.27547138888888,57.3427725,H2SO4,3.4,997.9,131.2,7.251651717708483,0.046183117722868955
9.705326100593334,0.2312197710659628,9.0,2025-10-30 21:01:41.887,58.40864555555556,57.34268916666667,BACKGROUND,3.4,997.9,131.2,1.895639945253202,0.04516174208078836
19.96887430833333,0.2497931330217546,11.0,2025-10-30 21:17:40.676,58.674975833333335,56.56638861111112,RAW,3.4,997.9,127.3,3.841904692821164,0.048058863768314176
51.36233172243333,0.2380388703088828,12.0,2025-10-30 21:25:40.933,58.80838055555556,56.56675777777778,H2SO4,3.4,997.9,129.5,9.966861364112178,0.04619144692378298
24.83119607433333,0.1578815839683462,13.0,2025-10-30 21:33:40.700,58.94164916666667,56.56654777777777,RAW,3.6,998.7,127.3,4.777764105829764,0.030377955318681298
39.46671711336667,0.2314935290034002,14.0,2025-10-30 21:41:40.466,59.074917500000005,56.56652861111111,AA,3.6,998.7,131.6,7.720969017375404,0.045287637176004245
23.78887738066667,0.2323480222453721,15.0,2025-10-30 21:49:40.250,59.20819083333333,56.56679583333333,RAW,3.6,998.7,131.3,4.648567837652196,0.045402964001559985
12.043955957766665,0.2097345300411225,16.0,2025-10-30 21:57:40.552,59.341608055555554,56.56664472222222,BACKGROUND,3.6,998.7,131.3,2.3535009831474714,0.040984077356530445
20.01185986156667,0.2563470495594207,17.0,2025-10-30 22:05:39.589,59.47467388888889,58.16553583333334,AA,3.6,998.7,129.5,3.8836063226827777,0.049748050873673406
46.15458638649999,0.2254533981006828,18.0,2025-10-30 22:13:39.167,59.607890000000005,58.165670000000006,H2SO4,3.6,998.7,125.6,8.821095936383662,0.04308880675857427
46.932864911066666,0.4791117231809194,4.0,2025-10-30 22:21:39.704,59.7413725,59.7413725,AA,3.6,998.7,131.2,9.167625108055772,0.09358722659101011
11.019030880400004,0.1969699155022616,5.0,2025-10-30 22:29:39.088,59.87453472222222,59.74129638888888,BACKGROUND,3.6,998.7,131.2,2.1524009743921915,0.03847509301449795
45.00364302326666,0.220479557365717,8.0,2025-10-30 22:37:39.273,60.00791944444445,59.07522055555555,H2SO4,2.7,999.2,131.2,8.823877447939136,0.04322949128729751
10.058888427643334,0.2246952749232765,9.0,2025-10-30 22:45:38.913,60.141152777777776,59.07519638888889,BACKGROUND,2.7,999.2,131.2,1.972249195518023,0.04405606826160598
21.878162356400004,0.2280178379266576,11.0,2025-10-30 23:01:38.124,60.40760027777778,58.29901305555555,RAW,2.7,999.2,127.3,4.2254203711150655,0.044038032155432325
50.7357629691,0.2105376848901405,12.0,2025-10-30 23:09:38.717,60.54109833333333,58.29947555555555,H2SO4,2.7,999.2,129.5,9.883117506141186,0.04101187323244653
25.145739985666665,0.2564248580438373,13.0,2025-10-30 23:17:37.561,60.67411055555556,58.29900916666666,RAW,2.7,999.2,127.3,4.856501211177682,0.04952439794477358
38.14987605763333,0.1685116408367098,14.0,2025-10-30 23:25:36.552,60.80716361111111,58.29877472222223,AA,2.7,999.2,131.6,7.491451203476231,0.033090454412979246
21.096288152266663,0.1982516644179087,15.0,2025-10-30 23:33:36.477,60.94047611111111,58.29908111111112,RAW,2.3,999.5,131.3,4.1451845958380575,0.03895423401088095
11.499205559633332,0.1594316150746189,16.0,2025-10-30 23:41:37.194,61.07400861111111,58.29904527777778,BACKGROUND,2.3,999.5,131.3,2.259465238914362,0.03132652863512798
18.5077453163,0.2899356051827005,17.0,2025-10-30 23:49:36.924,61.20726694444444,59.89812888888889,AA,2.3,999.5,129.5,3.6115519183754463,0.056577258504887616
51.08903844006667,0.3418767552861245,18.0,2025-10-30 23:57:35.803,61.34028888888889,59.89806888888889,H2SO4,2.3,999.5,125.6,9.818112682945692,0.06570067884555471
44.71430293606667,0.1833293407339823,4.0,2025-10-31 00:05:36.526,61.47382305555556,61.47382305555556,AA,2.3,999.5,131.2,8.782513904492555,0.036008444242098384
10.286351605240002,0.2160967066534809,5.0,2025-10-31 00:13:35.565,61.60688944444444,61.47365111111111,BACKGROUND,2.3,999.5,131.2,2.0203831898864544,0.04244441277800657
38.05537819406666,0.3127458265084115,8.0,2025-10-31 00:21:36.335,61.74043666666666,60.80773777777778,H2SO4,2.3,999.5,131.2,7.474608037790275,0.06142765042786006
9.699739591546663,0.2269533864654339,9.0,2025-10-31 00:29:35.490,61.87353527777778,60.80757888888889,BACKGROUND,2.3,999.5,131.2,1.905164393472017,0.04457681639707745
20.851207955800003,0.237754326213412,11.0,2025-10-31 00:45:34.338,62.13988194444445,60.03129472222222,RAW,3.4,1000.1,127.3,4.0205051979543365,0.045843507311587754
52.86341694066665,0.1807990756484665,12.0,2025-10-31 00:53:34.131,62.273157777777776,60.031535000000005,H2SO4,3.4,1000.1,129.5,10.280762392541597,0.03516141114410523
25.184492403366665,0.1686950131539148,13.0,2025-10-31 01:01:34.424,62.4065725,60.03147111111111,RAW,3.4,1000.1,127.3,4.856043967822599,0.032527572440503597
45.39944356223334,0.206160007425345,14.0,2025-10-31 01:09:34.236,62.53985361111111,60.03146472222222,AA,3.4,1000.1,131.6,8.90048517296848,0.04041732553027991
23.413801986733336,0.2224878319141237,15.0,2025-10-31 01:17:34.102,62.67314972222223,60.03175472222223,RAW,3.4,1000.1,131.3,4.585001801500268,0.043568622930874545
12.309810483233331,0.252837289659741,16.0,2025-10-31 01:25:33.197,62.80623166666667,60.03126833333333,BACKGROUND,3.4,1000.1,131.3,2.4105654978090216,0.049511797752164036
22.33185278073333,0.2407198157586525,17.0,2025-10-31 01:33:33.697,62.93970388888889,61.630565833333335,AA,4.8,1000.7,129.5,4.323767211026731,0.04660681120554474
49.57902490266666,0.3709614545767611,18.0,2025-10-31 01:41:32.121,63.07259944444445,61.63037944444444,H2SO4,4.8,1000.7,125.6,9.453561723226896,0.07073368253337346
51.01669645293335,0.350238986916255,4.0,2025-10-31 01:49:33.371,63.20628,63.20628,AA,4.8,1000.7,131.2,9.942186685709798,0.06825493680775294
12.296219485466668,0.2911789487768197,5.0,2025-10-31 01:57:32.734,63.339436388888885,63.206198055555554,BACKGROUND,4.8,1000.7,131.2,2.3962999988789533,0.05674525535691401
48.46295236253333,0.2310204182341295,8.0,2025-10-31 02:05:32.418,63.472681944444446,62.53998305555556,H2SO4,4.8,1000.7,131.2,9.444510390308956,0.045021498567894974
11.670388434033333,0.2708141187899254,9.0,2025-10-31 02:13:31.816,63.60584805555556,62.53989166666666,BACKGROUND,4.8,1000.7,131.2,2.274337394875289,0.052776536180061034
25.759445362833333,0.245857451421574,11.0,2025-10-31 02:29:31.375,63.87239222222222,61.763805,RAW,4.8,1000.7,127.3,4.944852858325259,0.04719546186955686
59.45480677406668,0.2762540065483123,12.0,2025-10-31 02:37:31.290,64.00570194444444,61.76407916666667,H2SO4,4.6,1001.2,129.5,11.525348637726823,0.05355199874986304
31.188815133100004,0.2461973784780778,13.0,2025-10-31 02:45:31.006,64.13895638888889,61.763855,RAW,4.6,1001.2,127.3,5.99439411601073,0.04731837713706597
51.455029339933326,0.1791300408784874,14.0,2025-10-31 02:53:30.688,64.27220138888889,61.7638125,AA,4.6,1001.2,131.6,10.055136952046547,0.03500487933569258
27.413085347033338,0.2186265465370555,15.0,2025-10-31 03:01:31.158,64.40566527777777,61.764270277777776,RAW,4.6,1001.2,131.3,5.350846549518009,0.042674404845766185
13.402679016166667,0.1848709973301237,16.0,2025-10-31 03:09:30.589,64.53884055555555,61.76387722222223,BACKGROUND,4.6,1001.2,131.3,2.616111169540934,0.03608555278061391
33.32894467236667,0.3685162840725019,17.0,2025-10-31 03:17:30.585,64.67217277777777,63.36303472222222,AA,4.6,1001.2,129.5,6.460835177486184,0.07143709454401527
59.2614958004,0.1878847257194806,18.0,2025-10-31 03:25:29.986,64.80533972222223,63.36311972222222,H2SO4,4.6,1001.2,125.6,11.31356937161495,0.03586893731899092
59.32013541173333,0.2265979510695678,4.0,2025-10-31 03:33:29.812,64.93862472222222,64.93862472222222,AA,4.2,1001.5,131.2,11.594640208097688,0.04429055490699517
12.133559572733336,0.2249066152581407,5.0,2025-10-31 03:41:28.605,65.07162277777778,64.93838444444445,BACKGROUND,4.2,1001.5,131.2,2.3716105284131848,0.04395996850377046
47.18021238343333,0.2042147090098037,8.0,2025-10-31 03:49:29.332,65.20515805555556,64.27245916666666,H2SO4,4.2,1001.5,131.2,9.221785886539669,0.03991555413242864
11.320152075,0.2441859734872224,9.0,2025-10-31 03:57:29.240,65.33846583333333,64.27250944444445,BACKGROUND,4.2,1001.5,131.2,2.2126229061947496,0.047728287988506736
26.22944314043333,0.2075141258064861,11.0,2025-10-31 04:13:28.266,65.60486194444444,63.49627472222223,RAW,4.2,1001.5,127.3,5.050001390403505,0.03995306412874954
58.1792408941,0.2004606822596016,12.0,2025-10-31 04:21:28.207,65.73817888888888,63.49655611111111,H2SO4,4.2,1001.5,129.5,11.297729180703941,0.038927123570940095
27.9981530686,0.213859461303996,13.0,2025-10-31 04:29:27.855,65.87141444444444,63.49631305555556,RAW,4.2,1001.5,127.3,5.390534262132426,0.041174742870209564
48.1989660453,0.1755176809108516,14.0,2025-10-31 04:37:26.852,66.00446916666667,63.49608027777778,AA,3.2,1001.8,131.6,9.472239425635134,0.03449338509579781
25.504686951599997,0.2409225302775498,15.0,2025-10-31 04:45:27.286,66.13792305555555,63.49652805555555,RAW,3.2,1001.8,131.3,5.006559256679533,0.04729299075078643
11.438411025766667,0.2378856020020749,16.0,2025-10-31 04:53:26.551,66.27105222222222,63.49608888888889,BACKGROUND,3.2,1001.8,131.3,2.245355244368713,0.04669684301534062
26.068808721766665,0.2008587058701983,17.0,2025-10-31 05:01:26.934,66.40449194444444,65.0953538888889,AA,3.2,1001.8,129.5,5.082098405231406,0.03915728254691805
44.03251370223333,0.2650726311130316,18.0,2025-10-31 05:09:26.075,66.53758666666667,65.09536666666666,H2SO4,3.2,1001.8,125.6,8.453864819704634,0.050891670777345244
44.1430290493,0.2542463289635442,4.0,2025-10-31 05:17:25.249,66.67069055555555,66.67069055555555,AA,3.2,1001.8,131.2,8.661957501822066,0.04988943767354396
10.581404847333337,0.2333560563661613,5.0,2025-10-31 05:25:26.157,66.80427611111111,66.67103777777778,BACKGROUND,3.2,1001.8,131.2,2.07633415900871,0.04579024789574419
39.1204058684,0.2644639283276425,8.0,2025-10-31 05:33:25.951,66.93755222222222,66.00485333333333,H2SO4,3.9,1002.3,131.2,7.660820512208115,0.051789101925143265
10.26930036910333,0.1923517973817446,9.0,2025-10-31 05:41:24.984,67.07061694444444,66.00466055555556,BACKGROUND,3.9,1002.3,131.2,2.011003341281816,0.03766762031813337
23.0971153608,0.1643296211396145,11.0,2025-10-31 05:57:25.375,67.33739222222222,65.228805,RAW,3.9,1002.3,127.3,4.45530010602874,0.03169823447864654
55.42784182330001,0.264043686232457,12.0,2025-10-31 06:05:24.282,67.47042194444444,65.22879916666666,H2SO4,3.9,1002.3,129.5,10.783701827220778,0.051370724315196375
