C[PPB],C_STDEV[PPB],VALVE_ID,DATE_TIME,TIME_NORM_GLOBAL[h],TREATMENT,Q[L/min],F[mg/h m2],F_STDEV[mg/h m2]
4375.36746678,9.680462476322548,1.0,2026-04-14 08:17:07.032,0.2519533333333333,HD_STD,1.2530339467369456,67.26211507766548,0.14881684476358284
1121.30268899,13.017553942381038,2.0,2026-04-14 08:32:06.653,0.5018480555555556,LD,1.2615652416934524,17.355044360999052,0.20148014301581313
3428.39704088,20.401149968436957,3.0,2026-04-14 08:47:06.697,0.7518602777777779,HD,1.2615652416934524,53.063265892266955,0.3157602904141215
1366.1015333433331,8.200614005854689,4.0,2026-04-14 09:02:06.377,1.0017713888888888,F,1.2541003586065087,21.01882432516133,0.1261745638522736
1996.1872986866667,7.052479289702943,5.0,2026-04-14 09:17:05.776,1.2516044444444443,HD,1.2604988298238888,30.870018114501026,0.10906299402291021
61.15645604170001,0.3439806640330034,11.0,2026-04-14 09:47:04.864,1.751351111111111,BACKGROUND,1.2700965366499595,0.9529545584580722,0.00535998916595451
1424.7339515833332,4.159029648978489,6.0,2026-04-14 10:02:06.405,2.0017791666666667,LD,1.2615652416934524,22.051423915358807,0.064371685509599
5795.506777389999,15.555236434995992,7.0,2026-04-14 10:17:04.355,2.2512097222222223,HD_STD,1.2626316535630155,89.77620442442986,0.24096082356536352
3186.407959643333,17.9549533068927,8.0,2026-04-14 10:32:05.598,2.501555,F,1.2626316535630155,49.35955100261289,0.2781340131978281
2669.0347605199995,4.081032012799845,9.0,2026-04-14 10:47:04.627,2.751285277777778,HD,1.2285064737369882,40.227665370948806,0.061509273917083426
1539.8682960766666,2.024435774208176,10.0,2026-04-14 11:02:04.421,3.0012280555555555,LD,1.2636980654325791,23.87371734496589,0.03138632542771495
70.24664595043335,0.2366697119649083,12.0,2026-04-14 11:32:04.459,3.501238611111112,BACKGROUND,1.2679637129108325,1.092761957358527,0.0036816513328869704
3953.606042290001,112.89724346308452,17.0,2026-04-14 11:47:05.036,3.7513988888888887,F,1.2604988298238888,61.14050030445084,1.7458982697042498
3046.913497066667,10.822959848312166,18.0,2026-04-14 12:02:02.430,4.000675,LD,1.2636980654325791,47.238553965208425,0.16779635304710186
2702.59681822,23.89791738418636,19.0,2026-04-14 12:17:03.914,4.251087222222222,F,1.5228361497364749,50.49258304306767,0.4464844959271959
3292.67088729,22.51872986780678,20.0,2026-04-14 12:32:03.686,4.501023888888889,HD,1.2636980654325791,51.048712590187485,0.3491245278582539
1273.54118667,1.3289542328891866,21.0,2026-04-14 12:47:02.141,4.750594722222222,F,1.2626316535630155,19.727988993726445,0.020586373455385977
65.98652558766668,0.525572565425443,27.0,2026-04-14 13:17:03.243,5.250900833333333,BACKGROUND,1.272229360389086,1.0299445062672727,0.00820335017769001
2979.10722328,10.221061129182123,22.0,2026-04-14 13:32:03.532,5.500981111111111,HD,1.2626316535630155,46.14832651441193,0.15833094647527826
2144.5006227833337,4.736378795408014,23.0,2026-04-14 13:47:02.526,5.750701666666667,LD,1.2626316535630155,33.21972239777403,0.07336961672221175
2822.7316841299994,21.27820544770831,24.0,2026-04-14 14:02:02.956,6.000821111111111,HD,1.2626316535630155,43.72596676073509,0.3296133703977428
4748.326608123333,12.00817687218857,25.0,2026-04-14 14:17:02.109,6.250585833333333,F,1.2626316535630155,73.55469618427706,0.1860145424810995
2117.7617239599995,4.756322530692374,26.0,2026-04-14 14:32:03.094,6.500859444444445,LD,1.2658308891717058,32.888641395159276,0.07386524380993705
72.97552397996667,0.5288929002060093,28.0,2026-04-14 15:02:00.878,7.000243888888889,BACKGROUND,1.2732957722586493,1.1399863957638463,0.008262094989772921
912.7716111826668,1.3238429563398428,1.0,2026-04-14 15:17:02.829,7.250785833333333,HD_STD,1.2530339467369456,14.031952657036499,0.020351314021086926
665.7314595393333,0.7640708673052781,2.0,2026-04-14 15:32:03.276,7.50091,LD,1.2615652416934524,10.303907344790833,0.011825962719285316
1220.0735195533334,3.1741914550564867,3.0,2026-04-14 15:47:02.997,7.7508325,HD,1.2615652416934524,18.883777113386714,0.04912878034960347
551.5849570186666,1.6320038707703777,4.0,2026-04-14 16:02:02.686,8.000746111111111,F,1.2541003586065087,8.486680549726941,0.025109994989724365
871.9808485323335,1.9038795946368576,5.0,2026-04-14 16:17:02.338,8.250649444444445,HD,1.2604988298238888,13.48473893577074,0.029442526566989237
64.15477470646667,0.492462812076218,11.0,2026-04-14 16:47:02.165,8.750601388888889,BACKGROUND,1.2700965366499595,0.9996750786489585,0.007673673590881732
605.0194588256668,4.3915056845789895,6.0,2026-04-14 17:02:01.608,9.000446666666667,LD,1.2615652416934524,9.364232914348008,0.06796985034977256
1243.9661753333337,4.503895349357196,7.0,2026-04-14 17:17:00.865,9.250240277777776,HD_STD,1.2626316535630155,19.26985265369595,0.06976829552983906
1439.018731786667,4.667191242126193,8.0,2026-04-14 17:32:00.759,9.500210833333332,F,1.2626316535630155,22.291344794810865,0.07229785610391906
852.5901444073334,4.195935627635517,9.0,2026-04-14 17:47:00.642,9.750178333333333,HD,1.2285064737369882,12.850230178757586,0.06324110005733995
739.6243966,0.8836020710430855,10.0,2026-04-14 18:02:00.663,10.000184166666669,LD,1.2636980654325791,11.466944173640039,0.013699136571131032
64.1048800988,0.4614814360206095,12.0,2026-04-14 18:32:00.539,10.500149722222222,BACKGROUND,1.2679637129108325,0.9972201989889631,0.007178838939389877
568.2072399196666,0.7313945000824863,17.0,2026-04-14 18:47:00.341,10.750094722222222,F,1.2604988298238888,8.787035064620962,0.011310642784495931
616.0633213843333,1.5880827103501112,18.0,2026-04-14 19:01:59.328,10.999813333333334,LD,1.2636980654325791,9.551285417592744,0.024621221077103243
558.7977200483333,2.105881946240933,19.0,2026-04-14 19:17:00.369,11.2501025,F,1.5228361497364749,10.440010916019862,0.03934416644488611
504.74668671699993,1.8195571104917692,20.0,2026-04-14 19:31:58.658,11.499627222222225,HD,1.2636980654325791,7.825461281456081,0.028209939940695167
448.244408125,1.0441151348410465,21.0,2026-04-14 19:46:58.609,11.74961361111111,F,1.2626316535630155,6.94360013052394,0.0161740288448675
47.08025985196665,0.2969362008265586,27.0,2026-04-14 20:16:59.259,12.249794166666666,BACKGROUND,1.272229360389086,0.7348478277394229,0.0046347008882424165
642.198624457,3.4093472923235577,22.0,2026-04-14 20:31:58.993,12.499720277777778,HD,1.2626316535630155,9.948078262157395,0.05281302761367112
318.7531196123334,2.61952020841632,23.0,2026-04-14 20:46:58.825,12.74967361111111,LD,1.2626316535630155,4.937695067303325,0.04057808760437987
547.1888478246667,1.590695114064028,24.0,2026-04-14 21:01:58.009,12.999446944444443,HD,1.2626316535630155,8.47631445324592,0.024640911523783383
635.8372392586666,1.1495331576707783,25.0,2026-04-14 21:16:58.973,13.249714722222222,F,1.2626316535630155,9.849536229523396,0.017807023219837993
440.67671096966666,1.7734786701763223,26.0,2026-04-14 21:31:56.944,13.499151111111113,LD,1.2658308891717058,6.843668083290643,0.027541957787548865
45.961986567966655,0.3281994676896213,28.0,2026-04-14 22:01:56.678,13.999077222222224,BACKGROUND,1.2732957722586493,0.7179946994850829,0.005126964602074178
370.4806042753333,1.827672142137792,1.0,2026-04-14 22:16:57.831,14.2493975,HD_STD,1.2530339467369456,5.695363698708851,0.02809663299873341
281.0231139656667,2.96798796436678,2.0,2026-04-14 22:31:57.950,14.499430555555556,LD,1.2615652416934524,4.3495557954411845,0.045937250744393886
470.0639559553334,1.0850104857305838,3.0,2026-04-14 22:46:57.733,14.749370277777778,HD,1.2615652416934524,7.2754492504247175,0.0167933291312845
263.71914771800004,2.509215237359488,4.0,2026-04-14 23:01:56.571,14.9990475,F,1.2541003586065087,4.057580129860531,0.03860676017177274
415.5661344193333,1.5574268489106442,5.0,2026-04-14 23:16:57.148,15.249207777777778,HD,1.2604988298238888,6.426518245927197,0.024084811615379592
51.02176171003333,0.3525529129759217,11.0,2026-04-14 23:46:56.171,15.74893638888889,BACKGROUND,1.2700965366499595,0.7950333218946646,0.00549356400392127
250.87163814699997,2.333164111721923,6.0,2026-04-15 00:01:57.230,15.999230555555556,LD,1.2615652416934524,3.882884123714534,0.03611171814534553
625.0083575063333,1.0204806899604175,7.0,2026-04-15 00:16:56.257,16.248960277777776,HD_STD,1.2626316535630155,9.681789742593521,0.015807915778907666
543.0542254443333,1.116014294289959,8.0,2026-04-15 00:31:55.461,16.498739166666667,F,1.2626316535630155,8.412266438414365,0.01728779402271398
386.8660557616666,3.09975030809767,9.0,2026-04-15 00:46:55.384,16.748717777777777,HD,1.2285064737369882,5.830841345628301,0.04671940582120948
320.6401362603333,1.584606238202403,10.0,2026-04-15 01:01:55.398,16.99872166666667,LD,1.2636980654325791,4.971121232922264,0.024567322757601838
51.54649123146667,0.2448774637588352,12.0,2026-04-15 01:31:55.709,17.498808055555557,BACKGROUND,1.2679637129108325,0.8018609841216795,0.003809331719537362
401.1573373473333,4.223875453445394,17.0,2026-04-15 01:46:55.605,17.74877916666667,F,1.2604988298238888,6.203693550612558,0.06532007885584813
332.422741824,0.6896353961293328,18.0,2026-04-15 02:01:54.086,17.99835722222222,LD,1.2636980654325791,5.153795683413188,0.010691927718898602
371.6827203426665,0.4414462475278018,19.0,2026-04-15 02:16:54.321,18.2484225,F,1.5228361497364749,6.944143682865711,0.008247534801372539
311.9257807076666,1.9446152897519349,20.0,2026-04-15 02:31:55.032,18.498620000000003,HD,1.2636980654325791,4.836016132156204,0.030148809408259435
282.277122789,2.040249513712244,21.0,2026-04-15 02:46:55.453,18.74873694444444,F,1.2626316535630155,4.3726579319535865,0.03160480428294187
39.83905325203333,0.2718745764605245,27.0,2026-04-15 03:16:52.668,19.24796333333333,BACKGROUND,1.272229360389086,0.6218241325239621,0.004243528870863837
420.8280642709999,0.4678624391600145,22.0,2026-04-15 03:31:53.684,19.498245555555552,HD,1.2626316535630155,6.518902966850597,0.007247496309452651
292.5445741853333,0.470359922680224,23.0,2026-04-15 03:46:53.997,19.7483325,LD,1.2626316535630155,4.531707494119787,0.007286183968646097
415.5336928853333,1.333468151972427,24.0,2026-04-15 04:01:53.915,19.99830972222222,HD,1.2626316535630155,6.436889678612754,0.020656297025133715
523.6908021813332,0.6908766523980596,25.0,2026-04-15 04:16:53.223,20.2481175,F,1.2626316535630155,8.11231430101065,0.010702132869506633
319.80981574333333,0.3739679252859344,26.0,2026-04-15 04:31:52.615,20.497948611111116,LD,1.2658308891717058,4.966616511024033,0.005807686884161065
40.68401329513333,0.2979952978913501,28.0,2026-04-15 05:01:52.230,20.997841666666663,BACKGROUND,1.2732957722586493,0.6355448943985594,0.004655130474856086
201.61964143766667,3.4889839520463783,1.0,2026-04-15 05:16:54.048,21.248346666666663,HD_STD,1.2530339467369456,3.0994799013483356,0.05363582416070278
177.22932498766664,0.2111613627753251,2.0,2026-04-15 05:31:53.065,21.498073611111117,LD,1.2615652416934524,2.743079836900581,0.003268265432945433
260.6016806323333,0.924676912439602,3.0,2026-04-15 05:46:53.460,21.748183333333333,HD,1.2615652416934524,4.033481567763712,0.014311754526724446
163.24796419366666,0.7024119621829273,4.0,2026-04-15 06:01:53.538,21.998205,F,1.2541003586065087,2.5117315200059482,0.010807303320187627
272.1317145356667,1.006979583276211,5.0,2026-04-15 06:16:52.171,22.24782527777778,HD,1.2604988298238888,4.20837812302145,0.015572425491897034
45.87120183083333,0.3410909873893682,11.0,2026-04-15 06:46:52.144,22.74781777777778,BACKGROUND,1.2700965366499595,0.7147760631655424,0.005314961531780542
138.42969895366667,1.1993020198626436,6.0,2026-04-15 07:01:52.704,22.99797333333333,LD,1.2615652416934524,2.142555787844057,0.01856228470806563
423.2513076856667,0.5735286693613624,7.0,2026-04-15 07:16:52.476,23.24791,HD_STD,1.2626316535630155,6.556440598074495,0.008884335579544442
310.11901754266665,1.1608029036226764,8.0,2026-04-15 07:31:51.657,23.497682500000003,F,1.2626316535630155,4.803947158414351,0.017981598982623078
248.3078165993333,1.8728700428010123,9.0,2026-04-15 07:46:52.275,23.747854166666663,HD,1.2285064737369882,3.7424929427306566,0.02822787866217044
205.50453726633336,0.4541741904641744,10.0,2026-04-15 08:01:51.325,23.99759027777778,LD,1.2636980654325791,3.1860888676678,0.007041398459950212
45.05989451863333,0.2838323125743369,12.0,2026-04-15 08:31:49.950,24.497208333333333,BACKGROUND,1.2679637129108325,0.7009550116783444,0.004415316194159393
244.894641401,1.4232774458052126,17.0,2026-04-15 08:46:52.365,24.747879166666667,F,1.2604988298238888,3.7871706834157894,0.02201025953971077
186.9492332896667,1.652265247013215,18.0,2026-04-15 09:01:51.760,24.99771111111111,LD,1.2636980654325791,2.898412263429949,0.025616290423411524
234.310974965,0.3064232098827946,19.0,2026-04-15 09:16:49.953,25.247209166666664,F,1.5228361497364749,4.377629057194921,0.005724901053321258
203.57306835833336,0.5247943805782684,20.0,2026-04-15 09:31:50.628,25.497396666666667,HD,1.2636980654325791,3.1561438763411607,0.008136275510102623
172.15968003499998,0.6969254935976849,21.0,2026-04-15 09:46:49.088,25.74696888888889,F,1.2626316535630155,2.666866457436379,0.010795833390432094
33.91770510373333,0.1598021773166211,27.0,2026-04-15 10:16:49.963,26.247211944444444,BACKGROUND,1.272229360389086,0.5294013243714846,0.002494257322248908
224.5617454233333,1.1931750908430756,22.0,2026-04-15 10:31:49.707,26.497140833333333,HD,1.2626316535630155,3.478608849476857,0.018483065413290135
176.17596181466666,0.2807340943641548,23.0,2026-04-15 10:46:49.378,26.747049444444443,LD,1.2626316535630155,2.72908129867928,0.004348755408736457
