C[PPB],C_STDEV[PPB],VALVE_ID,DATE_TIME,TIME_NORM_GLOBAL[h],TREATMENT,T[degc],P_ATMOS[hpa],P_DROP[pa],F[mg/h m2],F_STDEV[mg/h m2]
24.068502504866668,0.2120261015074078,17.0,2025-11-05 15:05:10.147,3.419485277777778,AA,12.8,1003.6,135.3,4.643377174642706,0.04090479496881472
22.683158812,0.2709200971318529,18.0,2025-11-05 15:13:10.108,3.552807777777778,H2SO4,12.8,1003.6,125.4,4.212969309534645,0.05031830284364195
19.805623702566667,0.153434835366116,19.0,2025-11-05 15:21:08.381,3.6856613888888887,BACKGROUND,12.8,1003.6,129.3,3.735285307519273,0.028937381362568196
16.449268836933335,0.1982534685752499,1.0,2025-11-05 15:29:09.285,3.8192458333333335,TH,12.8,1003.6,132.8,3.1439934295301306,0.037892723911389856
14.808911732333334,0.2028498637887953,2.0,2025-11-05 15:37:09.375,3.9526041666666663,TH,12.1,1003.6,123.1,2.731823348349412,0.037420034917070535
15.957547674500002,0.2353141509796578,3.0,2025-11-05 15:45:09.368,4.085935555555555,TH,12.1,1003.6,122.6,2.937729654543929,0.0433205260336738
21.029070048500007,0.1925309899771778,4.0,2025-11-05 15:53:09.459,4.219294166666667,OSI,12.1,1003.6,122.7,3.872958028633341,0.03545874552099007
13.547640632366669,0.2133465442796382,5.0,2025-11-05 16:01:08.747,4.352429722222222,BACKGROUND,12.1,1003.6,122.7,2.495091006647076,0.03929238000745267
27.8538358876,0.2089908155792828,6.0,2025-11-05 16:09:08.647,4.485735277777778,OSI,12.1,1003.6,125.5,5.188087796043049,0.038926871837952265
25.83398091646667,0.2128510223879469,7.0,2025-11-05 16:17:08.447,4.619013055555556,OSI,12.1,1003.6,128.8,4.874720361905928,0.04016373691077771
14.683575113866668,0.1987295761364948,8.0,2025-11-05 16:25:08.263,4.752295277777778,H2SO4,12.1,1003.6,126.9,2.7501922998757653,0.03722149039384996
11.523133947466665,0.2002353892745669,9.0,2025-11-05 16:33:09.187,4.885885277777779,BACKGROUND,11.2,1003.8,126.9,2.1655131336346782,0.03762972532206446
21.75828480723333,0.3027661340107667,10.0,2025-11-05 16:41:08.086,5.018912777777778,RAW,11.2,1003.8,129.4,4.129060022591735,0.05745579448077228
17.62710843376667,0.1731121098100013,11.0,2025-11-05 16:49:07.997,5.152221388888889,AA,11.2,1003.8,121.4,3.2400358845453305,0.0318197082602221
17.06488615583333,0.16622969070759,12.0,2025-11-05 16:57:07.927,5.285535277777778,AA,11.2,1003.8,124.3,3.1739374258361406,0.03091744250761581
16.864855192633332,0.1972820743369741,13.0,2025-11-05 17:05:07.996,5.418887777777778,H2SO4,11.2,1003.8,125.0,3.1455531208673633,0.03679612054379932
20.149053339833333,0.1868019836224312,14.0,2025-11-05 17:13:07.280,5.552022222222222,RAW,11.2,1003.8,126.5,3.7805876391268116,0.03504984866217909
25.036415466933335,0.2315386296410181,15.0,2025-11-05 17:21:07.290,5.685358333333333,RAW,11.2,1003.8,143.1,4.9963329027609955,0.0462064577520494
14.660255007266668,0.2116033148204027,16.0,2025-11-05 17:29:07.147,5.8186519444444444,BACKGROUND,11.2,1003.8,141.1,2.9051223818451017,0.041931980422759446
17.377875739599997,0.2096665404924547,17.0,2025-11-05 17:37:07.013,5.951948055555556,AA,10.6,1004.0,135.3,3.3799390623458185,0.04077944513451048
16.75776022273333,0.2018922101115634,18.0,2025-11-05 17:45:06.967,6.085268611111111,H2SO4,10.6,1004.0,125.4,3.137819986118871,0.03780346558905739
14.834763487133332,0.2348616161199053,19.0,2025-11-05 17:53:05.783,6.218273055555556,BACKGROUND,10.6,1004.0,129.3,2.820610859997128,0.044655462528866645
13.2699083226,0.218815992217166,1.0,2025-11-05 18:01:06.621,6.351839166666666,TH,10.6,1004.0,132.8,2.556997153588364,0.042163958910401936
11.512588220433331,0.232364125489098,2.0,2025-11-05 18:09:05.917,6.484976944444445,TH,10.6,1004.0,123.1,2.1358231144116364,0.043108348937453904
12.869411451466666,0.2214337345073085,3.0,2025-11-05 18:17:06.062,6.618350555555556,TH,10.6,1004.0,122.6,2.3826881544175653,0.04099702136253317
15.42221214566667,0.1986716931782318,4.0,2025-11-05 18:25:06.042,6.751678333333333,OSI,10.6,1004.0,122.7,2.8564869142242717,0.036797774951491335
10.51976340259,0.2365715807893932,5.0,2025-11-05 18:33:06.068,6.885018888888888,BACKGROUND,10.5,1004.2,122.7,1.949535396422656,0.04384173416134378
22.87869423866666,0.2368032025780728,6.0,2025-11-05 18:41:06.194,7.018387222222222,OSI,10.5,1004.2,125.5,4.288011764950228,0.044382555579441374
22.4691837157,0.2034038509003364,7.0,2025-11-05 18:49:05.522,7.151533888888889,OSI,10.5,1004.2,128.8,4.266267648106506,0.038620685093693014
13.2062287411,0.2071761252912815,8.0,2025-11-05 18:57:05.697,7.284915833333334,H2SO4,10.5,1004.2,126.9,2.48892893974329,0.03904571577323761
9.87651561401,0.2232104249996338,9.0,2025-11-05 19:05:05.473,7.418186944444445,BACKGROUND,10.5,1004.2,126.9,1.8613902589035747,0.042067640756895855
24.42938364973333,0.2244998428299293,10.0,2025-11-05 19:13:05.316,7.551476666666666,RAW,10.5,1004.2,129.4,4.6492459261214805,0.04272539146534526
16.30720869723334,0.2364120828382989,11.0,2025-11-05 19:21:05.328,7.684813333333333,AA,10.5,1004.2,121.4,3.006019847692147,0.04357946393160075
15.930372305733332,0.222297490067107,12.0,2025-11-05 19:29:05.283,7.818134166666667,AA,10.5,1004.2,124.3,2.97142218253454,0.04146417173623905
15.112856023833334,0.2270603387133634,13.0,2025-11-05 19:37:05.243,7.951456388888888,H2SO4,10.7,1004.3,125.0,2.825150300162327,0.04244595350206403
21.803593240566663,0.2290214127008099,14.0,2025-11-05 19:45:04.137,8.0844825,RAW,10.7,1004.3,126.5,4.100278351746167,0.043068659840723125
29.813584284233333,0.2139561726148049,15.0,2025-11-05 19:53:04.246,8.217846111111111,RAW,10.7,1004.3,143.1,5.96312638997983,0.042794173523548605
14.442105362333336,0.2046165984868568,16.0,2025-11-05 20:01:04.311,8.3511975,BACKGROUND,10.7,1004.3,141.1,2.868362407529161,0.04063912735236848
17.291921116366666,0.1861291329123011,17.0,2025-11-05 20:09:04.247,8.484513055555555,AA,10.7,1004.3,135.3,3.3630409077757473,0.03619955723256404
16.906624918633334,0.2542042279814011,18.0,2025-11-05 20:17:04.423,8.617895277777777,H2SO4,10.7,1004.3,125.4,3.165524594326995,0.04759611924495687
14.401776469233337,0.1751817280526225,19.0,2025-11-05 20:25:03.569,8.750991388888888,BACKGROUND,10.7,1004.3,129.3,2.7381380127653547,0.033306429227500954
12.962325644599998,0.1885576857315731,1.0,2025-11-05 20:33:03.749,8.884374722222223,TH,10.7,1004.2,132.8,2.497346051660629,0.0363278785676998
11.6336054001,0.2112599296188951,2.0,2025-11-05 20:41:03.124,9.017534444444443,TH,10.7,1004.2,123.1,2.1579437293425308,0.03918708127907797
13.156989102900004,0.182351745320913,3.0,2025-11-05 20:49:04.108,9.15114111111111,TH,10.7,1004.2,122.6,2.435558192256815,0.033756073195408
19.898824493800003,0.1637227705276071,4.0,2025-11-05 20:57:03.354,9.284265,OSI,10.7,1004.2,122.7,3.685076121725218,0.030319925302219015
11.40015051503334,0.2012044870738741,5.0,2025-11-05 21:05:03.407,9.417613055555556,BACKGROUND,10.7,1004.2,122.7,2.111201214931678,0.037261188525529385
28.292405172366667,0.1823605473910568,6.0,2025-11-05 21:13:02.578,9.550716111111113,OSI,10.7,1004.2,125.5,5.298933780778423,0.034154624146112596
28.985658657566663,0.2048297747817621,7.0,2025-11-05 21:21:03.464,9.684295555555556,OSI,10.7,1004.2,128.8,5.4996856325356385,0.03886402523368903
17.17864354596667,0.2010027485447308,8.0,2025-11-05 21:29:02.904,9.817473333333334,H2SO4,10.7,1004.2,126.9,3.2353140200709833,0.03785555062595464
10.892261365266666,0.1985077909184802,9.0,2025-11-05 21:37:03.115,9.950865277777778,BACKGROUND,10.7,1004.2,126.9,2.051377677814302,0.03738566653026963
31.422451205933328,0.2503508155157121,10.0,2025-11-05 21:45:03.384,10.084273333333332,RAW,10.7,1004.2,129.4,5.975908774736294,0.047611614555399036
19.6972366501,0.2579590549061137,11.0,2025-11-05 21:53:02.592,10.217386666666666,AA,10.7,1004.2,121.4,3.6283686555568457,0.0475178607976799
20.389569328866667,0.250909936313655,12.0,2025-11-05 22:01:02.066,10.350573888888889,AA,10.7,1004.2,124.3,3.800496854500572,0.04676814935825763
17.804526688099998,0.1880710595549833,13.0,2025-11-05 22:09:03.092,10.48419222222222,H2SO4,10.7,1004.2,125.0,3.3279914351077755,0.035153918234117426
36.957085633733335,0.2748124405037494,15.0,2025-11-05 22:25:02.124,10.75059,RAW,10.7,1004.2,143.1,7.391188758746291,0.05496078995906907
15.467796713133335,0.2747279744587285,16.0,2025-11-05 22:33:01.911,10.883864166666667,BACKGROUND,10.7,1004.2,141.1,3.0717702009381846,0.05455859169586141
19.319049368666665,0.221176164985535,17.0,2025-11-05 22:41:01.986,11.017218333333332,AA,10.7,1004.2,135.3,3.756915361310074,0.04301143994887759
18.56708543836667,0.1939717980796836,18.0,2025-11-05 22:49:01.486,11.150412777777778,H2SO4,10.7,1004.2,125.4,3.476076011105194,0.03631483877068015
14.637464108666666,0.2055987621001913,19.0,2025-11-05 22:57:00.861,11.2835725,BACKGROUND,10.7,1004.2,129.3,2.782671026224075,0.03908557616786894
13.216861306133332,0.1645015068203753,1.0,2025-11-05 23:05:01.805,11.417168055555557,TH,10.7,1004.2,132.8,2.5463853712060303,0.03169316986888316
11.757185311566666,0.1843156256569351,2.0,2025-11-05 23:13:01.240,11.550344444444445,TH,10.7,1004.2,123.1,2.1808668461107774,0.03418912150852301
13.1614266396,0.2904653417594464,3.0,2025-11-05 23:21:01.492,11.683747777777777,TH,10.7,1004.2,122.6,2.436379647589687,0.05376953930386423
19.8952941503,0.1909596435479658,4.0,2025-11-05 23:29:00.924,11.816923333333332,OSI,10.7,1004.2,122.7,3.6844223351391108,0.03536393935586618
11.062882136733332,0.1938714342867133,5.0,2025-11-05 23:37:00.234,11.950065,BACKGROUND,10.6,1004.3,122.7,2.0496683797330566,0.03591940542072051
25.323694276466668,0.1942963252999345,6.0,2025-11-05 23:45:00.535,12.083481944444443,OSI,10.6,1004.3,125.5,4.745062740715082,0.03640654652411215
25.26734915576667,0.2214745054379511,7.0,2025-11-05 23:53:00.144,12.216706666666669,OSI,10.6,1004.3,128.8,4.79634757765316,0.04204116154491064
17.010348771233335,0.2311801459196715,8.0,2025-11-06 00:00:59.507,12.349863055555556,H2SO4,10.6,1004.3,126.9,3.2050666394707705,0.04355864676026872
10.493368676199998,0.1951808986766465,9.0,2025-11-06 00:08:59.753,12.483264722222222,BACKGROUND,10.6,1004.3,126.9,1.9771461674337962,0.03677571785408416
27.248322716866664,0.2373476503062549,10.0,2025-11-06 00:17:00.385,12.616773611111112,RAW,10.6,1004.3,129.4,5.184417248828668,0.04515908245078953
18.42366517596667,0.2105825648004854,11.0,2025-11-06 00:25:00.002,12.750000555555555,AA,10.6,1004.3,121.4,3.3953020070089224,0.03880831517937417
19.8719047675,0.1933755812220424,12.0,2025-11-06 00:33:00.546,12.883485,AA,10.5,1004.2,124.3,3.706618872561571,0.03606949546288306
17.241530661333332,0.2099257253592133,13.0,2025-11-06 00:41:00.148,13.016707777777778,H2SO4,10.5,1004.2,125.0,3.2250295360842784,0.039266621854270094
24.182613877066665,0.1828655039281581,14.0,2025-11-06 00:48:59.805,13.149945833333334,RAW,10.5,1004.2,126.5,4.550418867388279,0.03440962352123082
30.88229277743333,0.2404495721472285,15.0,2025-11-06 00:57:00.240,13.2834,RAW,10.5,1004.2,143.1,6.180622576510435,0.048122335502608665
14.4550878356,0.2350601287095414,16.0,2025-11-06 01:05:00.601,13.416833611111112,BACKGROUND,10.5,1004.2,141.1,2.872679088435152,0.046713816197350454
17.370225786933336,0.1711234451299132,17.0,2025-11-06 01:12:59.157,13.549765833333334,AA,10.5,1004.2,135.3,3.380315470830665,0.033301307426275656
17.648441524966664,0.2014743057810416,18.0,2025-11-06 01:21:00.246,13.683401666666668,H2SO4,10.5,1004.2,125.4,3.3064198509309413,0.03774603231365069
13.923007747633337,0.1792297398581211,19.0,2025-11-06 01:28:59.233,13.816453611111111,BACKGROUND,10.5,1004.2,129.3,2.6487148008741515,0.03409668897151368
12.642867710733336,0.2128204458823374,1.0,2025-11-06 01:36:59.831,13.949953055555556,TH,10.4,1003.7,132.8,2.437161706458655,0.041025331667082984
11.145337843766663,0.2319644354129057,2.0,2025-11-06 01:44:59.483,14.083189722222222,TH,10.4,1003.7,123.1,2.068530736782873,0.043051684140776106
12.600620611166669,0.2091603127181733,3.0,2025-11-06 01:52:59.592,14.216553333333332,TH,10.4,1003.7,122.6,2.3338712024481887,0.03874041173141909
18.747174170166662,0.1950780807646555,4.0,2025-11-06 02:00:58.782,14.349661666666666,OSI,10.4,1003.7,122.7,3.473744003358639,0.036146851098301284
10.689821972,0.2090638134140131,5.0,2025-11-06 02:08:59.282,14.483133888888888,BACKGROUND,10.4,1003.7,122.7,1.9807627877751939,0.03873832725797742
26.692291637,0.2015623713830722,6.0,2025-11-06 02:16:58.617,14.6162825,OSI,10.4,1003.7,125.5,5.0020432055994295,0.0377720918080948
27.9224230474,0.1672682941433278,7.0,2025-11-06 02:24:59.181,14.7497725,OSI,10.4,1003.7,128.8,5.300913881347365,0.03175493834573298
20.438620344766665,0.191867441836634,8.0,2025-11-06 02:32:58.786,14.882996111111112,H2SO4,10.6,1003.3,126.9,3.8471823498956654,0.03611540423483308
10.687677138533331,0.1721973139550965,9.0,2025-11-06 02:40:58.920,15.016366666666666,BACKGROUND,10.6,1003.3,126.9,2.0117523666061454,0.03241287600496563
30.61094789626667,0.2287782995206518,10.0,2025-11-06 02:48:58.476,15.149576666666666,RAW,10.6,1003.3,129.4,5.818409723247741,0.04348528790777463
20.418428754766676,0.2268402865451359,11.0,2025-11-06 02:56:58.072,15.28279777777778,AA,10.6,1003.3,121.4,3.759170695189772,0.041762829447386136
22.2333583285,0.1664575829731988,12.0,2025-11-06 03:04:58.601,15.416278055555557,AA,10.6,1003.3,124.3,4.141913413811439,0.031009840509049064
18.73416622883333,0.203723949768281,13.0,2025-11-06 03:12:58.345,15.549540277777778,H2SO4,10.6,1003.3,125.0,3.499852648190154,0.038059009212745645
25.33780456073333,0.2491673762105285,14.0,2025-11-06 03:20:58.717,15.682976944444444,RAW,10.6,1003.3,126.5,4.761838135066127,0.046827052880990545
33.932867560733335,0.2090748668961399,15.0,2025-11-06 03:28:57.607,15.816001944444446,RAW,10.6,1003.3,143.1,6.782671175911418,0.041790929421625274
14.6559437047,0.223198244578363,16.0,2025-11-06 03:36:57.197,15.949221388888889,BACKGROUND,10.5,1003.3,141.1,2.9099850736814905,0.04431673410335618
18.840722809266666,0.2024630229856926,17.0,2025-11-06 03:44:57.244,16.08256777777778,AA,10.5,1003.3,135.3,3.6631940470083255,0.039364802935040175
19.284252680666665,0.2063340238217678,18.0,2025-11-06 03:52:57.326,16.215923888888888,H2SO4,10.5,1003.3,125.4,3.6096496193733425,0.03862185083784468
14.187561969999996,0.1920921928585545,19.0,2025-11-06 04:00:56.915,16.349143055555555,BACKGROUND,10.5,1003.3,129.3,2.6966246509184226,0.03651089197754208
12.71131974773333,0.2386512779325479,1.0,2025-11-06 04:08:57.335,16.482593055555554,TH,10.5,1003.3,132.8,2.4485171326130994,0.045970186757520064
11.462125448299998,0.1668293494322684,2.0,2025-11-06 04:16:57.017,16.615838055555557,TH,10.5,1003.3,123.1,2.1257277896441944,0.030939618120218025
13.001298018266668,0.1801626665314681,3.0,2025-11-06 04:24:56.671,16.749075277777777,TH,10.5,1003.3,122.6,2.4062758633321333,0.033344445711430935
21.152976755033333,0.1545185345611938,4.0,2025-11-06 04:32:57.082,16.88252277777778,OSI,10.3,1003.0,122.7,3.918173718109602,0.0286215253810279
11.085897607,0.182248792364385,5.0,2025-11-06 04:40:56.528,17.01570222222222,BACKGROUND,10.3,1003.0,122.7,2.0534449192861643,0.03375801130351225
27.746078455533336,0.1745822601344326,6.0,2025-11-06 04:48:56.213,17.148948055555557,OSI,10.3,1003.0,125.5,5.197726056996982,0.03270482940659309
28.6152214575,0.2188546525846329,7.0,2025-11-06 04:56:55.831,17.282175277777778,OSI,10.3,1003.0,128.8,5.430564252850321,0.04153398758983145
21.34575132833333,0.240885883354414,8.0,2025-11-06 05:04:55.423,17.41539527777778,H2SO4,10.3,1003.0,126.9,4.02098238380023,0.04537661282451956
10.678132214833331,0.19387409170762,9.0,2025-11-06 05:12:55.948,17.548874444444444,BACKGROUND,10.3,1003.0,126.9,2.011481388839314,0.03652081837929284
28.768036730466665,0.1928712551222136,10.0,2025-11-06 05:20:55.522,17.682089444444443,RAW,10.3,1003.0,129.4,5.472266965819207,0.03668804402434649
20.081807796066663,0.2596305940631377,11.0,2025-11-06 05:28:55.463,17.81540638888889,AA,10.3,1003.0,121.4,3.7000028888045393,0.04783602939590944
21.342957225800003,0.1641674529818495,12.0,2025-11-06 05:36:55.415,17.94872638888889,AA,9.9,1003.0,124.3,3.9846793035725376,0.030649672643593726
18.19936867376667,0.243107874428937,13.0,2025-11-06 05:44:54.874,18.081909444444445,H2SO4,9.9,1003.0,125.0,3.4073327306674375,0.045515283110821536
23.99622664143333,0.2626620900153644,14.0,2025-11-06 05:52:54.470,18.21513055555556,RAW,9.9,1003.0,126.5,4.51951085344778,0.04947045151523913
32.80267314333333,0.2047339810647625,15.0,2025-11-06 06:00:55.098,18.348638333333334,RAW,9.9,1003.0,143.1,6.571012134244742,0.04101219031724561
14.032508357433334,0.2078350512274146,16.0,2025-11-06 06:08:54.832,18.48189777777777,BACKGROUND,9.9,1003.0,141.1,2.791271184538094,0.0413414319700566
18.259774638966668,0.2228154027562794,17.0,2025-11-06 06:16:54.753,18.615209166666663,AA,9.9,1003.0,135.3,3.5567023941796476,0.043400758887362084
18.741999685133333,0.2067405565399087,18.0,2025-11-06 06:24:54.362,18.748433888888886,H2SO4,9.9,1003.0,125.4,3.514535304364034,0.038768381016446946
13.540770104366668,0.1508015690801132,19.0,2025-11-06 06:32:53.990,18.88166388888889,BACKGROUND,9.5,1003.0,129.3,2.582022439911873,0.028755604912988404
12.1573318895,0.164225849247426,1.0,2025-11-06 06:40:53.611,19.014891944444447,TH,9.5,1003.0,132.8,2.349387726490829,0.03173642030186477
10.708061874666669,0.259030600554841,2.0,2025-11-06 06:48:54.447,19.1484575,TH,9.5,1003.0,123.1,1.9923116921483162,0.04819450056882256
12.281993084466668,0.1883236148035974,3.0,2025-11-06 06:56:54.190,19.281719444444445,TH,9.5,1003.0,122.6,2.2805073106436065,0.03496772692940202
18.5593520676,0.1886235849594666,4.0,2025-11-06 07:04:53.923,19.41497861111111,OSI,9.5,1003.0,122.7,3.4474857275843567,0.035037705770385064
10.02995043005,0.2396734439658047,5.0,2025-11-06 07:12:53.733,19.548259166666664,BACKGROUND,9.5,1003.0,122.7,1.8631098127795482,0.044520453857630274
24.587870855666665,0.231118960329631,6.0,2025-11-06 07:20:53.586,19.681551666666664,OSI,9.5,1003.0,125.5,4.619129854964593,0.04341850077112057
24.67421639836667,0.1934796637683173,7.0,2025-11-06 07:28:53.549,19.81487472222222,OSI,9.5,1003.0,128.8,4.695898335086037,0.036822276999353476
19.048757112666667,0.1987582387467455,8.0,2025-11-06 07:36:53.555,19.94820972222222,H2SO4,9.9,1003.2,126.9,3.5940760421436733,0.03750125112274828
9.80639886161,0.2384623388213001,9.0,2025-11-06 07:44:53.144,20.08142888888889,BACKGROUND,9.9,1003.2,126.9,1.8502489689881654,0.04499253016047311
25.754577269799995,0.1143436203744513,10.0,2025-11-06 07:52:52.802,20.21466722222222,RAW,9.9,1003.2,129.4,4.906947034778533,0.021785567787213512
18.859548936933333,0.178171010825456,11.0,2025-11-06 08:00:52.502,20.34791722222222,AA,9.9,1003.2,121.4,3.480410347170413,0.03288033195896581
20.82253308953333,0.222571055424675,12.0,2025-11-06 08:08:52.513,20.481253611111114,AA,9.9,1003.2,124.3,3.888292534225816,0.04156177201982871
18.1639703241,0.2322461357902698,13.0,2025-11-06 08:16:52.362,20.614545,H2SO4,9.9,1003.2,125.0,3.4013834671190595,0.043490390728683
23.133154573566664,0.14426796147728,14.0,2025-11-06 08:24:52.926,20.748035,RAW,9.9,1003.2,126.5,4.357826432389856,0.02717721588179231
31.722496052133337,0.219258212547834,15.0,2025-11-06 08:32:52.723,20.881311944444445,RAW,11.6,1003.2,143.1,6.317953156875133,0.043668162614342185
13.980451476233334,0.2599068398309636,16.0,2025-11-06 08:40:51.674,21.014353888888888,BACKGROUND,11.6,1003.2,141.1,2.7648650330702225,0.0514008674559646
21.7550248113,0.1932544743797252,17.0,2025-11-06 08:48:52.578,21.14793833333333,AA,11.6,1003.2,135.3,4.21306067711592,0.03742550669319478
27.0281840382,0.1906324255631668,18.0,2025-11-06 08:56:51.953,21.281098055555557,H2SO4,11.6,1003.2,125.4,5.039121946460589,0.03554141994906821
17.97716318503333,0.2118729416303607,19.0,2025-11-06 09:04:51.358,21.414266111111107,BACKGROUND,11.6,1003.2,129.3,3.403373836089107,0.04011104637022669
16.0815463591,0.231187417102477,1.0,2025-11-06 09:12:52.128,21.54781333333333,TH,11.6,1003.2,132.8,3.0854326951156317,0.0443560090241992
18.456212718666663,0.2333644394942056,2.0,2025-11-06 09:20:51.410,21.680947222222223,TH,11.6,1003.2,123.1,3.4092656770032694,0.04310750997121029
24.389559655133333,0.1857777091353299,3.0,2025-11-06 09:28:51.710,21.81436388888889,TH,11.6,1003.2,122.6,4.496125520646908,0.034247436650004105
50.54569829646666,0.1969544553672158,4.0,2025-11-06 09:36:51.032,21.94750888888889,OSI,13.3,1003.2,122.7,9.266390988866261,0.036107068493292725
18.111249882566668,0.2003975532413052,5.0,2025-11-06 09:44:51.315,22.080920833333334,BACKGROUND,13.3,1003.2,122.7,3.3202810202476245,0.03673828128072149
55.04193695906667,0.2371332258301287,6.0,2025-11-06 09:52:52.005,22.214445833333336,OSI,13.3,1003.2,125.5,10.205157467889693,0.043966147344429246
59.77326239646666,0.5310690964244612,7.0,2025-11-06 10:00:51.558,22.347655,OSI,13.3,1003.2,128.8,11.227137213688987,0.09975004502782005
49.91662211410001,0.2624153724267671,8.0,2025-11-06 10:08:50.696,22.480748888888886,H2SO4,13.3,1003.2,126.9,9.30636621875823,0.04892425516400264
18.291431975066665,0.2056050998509146,9.0,2025-11-06 10:16:50.630,22.61406388888889,BACKGROUND,13.3,1003.2,126.9,3.4102220345833536,0.038332649017860404
62.699217461333326,0.1763265758376896,10.0,2025-11-06 10:24:51.483,22.747634166666664,RAW,13.3,1003.2,129.4,11.80411406620476,0.03319625185713012
46.50312673813334,0.2312179328789474,11.0,2025-11-06 10:32:51.302,22.88091722222222,AA,14.0,1003.4,121.4,8.461010149576326,0.04206894060843016
52.0774467996,0.1661626311925706,12.0,2025-11-06 10:40:51.010,23.014169444444445,AA,14.0,1003.4,124.3,9.587733773577442,0.03059142044966264
42.04339953470001,0.3903117645024494,13.0,2025-11-06 10:48:50.801,23.147444722222225,H2SO4,14.0,1003.4,125.0,7.762177138004645,0.07206051576810923
50.2861066224,0.3459459828471246,14.0,2025-11-06 10:56:50.752,23.280764444444443,RAW,14.0,1003.4,126.5,9.339507876158729,0.06425164818958076
69.2473789809,0.2090419399693737,15.0,2025-11-06 11:04:50.967,23.4141575,RAW,14.0,1003.4,143.1,13.678985049702293,0.04129371556995013
23.9291002944,0.2685822319614293,16.0,2025-11-06 11:12:49.914,23.54719833333333,BACKGROUND,14.0,1003.4,141.1,4.693756922853839,0.052683122019406635
48.879875853566666,0.2207496956760493,17.0,2025-11-06 11:20:50.457,23.6806825,AA,14.0,1003.4,135.3,9.388791843850218,0.04240135446547943
