VALVE_ID,TREATMENT,time_since_slurry_aplication[h],flux [mg/m2 h],DATE_TIME,time_since_start_of_experiment,accumulated_emission [mg/m2],%relative_flux,%_relative_accumulated_emissions
4.0,AA,12.672585,2.2257744493679663,2025-10-28 23:17:32.069000000,12.672585,9.771007619796798,0.0360916888173823,0.1584402078773601
4.0,AA,13.172585,2.2734886569813773,2025-10-28 23:47:32.069000000,13.172585,10.895823396384134,0.036865390902892446,0.17667947780742882
4.0,AA,13.672585,2.1772800208353353,2025-10-29 00:17:32.069000000,13.672585,12.008515565838312,0.03530533518461708,0.1947221593293062
4.0,AA,14.172585,2.0810713846892934,2025-10-29 00:47:32.069000000,14.172585,13.07310341721947,0.03374527946634171,0.21198481299204586
4.0,AA,14.672585,1.9848627485432517,2025-10-29 01:17:32.069000000,14.672585,14.089586950527606,0.032185223748066344,0.2284674387956479
4.0,AA,15.172585,2.0113415695406687,2025-10-29 01:47:32.069000000,15.172585,15.088638030048585,0.03261458682569594,0.24466739143908844
4.0,AA,15.672585,2.044379813300977,2025-10-29 02:17:32.069000000,15.672585,16.102568375758995,0.03315031317173629,0.2611086164384465
4.0,AA,16.172584999999998,2.077418057061285,2025-10-29 02:47:32.069000000,16.172584999999998,17.133017843349556,0.03368603951777663,0.2778177046108246
4.0,AA,16.672584999999998,2.0504715990422424,2025-10-29 03:17:32.069000000,16.672584999999998,18.164990257375436,0.033249093546979774,0.29455148787701374
4.0,AA,17.172584999999998,1.959705957805753,2025-10-29 03:47:32.069000000,17.172584999999998,19.167534646587434,0.031777297840210036,0.3108080857238112
4.0,AA,17.672584999999998,1.8689403165692635,2025-10-29 04:17:32.069000000,17.672584999999998,20.12469621518119,0.030305502133440305,0.32632878571722373
4.0,AA,18.172584999999998,1.7832792953421566,2025-10-29 04:47:32.069000000,18.172584999999998,21.037751118159044,0.028916479574220146,0.34113428114413885
4.0,AA,18.672584999999998,1.952717438000386,2025-10-29 05:17:32.069000000,18.672584999999998,21.97175030149468,0.0316639766174864,0.35627939519206553
4.0,AA,19.172584999999998,2.1221555806586156,2025-10-29 05:47:32.069000000,19.172584999999998,22.99046855615943,0.034411473660752645,0.3727982577616253
4.0,AA,19.672584999999998,2.2915937233168453,2025-10-29 06:17:32.069000000,19.672584999999998,24.093905882153297,0.0371589707040189,0.39069086885281823
4.0,AA,20.172584999999998,2.520481409992637,2025-10-29 06:47:32.069000000,20.172584999999998,25.296924665480667,0.04087046229921578,0.41019822710362686
4.0,AA,20.672584999999998,2.7970629826002034,2025-10-29 07:17:32.069000000,20.672584999999998,26.626310763628876,0.04535532645695157,0.43175467429266867
4.0,AA,21.172584999999998,3.07364455520777,2025-10-29 07:47:32.069000000,21.172584999999998,28.09398764808087,0.04984019061468737,0.4555535535605784
4.0,AA,21.672584999999998,3.4429339624017925,2025-10-29 08:17:32.069000000,21.672584999999998,29.72313227748326,0.05582834380414776,0.4819706871652871
4.0,AA,22.172584999999998,4.747990039524662,2025-10-29 08:47:32.069000000,22.172584999999998,31.77086327796487,0.07699027143707901,0.5151753409755938
4.0,AA,22.672584999999998,6.053046116647533,2025-10-29 09:17:32.069000000,22.672584999999998,34.47112231700792,0.09815219907001027,0.558960958602366
4.0,AA,23.172584999999998,7.358102193770404,2025-10-29 09:47:32.069000000,23.172584999999998,37.8239093946124,0.11931412670294153,0.6133275400456041
4.0,AA,23.672584999999998,7.54711552950315,2025-10-29 10:17:32.069000000,23.672584999999998,41.55021382543079,0.12237904215182664,0.6737508322592961
4.0,AA,24.172584999999998,7.066258748775032,2025-10-29 10:47:32.069000000,24.172584999999998,45.20355739500033,0.11458178609980592,0.7329910393222042
4.0,AA,24.672584999999998,6.585401968046914,2025-10-29 11:17:32.069000000,24.672584999999998,48.616472574205815,0.1067845300477852,0.7883326183591018
4.0,AA,25.172584999999998,6.046850073325376,2025-10-29 11:47:32.069000000,25.172584999999998,51.774535584548886,0.09805172812267515,0.839541682901717
4.0,AA,25.672584999999998,5.206086152801183,2025-10-29 12:17:32.069000000,25.672584999999998,54.58776964108053,0.08441845553431464,0.8851592288159644
4.0,AA,26.172584999999998,4.3653222322769905,2025-10-29 12:47:32.069000000,26.172584999999998,56.98062173735007,0.07078518294595412,0.9239601384360316
4.0,AA,26.672584999999998,3.524558311752797,2025-10-29 13:17:32.069000000,26.672584999999998,58.953091873357515,0.057151910357593594,0.9559444117619186
4.0,AA,27.172584999999998,3.1858369773100006,2025-10-29 13:47:32.069000000,27.172584999999998,60.630690695623215,0.051659428852116114,0.983147246564346
4.0,AA,27.672584999999998,3.0669996407366225,2025-10-29 14:17:32.069000000,27.672584999999998,62.19389985013487,0.04973244106918474,1.008495214044671
4.0,AA,28.172584999999998,2.9481623041632443,2025-10-29 14:47:32.069000000,28.172584999999998,63.697690336359834,0.04780545328625336,1.0328796876335307
4.0,AA,28.672584999999998,2.807586976209534,2025-10-29 15:17:32.069000000,28.672584999999998,65.13662765645303,0.04552597658844712,1.0562125451022057
4.0,AA,29.172584999999998,2.5942316109375345,2025-10-29 15:47:32.069000000,29.172584999999998,66.4870823032398,0.04206634686131887,1.0781106259646474
4.0,AA,29.672584999999998,2.3808762456655352,2025-10-29 16:17:32.069000000,29.672584999999998,67.73085926739057,0.038606717134190616,1.0982788919635247
4.0,AA,30.172584999999998,2.1675208803935364,2025-10-29 16:47:32.069000000,30.172584999999998,68.86795854890534,0.03514708740706237,1.116717343098838
4.0,AA,30.672584999999998,2.1956055644901644,2025-10-29 17:17:32.069000000,30.672584999999998,69.95874016012625,0.03560249010037562,1.1344047374756974
4.0,AA,31.172584999999998,2.297665238724533,2025-10-29 17:47:32.069000000,31.172584999999998,71.08205786092992,0.03725742238891735,1.1526197155980205
4.0,AA,31.672584999999998,2.3997249129589013,2025-10-29 18:17:32.069000000,31.672584999999998,72.25640539885077,0.03891235467745908,1.1716621598646144
4.0,AA,32.172585,2.4484587362572943,2025-10-29 18:47:32.069000000,32.172585,73.46845131115482,0.03970259017767625,1.1913158960783983
4.0,AA,32.672585,2.3728596673727282,2025-10-29 19:17:32.069000000,32.672585,74.67378091206233,0.03847672559384998,1.21086072502128
4.0,AA,33.172585,2.297260598488162,2025-10-29 19:47:32.069000000,33.172585,75.84131097852755,0.037250861010023714,1.2297926216722481
4.0,AA,33.672585,2.2216615296035958,2025-10-29 20:17:32.069000000,33.672585,76.97104151055048,0.036024996426197435,1.2481115860313035
4.0,AA,34.172585,2.2830255816768137,2025-10-29 20:47:32.069000000,34.172585,78.09721328837058,0.03702003537663067,1.2663728439820106
4.0,AA,34.672585,2.371217180139242,2025-10-29 21:17:32.069000000,34.672585,79.2607739788246,0.03845009210538741,1.285240375852515
4.0,AA,35.172585,2.4594087786016696,2025-10-29 21:47:32.069000000,35.172585,80.46843046850984,0.039880148834144154,1.304822936087398
4.0,AA,35.672585,2.497940801418401,2025-10-29 22:17:32.069000000,35.672585,81.70776786351486,0.04050495867388359,1.324919212964405
4.0,AA,36.172585,2.4522408014118833,2025-10-29 22:47:32.069000000,36.172585,82.94531326422243,0.03976391764896843,1.3449864320451181
4.0,AA,36.672585,2.4065408014053657,2025-10-29 23:17:32.069000000,36.672585,84.16000866492675,0.03902287662405328,1.3646831306133735
4.0,AA,37.172585,2.360840801398848,2025-10-29 23:47:32.069000000,37.172585,85.3518540656278,0.03828183559913813,1.3840093086691714
4.0,AA,37.672585,2.3451070227955664,2025-10-30 00:17:32.069000000,37.672585,86.52834102167641,0.03802670703414247,1.4030864443274917
4.0,AA,38.172585,2.3324908022504425,2025-10-30 00:47:32.069000000,38.172585,87.69774047793791,0.03782213073212976,1.4220486537690598
4.0,AA,38.672585,2.319874581705318,2025-10-30 01:17:32.069000000,38.672585,88.86083182392686,0.037617554430117044,1.4409085750596216
4.0,AA,39.172585,2.346291979898459,2025-10-30 01:47:32.069000000,39.172585,90.02737346432781,0.03804592151610928,1.459824444046178
4.0,AA,39.672585,2.42219985664204,2025-10-30 02:17:32.069000000,39.672585,91.21949642346293,0.03927679352427502,1.4791551228062743
4.0,AA,40.172585,2.4981077333856208,2025-10-30 02:47:32.069000000,40.172585,92.44957332096985,0.04050766553244074,1.499101237570453
4.0,AA,40.672585,2.574015610129201,2025-10-30 03:17:32.069000000,40.672585,93.71760415684855,0.041738537540606475,1.5196627883387148
4.0,AA,41.172585,2.6392421763142226,2025-10-30 03:47:32.069000000,41.172585,95.0209186034594,0.04279620846950256,1.5407964748412422
4.0,AA,41.672585,2.70420604371498,2025-10-30 04:17:32.069000000,41.672585,96.3567806584667,0.04384961964837004,1.5624579318707104
4.0,AA,42.172585,2.7691699111157377,2025-10-30 04:47:32.069000000,42.172585,97.72512464717438,0.04490303082723752,1.5846460944896124
4.0,AA,42.672585,2.901068266972091,2025-10-30 05:17:32.069000000,42.672585,99.14268419169633,0.04704180747481906,1.6076323040651264
4.0,AA,43.172585,3.096913525398234,2025-10-30 05:47:32.069000000,43.172585,100.6421796397889,0.050217504871059415,1.631947132151596
4.0,AA,43.672585,3.292758783824377,2025-10-30 06:17:32.069000000,43.672585,102.23959771709455,0.053393202267299766,1.6578498089361855
4.0,AA,44.172585,3.4803391568148347,2025-10-30 06:47:32.069000000,44.172585,103.93287220225436,0.05643488173852496,1.6853068299376415
4.0,AA,44.672585,3.4987629032048018,2025-10-30 07:17:32.069000000,44.672585,105.67764771725926,0.05673362904499435,1.7135989576335213
4.0,AA,45.172585,3.5171866495947683,2025-10-30 07:47:32.069000000,45.172585,107.43163510545915,0.057032376351463736,1.742040458982636
4.0,AA,45.672585,3.535610395984735,2025-10-30 08:17:32.069000000,45.672585,109.19483436685402,0.05733112365793311,1.770631333984985
4.0,AA,46.172585,3.9783235945598667,2025-10-30 08:47:32.069000000,46.172585,111.07331786449018,0.06450986856753473,1.801091582041352
4.0,AA,46.672585,4.72650611146226,2025-10-30 09:17:32.069000000,46.672585,113.2495252909957,0.0766419022452126,1.836379524744539
4.0,AA,47.172585,5.474688628364653,2025-10-30 09:47:32.069000000,47.172585,115.79982397595244,0.08877393592289043,1.8777334842865645
4.0,AA,47.672585,6.396533770506383,2025-10-30 10:17:32.069000000,47.672585,118.7676295756702,0.10372196806399195,1.9258574602832854
4.0,AA,48.172585,8.629971368709278,2025-10-30 10:47:32.069000000,48.172585,122.52425586047411,0.13993791744299136,1.9867724316600313
4.0,AA,48.672585,10.863408966912171,2025-10-30 11:17:32.069000000,48.672585,127.39760094437948,0.17615386682199077,2.0657953777262765
4.0,AA,49.172585,13.096846565115067,2025-10-30 11:47:32.069000000,49.172585,133.3876648273863,0.2123698162009902,2.162926298482022
4.0,AA,49.672585,12.901062654575243,2025-10-30 12:17:32.069000000,49.672585,139.88714213230887,0.20919511358156712,2.268317530927661
4.0,AA,50.172585,11.409373302519567,2025-10-30 12:47:32.069000000,50.172585,145.96475112158257,0.18500686399415547,2.3668680253215917
4.0,AA,50.672585,9.917683950463893,2025-10-30 13:17:32.069000000,50.672585,151.29651543482842,0.16081861440674386,2.4533243949218164
4.0,AA,51.172585,8.41126635746413,2025-10-30 13:47:32.069000000,51.172585,155.87875301181043,0.136391541389073,2.5276269338707706
4.0,AA,51.672585,6.84068980163723,2025-10-30 14:17:32.069000000,51.672585,159.69174205158578,0.1109241089936311,2.5894558464664468
4.0,AA,52.172585,5.27011324581033,2025-10-30 14:47:32.069000000,52.172585,162.71944281344767,0.08545667659818923,2.638551042864402
4.0,AA,52.672585,3.6995366899834297,2025-10-30 15:17:32.069000000,52.672585,164.9618552973961,0.059989244202747365,2.674912523064636
4.0,AA,53.172585,3.2151421322593623,2025-10-30 15:47:32.069000000,53.172585,166.6905250029568,0.05213462189491426,2.7029434895890514
4.0,AA,53.672585,3.1493432968507844,2025-10-30 16:17:32.069000000,53.672585,168.28164636023433,0.051067671426151845,2.728744062919318
4.0,AA,54.172585,3.0835444614422065,2025-10-30 16:47:32.069000000,54.172585,169.8398682998076,0.05000072095738944,2.754011161015203
4.0,AA,54.672585,3.168574895330093,2025-10-30 17:17:32.069000000,54.672585,171.40289813900065,0.051379518328686445,2.779356220836722
4.0,AA,55.172585,3.6910554096411294,2025-10-30 17:47:32.069000000,55.172585,173.11780571524346,0.059851717360809624,2.807164029759096
4.0,AA,55.672585,4.213535923952167,2025-10-30 18:17:32.069000000,55.672585,175.0939535486418,0.06832391639293281,2.839207938197532
4.0,AA,56.172585,4.736016438263203,2025-10-30 18:47:32.069000000,56.172585,177.33134163919564,0.07679611542505599,2.8754879461520293
4.0,AA,56.672585,5.040190015686137,2025-10-30 19:17:32.069000000,56.672585,179.775393252683,0.08172839331419064,2.9151190733368413
4.0,AA,57.172585,5.287180223171414,2025-10-30 19:47:32.069000000,57.172585,182.35723581239736,0.08573342343394541,2.956984527523875
4.0,AA,57.672585,5.534170430656691,2025-10-30 20:17:32.069000000,57.672585,185.06257347585438,0.08973845355370019,3.000852496770786
4.0,AA,58.172585,5.824381966667095,2025-10-30 20:47:32.069000000,58.172585,187.90221157518533,0.09444433219826649,3.046898193208778
4.0,AA,58.672585,6.203317494313337,2025-10-30 21:17:32.069000000,58.672585,190.90913644043044,0.1005889005077564,3.095656501385284
4.0,AA,59.172585,6.582253021959579,2025-10-30 21:47:32.069000000,59.172585,194.1055290694987,0.10673346881724628,3.147487093716535
4.0,AA,59.672585,6.96118854960582,2025-10-30 22:17:32.069000000,59.672585,197.49138946239003,0.11287803712673619,3.20238997020253
4.0,AA,60.172585,6.94800442804484,2025-10-30 22:47:32.069000000,60.172585,200.96868770680268,0.11266425211682893,3.258775542513421
4.0,AA,60.672585,6.872268941739467,2025-10-30 23:17:32.069000000,60.672585,204.42375604924877,0.11143617547818173,3.314800649412174
4.0,AA,61.172585,6.796533455434094,2025-10-30 23:47:32.069000000,61.172585,207.84095664854215,0.11020809883953453,3.370211717991603
4.0,AA,61.672585,6.843235033234892,2025-10-31 00:17:32.069000000,61.672585,211.2508987707094,0.11096538078863129,3.425505087898644
4.0,AA,62.172585,7.075498808177435,2025-10-31 00:47:32.069000000,62.172585,214.73058223106247,0.11473161680196911,3.4819293372962945
4.0,AA,62.672585,7.307762583119978,2025-10-31 01:17:32.069000000,62.672585,218.32639757888683,0.11849785281530693,3.540236704700613
4.0,AA,63.172585,7.540026358062521,2025-10-31 01:47:32.069000000,63.172585,222.03834481418244,0.12226408882864473,3.6004271901116014
4.0,AA,63.672585,8.002401963553393,2025-10-31 02:17:32.069000000,63.672585,225.92395189458642,0.1297616663459282,3.6634336289052447
4.0,AA,64.172585,8.481405351569277,2025-10-31 02:47:32.069000000,64.172585,230.0449037233671,0.1375288690055015,3.730256262743102
4.0,AA,64.672585,8.960408739585162,2025-10-31 03:17:32.069000000,64.672585,234.40535724615572,0.1452960716650748,3.800962497910746
4.0,AA,65.172585,8.858793488806473,2025-10-31 03:47:32.069000000,65.172585,238.86015780325363,0.1436483458538426,3.8731986022904756
4.0,AA,65.672585,8.096948121834023,2025-10-31 04:17:32.069000000,65.672585,243.09909320591376,0.1312947644208533,3.9419343798591493
4.0,AA,66.172585,7.335102754861574,2025-10-31 04:47:32.069000000,66.172585,246.95710592508766,0.11894118298786402,4.004493366711329
4.0,AA,66.672585,6.577735159040472,2025-10-31 05:17:32.069000000,66.672585,250.43531540356318,0.10666021013524359,4.060893714992106
4.0,AA,67.172585,6.997706224974098,2025-10-31 05:47:32.069000000,67.172585,253.82917574956682,0.11347018363830222,4.115926313435493
4.0,AA,67.672585,7.417677290907723,2025-10-31 06:17:32.069000000,67.672585,257.4330216285373,0.12028015714136084,4.174363898630409
4.0,AA,68.172585,7.837648356841349,2025-10-31 06:47:32.069000000,68.172585,261.24685304047455,0.12709013064441949,4.236206470576853
4.0,AA,68.672585,8.658024765053378,2025-10-31 07:17:32.069000000,68.672585,265.3707713209482,0.14039281279476856,4.30307720643665
4.0,AA,69.172585,9.821290383101209,2025-10-31 07:47:32.069000000,69.172585,269.9906001079869,0.1592555599659674,4.377989299626835
4.0,AA,69.672585,10.98455600114904,2025-10-31 08:17:32.069000000,69.672585,275.1920617040495,0.1781183071371662,4.462332766402619
4.0,AA,70.172585,12.131514878651904,2025-10-31 08:47:32.069000000,70.172585,280.9710794239997,0.19671663497084327,4.55604150192962
4.0,AA,70.672585,13.073979857432889,2025-10-31 09:17:32.069000000,70.672585,287.2724531080209,0.21199902476784316,4.6582204168642924
4.0,AA,71.172585,14.016444836213871,2025-10-31 09:47:32.069000000,71.172585,294.0450592814326,0.22728141456484305,4.7680405266974635
4.0,AA,71.672585,14.958909814994856,2025-10-31 10:17:32.069000000,71.672585,301.2888979442348,0.24256380436184297,4.885501831429136
4.0,AA,72.172585,15.186963101498554,2025-10-31 10:47:32.069000000,72.172585,308.82536617335813,0.24626176587479415,5.007708223988295
4.0,AA,72.672585,14.956750133655142,2025-10-31 11:17:32.069000000,72.672585,316.36129448214655,0.2425287843952512,5.129905861555805
4.0,AA,73.172585,14.72653716581173,2025-10-31 11:47:32.069000000,73.172585,323.78211630701327,0.2387958029157083,5.250237008383546
4.0,AA,73.672585,14.393482556788735,2025-10-31 12:17:32.069000000,73.672585,331.0621212376634,0.23339520928796392,5.368284761434464
4.0,AA,74.172585,13.448697297429357,2025-10-31 12:47:32.069000000,74.172585,338.02266620121793,0.2180751953531597,5.481152362594745
4.0,AA,74.672585,12.503912038069977,2025-10-31 13:17:32.069000000,74.672585,344.51081853509277,0.20275518141835538,5.586359956787624
4.0,AA,75.172585,11.5591267787106,2025-10-31 13:47:32.069000000,75.172585,350.5265782392879,0.18743516748355116,5.683907544013101
4.0,AA,75.672585,10.656347448356543,2025-10-31 14:17:32.069000000,75.672585,356.0804467960547,0.17279629395745977,5.773965409373353
4.0,AA,76.172585,9.773362020305463,2025-10-31 14:47:32.069000000,76.172585,361.18787416322016,0.15847838528142472,5.856784079183074
4.0,AA,76.672585,8.890376592254384,2025-10-31 15:17:32.069000000,76.672585,365.85380881636013,0.14416047660538972,5.932443794654778
4.0,AA,77.172585,7.980524835994831,2025-10-31 15:47:32.069000000,77.172585,370.07153417342244,0.12940692129065723,6.00083564412879
4.0,AA,77.672585,6.97223166479351,2025-10-31 16:17:32.069000000,77.672585,373.80972329861953,0.11305710499097633,6.061451650699198
4.0,AA,78.172585,5.963938493592189,2025-10-31 16:47:32.069000000,78.172585,377.04376583821596,0.09670728869129543,6.113892749119766
4.0,AA,78.672585,4.955645322390868,2025-10-31 17:17:32.069000000,78.672585,379.7736617922117,0.08035747239161453,6.158158939390494
4.0,AA,79.172585,4.8882214696635256,2025-10-31 17:47:32.069000000,79.172585,382.2346284902253,0.07926417171499149,6.198064350417145
4.0,AA,79.672585,5.135194338905748,2025-10-31 18:17:32.069000000,79.672585,384.74048244236764,0.08326892068924514,6.2386976235182035
4.0,AA,80.172585,5.382167208147971,2025-10-31 18:47:32.069000000,80.172585,387.36982282913107,0.0872736696634988,6.28133327110639
4.0,AA,80.672585,5.679637922021901,2025-10-31 19:17:32.069000000,80.672585,390.13527411167354,0.09209725834314741,6.326176003108051
4.0,AA,81.172585,6.1043543882853335,2025-10-31 19:47:32.069000000,81.172585,393.08127218925034,0.09898418012462028,6.373946362724993
4.0,AA,81.672585,6.529070854548765,2025-10-31 20:17:32.069000000,81.672585,396.2396284999589,0.10587110190609315,6.425160183232673
4.0,AA,82.172585,6.9537873208121965,2025-10-31 20:47:32.069000000,82.172585,399.6103430437991,0.11275802368756602,6.479817464631086
4.0,AA,82.672585,6.819991775215148,2025-10-31 21:17:32.069000000,82.672585,403.0537878178059,0.11058848346384219,6.535654091418938
4.0,AA,83.172585,6.563453411470899,2025-10-31 21:47:32.069000000,83.172585,406.3996491144774,0.10642862674673098,6.589908368971581
4.0,AA,83.672585,6.30691504772665,2025-10-31 22:17:32.069000000,83.672585,409.61724122927683,0.10226877002961976,6.642082718165669
4.0,AA,84.172585,6.118213245282026,2025-10-31 22:47:32.069000000,84.172585,412.723523302529,0.09920890619883292,6.692452137222782
4.0,AA,84.672585,6.053018911981068,2025-10-31 23:17:32.069000000,84.672585,415.76633134184476,0.0981517579371018,6.741792303256766
4.0,AA,85.172585,5.987824578680112,2025-10-31 23:47:32.069000000,85.172585,418.7765422145101,0.09709460967537072,6.790603895159884
4.0,AA,85.672585,5.922630245379154,2025-11-01 00:17:32.069000000,85.672585,421.7541559205249,0.0960374614136396,6.8388869129321375
4.0,AA,86.172585,6.120391511947211,2025-11-01 00:47:32.069000000,86.172585,424.7649113598565,0.09924422753279086,6.887707335168745
4.0,AA,86.672585,6.3504789101130035,2025-11-01 01:17:32.069000000,86.672585,427.88262896537157,0.10297517285735372,6.9382621852662805
4.0,AA,87.172585,6.5805663082787955,2025-11-01 01:47:32.069000000,87.172585,431.1153902699695,0.10670611818191658,6.990682508026098
4.0,AA,87.672585,6.605599114283235,2025-11-01 02:17:32.069000000,87.672585,434.41193162561,0.10711203363520733,7.04413704598038
4.0,AA,88.172585,6.353697189273802,2025-11-01 02:47:32.069000000,88.172585,437.65175570149927,0.10302735834723208,7.096671893975989
4.0,AA,88.672585,6.10179526426437,2025-11-01 03:17:32.069000000,88.672585,440.7656288148838,0.09894268305925685,7.147164404327612
4.0,AA,89.172585,5.849893339254937,2025-11-01 03:47:32.069000000,89.172585,443.7535509657637,0.0948580077712816,7.195614577035247
4.0,AA,89.672585,5.502806820745507,2025-11-01 04:17:32.069000000,89.672585,446.5917260057638,0.08922988196441554,7.241636549469171
4.0,AA,90.172585,5.151786915314119,2025-11-01 04:47:32.069000000,90.172585,449.25537443977873,0.08353797495239369,7.284828513698375
4.0,AA,90.672585,4.8007670098827315,2025-11-01 05:17:32.069000000,90.672585,451.7435129210779,0.07784606794037184,7.325174524421565
4.0,AA,91.172585,4.531246269027178,2025-11-01 05:47:32.069000000,91.172585,454.0765162408054,0.07347569756813974,7.363004965798694
4.0,AA,91.672585,4.344814615258519,2025-11-01 06:17:32.069000000,91.672585,456.2955314618768,0.070452644969329,7.3989870514330605
4.0,AA,92.172585,4.1583829614898615,2025-11-01 06:47:32.069000000,92.172585,458.4213308560639,0.06742959237051827,7.433457610768021
4.0,AA,92.672585,3.9851814352030646,2025-11-01 07:17:32.069000000,92.672585,460.4572219552371,0.06462107078325059,7.466470276556464
4.0,AA,93.172585,4.234437032707838,2025-11-01 07:47:32.069000000,93.172585,462.51212657221487,0.06866283497175024,7.499791252995214
4.0,AA,93.672585,4.4836926302126106,2025-11-01 08:17:32.069000000,93.672585,464.691658987945,0.07270459916024988,7.535133111528215
4.0,AA,94.172585,4.732948227717383,2025-11-01 08:47:32.069000000,94.172585,466.9958192024275,0.07674636334874953,7.572495852155465
4.0,AA,94.672585,5.300404458001601,2025-11-01 09:17:32.069000000,94.672585,469.50415737385725,0.0859478588941398,7.613169407716187
4.0,AA,95.172585,6.112624487464411,2025-11-01 09:47:32.069000000,95.172585,472.35741461022377,0.09911828259225573,7.659435943087786
4.0,AA,95.672585,6.924844516927221,2025-11-01 10:17:32.069000000,95.672585,475.61678186132167,0.11228870629037167,7.712287690308443
4.0,AA,96.172585,7.6170487478864,2025-11-01 10:47:32.069000000,96.172585,479.25225517752506,0.12351303304502026,7.771238125142291
4.0,AA,96.672585,7.235332526774184,2025-11-01 11:17:32.069000000,96.672585,482.9653504961902,0.11732337484634643,7.831447227115132
4.0,AA,97.172585,6.853616305661968,2025-11-01 11:47:32.069000000,97.172585,486.48758770429924,0.11113371664767259,7.888561499988637
4.0,AA,97.672585,6.471900084549753,2025-11-01 12:17:32.069000000,97.672585,489.8189668018522,0.10494405844899875,7.942580943762804
4.0,AA,98.172585,6.019099437886504,2025-11-01 12:47:32.069000000,98.172585,492.9417166824613,0.09760174214182753,7.993217393910513
4.0,AA,98.672585,5.525615837854311,2025-11-01 13:17:32.069000000,98.672585,495.8278955013965,0.0895997379253172,8.040017763927299
4.0,AA,99.172585,5.032132237822119,2025-11-01 13:47:32.069000000,99.172585,498.4673325203156,0.08159773370880685,8.08281713183583
4.0,AA,99.672585,4.542987272599508,2025-11-01 14:17:32.069000000,99.672585,500.86111239792103,0.07366608192961745,8.121633085745437
4.0,AA,100.172585,4.074914690262506,2025-11-01 14:47:32.069000000,100.172585,503.01558788863656,0.0660761259974462,8.1565686377272
4.0,AA,100.672585,3.606842107925505,2025-11-01 15:17:32.069000000,100.672585,504.93602708818355,0.05848617006527493,8.187709211742883
4.0,AA,101.172585,3.1387695255885033,2025-11-01 15:47:32.069000000,101.172585,506.62242999656206,0.05089621413310367,8.215054807792477
4.0,AA,101.672585,2.896652914582507,2025-11-01 16:17:32.069000000,101.672585,508.1312856066048,0.046970211035876556,8.239521414084722
4.0,AA,102.172585,2.748675111036267,2025-11-01 16:47:32.069000000,102.172585,509.5426176130095,0.044570700681632346,8.2624066420141
4.0,AA,102.672585,2.6006973074900266,2025-11-01 17:17:32.069000000,102.672585,510.8799607176411,0.042171190327388135,8.284092114766354
4.0,AA,103.172585,2.4997656861251523,2025-11-01 17:47:32.069000000,103.172585,512.1550764660449,0.04053454979933764,8.304768549798036
4.0,AA,103.672585,2.5472273233456515,2025-11-01 18:17:32.069000000,103.672585,513.4168247184126,0.041304156370125696,8.325228226340402
4.0,AA,104.172585,2.5946889605661507,2025-11-01 18:47:32.069000000,104.172585,514.7023037893906,0.04207376294091374,8.346072706168163
4.0,AA,104.672585,2.6421505977866495,2025-11-01 19:17:32.069000000,104.672585,516.0115136789788,0.04284336951170179,8.367301989281316
4.0,AA,105.172585,2.8237558899683637,2025-11-01 19:47:32.069000000,105.172585,517.3779903009175,0.04578816101781034,8.389459871913694
4.0,AA,105.672585,3.043988191443377,2025-11-01 20:17:32.069000000,105.672585,518.8449263212705,0.04935930260164387,8.413246737818557
4.0,AA,106.172585,3.26422049291839,2025-11-01 20:47:32.069000000,106.172585,520.421978492361,0.05293044418547738,8.438819174515338
