VALVE_ID,TREATMENT,time_since_slurry_aplication[h],flux [mg/m2 h],DATE_TIME,time_since_start_of_experiment,accumulated_emission [mg/m2],%relative_flux,%_relative_accumulated_emissions
1.0,FAA,0.2756530555555556,27.723060252044238,2026-04-29 08:26:32.351000000,0.5513061111111112,0.0,1.8823621989054784,0.0
1.0,FAA,0.7756530555555556,26.443165677894417,2026-04-29 08:56:32.351000000,1.0513061111111113,13.541556482484664,1.7954589081770964,0.9194552767706439
1.0,FAA,1.2756530555555556,25.16327110374459,2026-04-29 09:26:32.351000000,1.5513061111111113,26.443165677894413,1.7085556174487144,1.7954589081770962
1.0,FAA,1.7756530555555556,23.88337652959477,2026-04-29 09:56:32.351000000,2.0513061111111113,38.70482758622926,1.6216523267203327,2.6280108942193583
1.0,FAA,2.2756530555555554,22.60348195544495,2026-04-29 10:26:32.351000000,2.551306111111111,50.32654220748918,1.5347490359919507,3.417111234897429
1.0,FAA,2.7756530555555554,21.323587381295127,2026-04-29 10:56:32.351000000,3.051306111111111,61.308309541674205,1.4478457452635687,4.162759930211308
1.0,FAA,3.2756530555555554,20.043692807145305,2026-04-29 11:26:32.351000000,3.551306111111111,71.65012958878431,1.3609424545351867,4.864956980160998
1.0,FAA,3.7756530555555554,18.76379823299548,2026-04-29 11:56:32.351000000,4.051306111111111,81.35200234881951,1.2740391638068047,5.523702384746495
1.0,FAA,4.275653055555556,17.48390365884566,2026-04-29 12:26:32.351000000,4.551306111111112,90.41392782177981,1.1871358730784227,6.138996143967804
1.0,FAA,4.775653055555556,16.204009084695837,2026-04-29 12:56:32.351000000,5.051306111111112,98.83590600766519,1.100232582350041,6.7108382578249195
1.0,FAA,5.275653055555556,14.924114510546014,2026-04-29 13:26:32.351000000,5.551306111111112,106.61793690647565,1.0133292916216587,7.239228726317845
1.0,FAA,5.775653055555556,13.64421993639619,2026-04-29 13:56:32.351000000,6.051306111111112,113.7600205182112,0.9264260008932768,7.7241675494465785
1.0,FAA,6.275653055555556,12.364325362246369,2026-04-29 14:26:32.351000000,6.551306111111112,120.26215684287185,0.8395227101648948,8.165654727211122
1.0,FAA,6.775653055555556,11.084430788096547,2026-04-29 14:56:32.351000000,7.051306111111112,126.12434588045758,0.7526194194365129,8.563690259611475
1.0,FAA,7.275653055555556,9.80730604177438,2026-04-29 15:26:32.351000000,7.551306111111112,131.34728008792533,0.6659041966614108,8.918321163635955
1.0,FAA,7.775653055555556,9.300027319132763,2026-04-29 15:56:32.351000000,8.051306111111112,136.1241134281521,0.6314605860668976,9.242662359318032
1.0,FAA,8.275653055555555,8.792748596491146,2026-04-29 16:26:32.351000000,8.55130611111111,140.64730740705807,0.5970169754723845,9.549781749702852
1.0,FAA,8.775653055555555,8.285469873849529,2026-04-29 16:56:32.351000000,9.05130611111111,144.91686202464322,0.5625733648778714,9.839679334790414
1.0,FAA,9.275653055555555,7.778191151207913,2026-04-29 17:26:32.351000000,9.55130611111111,148.93277728090757,0.5281297542833584,10.112355114580723
1.0,FAA,9.775653055555555,7.270912428566296,2026-04-29 17:56:32.351000000,10.05130611111111,152.69505317585111,0.4936861436888452,10.367809089073772
1.0,FAA,10.275653055555555,6.763633705924679,2026-04-29 18:26:32.351000000,10.55130611111111,156.20368970947385,0.4592425330943321,10.606041258269567
1.0,FAA,10.775653055555555,6.256354983283062,2026-04-29 18:56:32.351000000,11.05130611111111,159.45868688177578,0.424798922499819,10.827051622168103
1.0,FAA,11.275653055555555,5.749076260641445,2026-04-29 19:26:32.351000000,11.55130611111111,162.4600446927569,0.39035531190530587,11.030840180769383
1.0,FAA,11.775653055555555,5.241797537999829,2026-04-29 19:56:32.351000000,12.05130611111111,165.2077631424172,0.3559117013107928,11.217406934073407
1.0,FAA,12.275653055555555,4.734518815358212,2026-04-29 20:26:32.351000000,12.55130611111111,167.7018422307567,0.3214680907162797,11.386751882080176
1.0,FAA,12.775653055555555,4.2272400927165945,2026-04-29 20:56:32.351000000,13.05130611111111,169.9422819577754,0.2870244801217665,11.538875024789688
1.0,FAA,13.275653055555555,3.7199613700749774,2026-04-29 21:26:32.351000000,13.55130611111111,171.9290823234733,0.2525808695272534,11.673776362201941
1.0,FAA,13.775653055555555,3.212682647433361,2026-04-29 21:56:32.351000000,14.05130611111111,173.66224332785038,0.21813725893274033,11.79145589431694
1.0,FAA,14.275653055555555,2.707540891697837,2026-04-29 22:26:32.351000000,14.55130611111111,175.14229921263316,0.18383874580177456,11.891949895500566
1.0,FAA,14.775653055555555,2.5591816830030067,2026-04-29 22:56:32.351000000,15.05130611111111,176.45897985630836,0.17376533529919178,11.981350915775808
1.0,FAA,15.275653055555555,2.410822474308177,2026-04-29 23:26:32.351000000,15.55130611111111,177.70148089563617,0.16369192479660905,12.065715230799759
1.0,FAA,15.775653055555555,2.2624632656133468,2026-04-29 23:56:32.351000000,16.05130611111111,178.86980233061655,0.15361851429402626,12.145042840572417
1.0,FAA,16.275653055555555,2.1141040569185168,2026-04-30 00:26:32.351000000,16.55130611111111,179.96394416124951,0.1435451037914435,12.219333745093785
1.0,FAA,16.775653055555555,1.9657448482236868,2026-04-30 00:56:32.351000000,17.05130611111111,180.98390638753506,0.13347169328886074,12.28858794436386
1.0,FAA,17.275653055555555,1.8173856395288568,2026-04-30 01:26:32.351000000,17.55130611111111,181.92968900947318,0.12339828278627799,12.352805438382644
1.0,FAA,17.775653055555555,1.6690264308340268,2026-04-30 01:56:32.351000000,18.05130611111111,182.8012920270639,0.11332487228369523,12.41198622715014
1.0,FAA,18.275653055555555,1.5206672221391968,2026-04-30 02:26:32.351000000,18.55130611111111,183.59871544030722,0.10325146178111247,12.46613031066634
1.0,FAA,18.775653055555555,1.3723080134443668,2026-04-30 02:56:32.351000000,19.05130611111111,184.3219592492031,0.09317805127852972,12.515237688931249
1.0,FAA,19.275653055555555,1.2239488047495368,2026-04-30 03:26:32.351000000,19.55130611111111,184.97102345375157,0.08310464077594698,12.559308361944868
1.0,FAA,19.775653055555555,1.0755895960547068,2026-04-30 03:56:32.351000000,20.05130611111111,185.54590805395264,0.07303123027336422,12.598342329707199
1.0,FAA,20.275653055555555,0.9272303873598768,2026-04-30 04:26:32.351000000,20.55130611111111,186.0466130498063,0.06295781977078146,12.632339592218234
1.0,FAA,20.775653055555555,0.7788711786650468,2026-04-30 04:56:32.351000000,21.05130611111111,186.47313844131253,0.05288440926819871,12.66130014947798
1.0,FAA,21.275653055555555,0.631194599438229,2026-04-30 05:26:32.351000000,21.55130611111111,186.82565488583836,0.0428573484793475,12.685235588914868
1.0,FAA,21.775653055555555,0.5719903060258467,2026-04-30 05:56:32.351000000,22.05130611111111,187.1264511122044,0.0388374486948654,12.705659288208421
1.0,FAA,22.275653055555555,0.5127860126134645,2026-04-30 06:26:32.351000000,22.55130611111111,187.39764519186423,0.0348175489103833,12.724073037609735
1.0,FAA,22.775653055555555,0.45358171920108215,2026-04-30 06:56:32.351000000,23.05130611111111,187.63923712481787,0.03079764912590119,12.740476837118806
1.0,FAA,23.275653055555555,0.39437742578869983,2026-04-30 07:26:32.351000000,23.55130611111111,187.8512269110653,0.02677774934141908,12.754870686735636
1.0,FAA,23.775653055555555,0.3351731323763175,2026-04-30 07:56:32.351000000,24.05130611111111,188.03361455060656,0.022757849556936976,12.767254586460226
1.0,FAA,24.275653055555555,0.2759688389639352,2026-04-30 08:26:32.351000000,24.55130611111111,188.1864000434416,0.018737949772454868,12.777628536292571
1.0,FAA,24.775653055555555,0.21676454555155295,2026-04-30 08:56:32.351000000,25.05130611111111,188.3095833895705,0.014718049987972765,12.78599253623268
1.0,FAA,25.275653055555555,0.15756025213917063,2026-04-30 09:26:32.351000000,25.55130611111111,188.40316458899318,0.010698150203490658,12.792346586280544
1.0,FAA,25.775653055555555,0.09835595872678837,2026-04-30 09:56:32.351000000,26.05130611111111,188.46714364170967,0.0066782504190085554,12.796690686436168
1.0,FAA,26.275653055555555,0.03915166531440606,2026-04-30 10:26:32.351000000,26.55130611111111,188.50152054771996,0.0026583506345264477,12.799024836699555
1.0,FAA,26.775653055555555,-0.020052628097976255,2026-04-30 10:56:32.351000000,27.05130611111111,188.50629530702406,-0.0013615491499556595,12.799349037070694
1.0,FAA,27.275653055555555,-0.07925692151035857,2026-04-30 11:26:32.351000000,27.55130611111111,188.481467919622,-0.005381448934437766,12.797663287549598
1.0,FAA,27.775653055555555,-0.13846121492274088,2026-04-30 11:56:32.351000000,28.05130611111111,188.42703838551373,-0.009401348718919874,12.79396758813626
1.0,FAA,28.275653055555555,-0.1970388731550242,2026-04-30 12:26:32.351000000,28.55130611111111,188.34316336349428,-0.01337870073397109,12.788272575773036
1.0,FAA,28.775653055555555,-0.19514445446198198,2026-04-30 12:56:32.351000000,29.05130611111111,188.24511753159004,-0.013250072000192695,12.781615382589495
1.0,FAA,29.275653055555555,-0.19325003576893973,2026-04-30 13:26:32.351000000,29.55130611111111,188.14801890903232,-0.013121443266414299,12.775022503772846
1.0,FAA,29.775653055555555,-0.19135561707589752,2026-04-30 13:56:32.351000000,30.05130611111111,188.0518674958211,-0.012992814532635904,12.768493939323083
1.0,FAA,30.275653055555555,-0.1894611983828553,2026-04-30 14:26:32.351000000,30.55130611111111,187.95666329195643,-0.01286418579885751,12.76202968924021
1.0,FAA,30.775653055555555,-0.18756677968981308,2026-04-30 14:56:32.351000000,31.05130611111111,187.86240629743827,-0.012735557065079117,12.755629753524225
1.0,FAA,31.275653055555555,-0.18567236099677087,2026-04-30 15:26:32.351000000,31.55130611111111,187.76909651226663,-0.01260692833130072,12.749294132175132
1.0,FAA,31.775653055555555,-0.18377794230372865,2026-04-30 15:56:32.351000000,32.05130611111111,187.6767339364415,-0.012478299597522327,12.743022825192925
1.0,FAA,32.27565305555556,-0.1818835236106864,2026-04-30 16:26:32.351000000,32.55130611111112,187.5853185699629,-0.012349670863743929,12.736815832577609
1.0,FAA,32.77565305555556,-0.1799891049176442,2026-04-30 16:56:32.351000000,33.05130611111112,187.49485041283083,-0.012221042129965536,12.730673154329184
1.0,FAA,33.27565305555556,-0.17809468622460198,2026-04-30 17:26:32.351000000,33.55130611111112,187.40532946504527,-0.01209241339618714,12.724594790447643
1.0,FAA,33.77565305555556,-0.17620026753155976,2026-04-30 17:56:32.351000000,34.05130611111112,187.31675572660623,-0.011963784662408746,12.718580740932994
1.0,FAA,34.27565305555556,-0.17430584883851752,2026-04-30 18:26:32.351000000,34.55130611111112,187.2291291975137,-0.01183515592863035,12.712631005785235
1.0,FAA,34.77565305555556,-0.1724114301454753,2026-04-30 18:56:32.351000000,35.05130611111112,187.14244987776772,-0.011706527194851957,12.706745585004365
1.0,FAA,35.27565305555556,-0.17053841677299536,2026-04-30 19:26:32.351000000,35.55130611111112,187.0567124160381,-0.011579351856402777,12.700924115241552
1.0,FAA,35.77565305555556,-0.1702918992395307,2026-04-30 19:56:32.351000000,36.05130611111112,186.97150483703496,-0.011562613614587387,12.695138623873802
1.0,FAA,36.27565305555556,-0.17004538170606603,2026-04-30 20:26:32.351000000,36.55130611111112,186.88642051679855,-0.011545875372772,12.689361501626964
1.0,FAA,36.77565305555556,-0.1697988641726014,2026-04-30 20:56:32.351000000,37.05130611111112,186.80145945532888,-0.011529137130956614,12.68359274850103
1.0,FAA,37.27565305555556,-0.16955234663913674,2026-04-30 21:26:32.351000000,37.55130611111112,186.71662165262595,-0.011512398889141226,12.677832364496005
1.0,FAA,37.77565305555556,-0.16930582910567207,2026-04-30 21:56:32.351000000,38.05130611111112,186.63190710868975,-0.011495660647325837,12.672080349611889
1.0,FAA,38.27565305555556,-0.16905931157220744,2026-04-30 22:26:32.351000000,38.55130611111112,186.54731582352028,-0.01147892240551045,12.66633670384868
1.0,FAA,38.77565305555556,-0.16881279403874278,2026-04-30 22:56:32.351000000,39.05130611111112,186.46284779711755,-0.011462184163695061,12.66060142720638
1.0,FAA,39.27565305555556,-0.16856627650527814,2026-04-30 23:26:32.351000000,39.55130611111112,186.37850302948155,-0.011445445921879675,12.654874519684986
1.0,FAA,39.77565305555556,-0.16831975897181348,2026-04-30 23:56:32.351000000,40.05130611111112,186.2942815206123,-0.011428707680064288,12.649155981284501
1.0,FAA,40.27565305555556,-0.1680732414383488,2026-05-01 00:26:32.351000000,40.55130611111112,186.21018327050976,-0.0114119694382489,12.643445812004925
1.0,FAA,40.77565305555556,-0.16782672390488418,2026-05-01 00:56:32.351000000,41.05130611111112,186.12620827917394,-0.011395231196433512,12.637744011846252
1.0,FAA,41.27565305555556,-0.16758020637141952,2026-05-01 01:26:32.351000000,41.55130611111112,186.04235654660485,-0.011378492954618123,12.632050580808487
1.0,FAA,41.77565305555556,-0.16733368883795485,2026-05-01 01:56:32.351000000,42.05130611111112,185.9586280728025,-0.011361754712802735,12.626365518891633
1.0,FAA,42.27565305555556,-0.16710563490955493,2026-05-01 02:26:32.351000000,42.55130611111112,185.87501824186563,-0.011346270127398776,12.620688512681582
1.0,FAA,42.77565305555556,-0.16807596305258682,2026-05-01 02:56:32.351000000,43.05130611111112,185.7912228423751,-0.011412154232557863,12.614998906591596
1.0,FAA,43.27565305555556,-0.16904629119561873,2026-05-01 03:26:32.351000000,43.55130611111112,185.70694227881305,-0.01147803833771695,12.609276358449026
1.0,FAA,43.77565305555556,-0.17001661933865062,2026-05-01 03:56:32.351000000,44.05130611111112,185.62217655117948,-0.011543922442876038,12.603520868253879
1.0,FAA,44.27565305555556,-0.17098694748168253,2026-05-01 04:26:32.351000000,44.55130611111112,185.5369256594744,-0.011609806548035125,12.597732436006151
1.0,FAA,44.77565305555556,-0.1719572756247144,2026-05-01 04:56:32.351000000,45.05130611111112,185.4511896036978,-0.01167569065319421,12.591911061705844
1.0,FAA,45.27565305555556,-0.1729276037677463,2026-05-01 05:26:32.351000000,45.55130611111112,185.36496838384969,-0.011741574758353298,12.586056745352955
1.0,FAA,45.77565305555556,-0.1738979319107782,2026-05-01 05:56:32.351000000,46.05130611111112,185.27826199993007,-0.011807458863512385,12.58016948694749
1.0,FAA,46.27565305555556,-0.1748682600538101,2026-05-01 06:26:32.351000000,46.55130611111112,185.1910704519389,-0.011873342968671471,12.574249286489444
1.0,FAA,46.77565305555556,-0.175838588196842,2026-05-01 06:56:32.351000000,47.05130611111112,185.10339373987625,-0.01193922707383056,12.568296143978818
1.0,FAA,47.27565305555556,-0.1768089163398739,2026-05-01 07:26:32.351000000,47.55130611111112,185.0152318637421,-0.012005111178989647,12.562310059415612
1.0,FAA,47.77565305555556,-0.17777924448290577,2026-05-01 07:56:32.351000000,48.05130611111112,184.9265848235364,-0.012070995284148732,12.55629103279983
1.0,FAA,48.27565305555556,-0.17874957262593769,2026-05-01 08:26:32.351000000,48.55130611111112,184.83745261925918,-0.012136879389307822,12.550239064131466
1.0,FAA,48.77565305555556,-0.17971990076896957,2026-05-01 08:56:32.351000000,49.05130611111112,184.74783525091044,-0.012202763494466907,12.544154153410519
1.0,FAA,49.27565305555556,-0.1806737019726552,2026-05-01 09:26:32.351000000,49.55130611111112,184.65773685022504,-0.01226752544047018,12.538036581176787
1.0,FAA,49.77565305555556,-0.1806985530363812,2026-05-01 09:56:32.351000000,50.05130611111112,184.56739378647276,-0.012269212797584982,12.531902396617273
1.0,FAA,50.27565305555556,-0.18072340410010718,2026-05-01 10:26:32.351000000,50.55130611111112,184.47703829718864,-0.012270900154699785,12.525767368379201
1.0,FAA,50.77565305555556,-0.18074825516383317,2026-05-01 10:56:32.351000000,51.05130611111112,184.38667038237267,-0.012272587511814589,12.519631496462575
1.0,FAA,51.27565305555556,-0.18077310622755915,2026-05-01 11:26:32.351000000,51.55130611111112,184.29629004202482,-0.01227427486892939,12.513494780867388
1.0,FAA,51.77565305555556,-0.18079795729128514,2026-05-01 11:56:32.351000000,52.05130611111112,184.20589727614512,-0.012275962226044193,12.507357221593645
1.0,FAA,52.27565305555556,-0.18082280835501113,2026-05-01 12:26:32.351000000,52.55130611111112,184.11549208473355,-0.012277649583158995,12.501218818641343
1.0,FAA,52.77565305555556,-0.18084765941873712,2026-05-01 12:56:32.351000000,53.05130611111112,184.02507446779012,-0.0122793369402738,12.495079572010486
1.0,FAA,53.27565305555556,-0.1808725104824631,2026-05-01 13:26:32.351000000,53.55130611111112,183.93464442531481,-0.012281024297388601,12.48893948170107
1.0,FAA,53.77565305555556,-0.1808973615461891,2026-05-01 13:56:32.351000000,54.05130611111112,183.84420195730766,-0.012282711654503403,12.482798547713097
1.0,FAA,54.27565305555556,-0.1809222126099151,2026-05-01 14:26:32.351000000,54.55130611111112,183.75374706376863,-0.012284399011618208,12.476656770046567
1.0,FAA,54.77565305555556,-0.18094706367364108,2026-05-01 14:56:32.351000000,55.05130611111112,183.66327974469775,-0.01228608636873301,12.47051414870148
1.0,FAA,55.27565305555556,-0.18097191473736707,2026-05-01 15:26:32.351000000,55.55130611111112,183.572800000095,-0.012287773725847814,12.464370683677833
1.0,FAA,55.77565305555556,-0.18099676580109306,2026-05-01 15:56:32.351000000,56.05130611111112,183.48230782996038,-0.012289461082962616,12.45822637497563
1.0,FAA,56.27565305555556,-0.1810192403924324,2026-05-01 16:26:32.351000000,56.55130611111112,183.391803828412,-0.01229098708048195,12.45208126293477
1.0,FAA,56.77565305555556,-0.1809213714775035,2026-05-01 16:56:32.351000000,57.05130611111112,183.30131867544452,-0.012284341899746667,12.445937430689714
1.0,FAA,57.27565305555556,-0.1808235025625746,2026-05-01 17:26:32.351000000,57.55130611111112,183.2108824569345,-0.012277696719011378,12.439796921035025
1.0,FAA,57.77565305555556,-0.1807256336476457,2026-05-01 17:56:32.351000000,58.05130611111112,183.12049517288196,-0.012271051538276095,12.433659733970703
1.0,FAA,58.27565305555556,-0.1806277647327168,2026-05-01 18:26:32.351000000,58.55130611111112,183.03015682328686,-0.012264406357540808,12.42752586949675
1.0,FAA,58.77565305555556,-0.18052989581778792,2026-05-01 18:56:32.351000000,59.05130611111112,182.93986740814924,-0.012257761176805522,12.421395327613162
1.0,FAA,59.27565305555556,-0.18043202690285903,2026-05-01 19:26:32.351000000,59.55130611111112,182.84962692746907,-0.012251115996070238,12.415268108319943
1.0,FAA,59.77565305555556,-0.18033415798793012,2026-05-01 19:56:32.351000000,60.05130611111112,182.7594353812464,-0.012244470815334953,12.409144211617093
