TREATMENT,time_since_slurry_aplication[h],flux [mg/m2 h],flux_std_dev[mg/m2 h],accumulated_emission [mg/m2],accumulated_emission_std_dev[mg/m2],relative_flux,relative_flux_std_dev,%_relative_accumulated_emissions,%_relative_accumulated_emisssions_std_dev,DATE_TIME,time_since_start_of_experiment
AA,24.537147222222224,4.388148794768986,0.7851108409418188,52.330386942341875,9.506731043978073,0.07045839426411345,0.012606147092835886,0.8402438494274546,0.15264500712874224,2025-11-06 12:12:13.729999999,27.1570675
AA,25.037147222222224,3.51631374246055,0.7236788549764813,54.30650257664925,9.883376254960636,0.056459758228332525,0.011619763246250506,0.8719733875505661,0.1586926180950649,2025-11-06 12:42:13.729999999,27.6570675
AA,25.537147222222224,2.7151492197176825,0.6721984504962337,55.864368317193815,10.22971592886169,0.04359584488949394,0.010793167156330025,0.8969872883300226,0.1642536276310484,2025-11-06 13:12:13.729999999,28.1570675
AA,26.037147222222224,2.3217471947086277,0.6249957610451486,57.123592420800385,10.550293585735329,0.03727917782126891,0.01003525627882384,0.9172060440077136,0.1694009888525261,2025-11-06 13:42:13.729999999,28.6570675
AA,26.537147222222224,1.928345169699573,0.5778405092105828,58.186115511902436,10.848116412054479,0.030962510753043886,0.009278107084306084,0.9342664661512915,0.17418298670607707,2025-11-06 14:12:13.729999999,29.1570675
AA,27.037147222222224,1.5349431446905184,0.5307453392452558,59.05193759049996,11.123099962807583,0.024645843684818855,0.008521922595460113,0.9481685547607572,0.17859826529877296,2025-11-06 14:42:13.729999999,29.6570675
AA,27.537147222222224,1.1415411196814638,0.48372779996796994,59.72105865659296,11.375179437941416,0.01832917661659383,0.00776698458522752,0.9589123098361104,0.18264578416733177,2025-11-06 15:12:13.729999999,30.1570675
AA,28.037147222222224,0.7768409051481181,0.43938752305831796,60.200654162800355,11.604970489657811,0.012473360712076399,0.007055034088926109,0.9666129441682779,0.18633542854299642,2025-11-06 15:42:13.729999999,30.6570675
AA,28.537147222222224,0.7345030360826049,0.4068233298588156,60.57849014810804,11.815688917631043,0.011793561915263406,0.006532166503834547,0.972679674825113,0.18971883297416575,2025-11-06 16:12:13.729999999,31.1570675
AA,29.037147222222224,0.6921651670170917,0.374386241773912,60.93515719888296,12.009917819411136,0.011113763118450413,0.006011339784423763,0.9784065060835415,0.19283747301559304,2025-11-06 16:42:13.729999999,31.6570675
AA,29.537147222222224,0.6498272979515786,0.34211241479353255,61.27065531512513,12.187665864939145,0.01043396432163742,0.00549313447003103,0.9837934379435634,0.19569148787635116,2025-11-06 17:12:13.729999999,32.157067500000004
AA,30.037147222222224,0.6074894288860654,0.31005283533007494,61.584984496834544,12.34894250946837,0.009754165524824427,0.004978369224953034,0.9888404704051789,0.19828102937489359,2025-11-06 17:42:13.729999999,32.657067500000004
AA,30.537147222222224,0.5666715007954378,0.2794428945681631,61.878524729254906,12.49410052155017,0.00909877168907254,0.0044868801311522665,0.993553704708653,0.20061176174614906,2025-11-06 18:12:13.729999999,33.157067500000004
AA,31.037147222222224,0.6002124100755855,0.30460273653749814,62.17024570697267,12.638181097390863,0.00963732193441852,0.00489085961042868,0.9982377281145256,0.20292519424198555,2025-11-06 18:42:13.729999999,33.657067500000004
AA,31.537147222222224,0.6337533193557332,0.33038272483397674,62.47873713933049,12.795858096117376,0.010175872179764503,0.0053047964809565945,1.0031910266430715,0.2054569379594954,2025-11-06 19:12:13.729999999,34.157067500000004
AA,32.037147222222224,0.667294228635881,0.3566484047523632,62.80399902632839,12.96710893674827,0.010714422425110483,0.005726531868213926,1.00841360029429,0.20820663032672246,2025-11-06 19:42:13.729999999,34.657067500000004
AA,32.537147222222224,0.7008351379160286,0.3832999430435381,63.14603136796637,13.15191791108157,0.011252972670456463,0.006154462797744671,1.0139054490681818,0.21117401912462375,2025-11-06 20:12:13.729999999,35.157067500000004
AA,33.037147222222224,0.7343760471961763,0.4102621479530439,63.504834164244414,13.35027590255198,0.011791522915802445,0.006587381951718751,1.0196665729647465,0.21435895797289628,2025-11-06 20:42:13.729999999,35.657067500000004
AA,33.537147222222224,0.6909011327832334,0.3925579938672014,63.86115345923927,13.550974586053341,0.011093467128825198,0.006303114866204262,1.0253878204759035,0.21758148018711207,2025-11-06 21:12:13.729999999,36.157067500000004
AA,34.037147222222224,0.6437358181695597,0.37305250245038024,64.19481269697746,13.742343176034876,0.01033615636110404,0.005989924573705528,1.0307452263483858,0.22065419357795243,2025-11-06 21:42:13.729999999,36.657067500000004
AA,34.537147222222224,0.596570503555886,0.35361979259773274,64.50488927740884,13.923917441178109,0.009578845593382884,0.005677902899770918,1.0357239768370075,0.22356964420645642,2025-11-06 22:12:13.729999999,37.157067500000004
AA,35.037147222222224,0.5494051889422122,0.3342725578718053,64.79138320053336,14.095700200609306,0.008821534825661724,0.00536725365882796,1.0403240719417688,0.22632787733797866,2025-11-06 22:42:13.729999999,37.657067500000004
AA,35.537147222222224,0.5022398743285386,0.3150265469327606,65.05429446635105,14.257695328031602,0.008064224057940569,0.00505822971953694,1.0445455116626694,0.2289289551707067,2025-11-06 23:12:13.729999999,38.157067500000004
AA,36.037147222222224,0.4485524227898979,0.28612898478045073,65.29199254063066,14.407728165955616,0.007202190475110757,0.004594235465325156,1.0483621152959322,0.23133796027545941,2025-11-06 23:42:13.729999999,38.657067500000004
AA,36.537147222222224,0.39398195876979686,0.25646864570935973,65.50262613602058,14.543321726097611,0.006325978785642211,0.004117993669064864,1.0517441576111202,0.2335151208429289,2025-11-07 00:12:13.729999999,39.157067500000004
AA,37.037147222222224,0.33941149474969584,0.2276018983746443,65.68597449940044,14.664180004430332,0.005449767096173665,0.0036544941935556245,1.0546880940815744,0.23545568407884288,2025-11-07 00:42:13.729999999,39.657067500000004
AA,37.537147222222224,0.2848410307295948,0.19987288377050533,65.84203763077026,14.770309944891439,0.004573555406705119,0.0032092627451911593,1.057193924707294,0.23715976147866796,2025-11-07 01:12:13.729999999,40.157067500000004
AA,38.037147222222224,0.23027056670949375,0.17382693347401942,65.97081553013004,14.861727986186482,0.0036973437172365723,0.002791055450771025,1.0592616494882796,0.2386276169907912,2025-11-07 01:42:13.729999999,40.657067500000004
AA,38.537147222222224,0.22868491748795258,0.1647936783101978,66.08555440117941,14.944278991025724,0.0036718837104680884,0.002646012818082816,1.0611039563452056,0.2399530987640611,2025-11-07 02:12:13.729999999,41.157067500000004
AA,39.037147222222224,0.23869764137656116,0.16110987150348272,66.20240004089554,15.025006851441884,0.003832653201293532,0.0025868637042948416,1.0629800905731461,0.24124930718435914,2025-11-07 02:42:13.729999999,41.657067500000004
AA,39.537147222222224,0.24871036526516974,0.16003676009138607,66.32425204255595,15.10512509767813,0.003993422692118974,0.002569633270574599,1.0649366095464992,0.24253572732302708,2025-11-07 03:12:13.729999999,42.157067500000004
AA,40.037147222222224,0.25872308915377834,0.16162635325045974,66.45111040616071,15.184634868310674,0.0041541921829444176,0.002595156603250799,1.066973513265265,0.2438123774616358,2025-11-07 03:42:13.729999999,42.657067500000004
AA,40.537147222222224,0.268735813042387,0.16580208427324528,66.58297513170974,15.26355823434435,0.004314961673769861,0.0026622043075344454,1.0690908017294436,0.24507961198369227,2025-11-07 04:12:13.729999999,43.157067500000004
AA,41.037147222222224,0.31985129749928626,0.19084195483773317,66.73012190934516,15.349284727017627,0.0051356984184214236,0.0030642574636758706,1.0714534667524913,0.24645608103753422,2025-11-07 04:42:13.729999999,43.657067500000004
AA,41.537147222222224,0.3838664741753455,0.22461525654764672,66.90605135226382,15.451414063805661,0.0061635593155964265,0.0036065391224734534,1.0742782811859959,0.24809592266868438,2025-11-07 05:12:13.729999999,44.157067500000004
AA,42.037147222222224,0.4478816508514048,0.2603691254326187,67.1139883835205,15.572170622099643,0.007191420212771432,0.00418062179564256,1.0776170260680877,0.2500348526348689,2025-11-07 05:42:13.729999999,44.657067500000004
AA,42.537147222222224,0.511896827527464,0.2973900733717117,67.35393300311523,15.711538773140443,0.008219281109946438,0.0047750493476511205,1.081469701398767,0.25227261999262107,2025-11-07 06:12:13.729999999,45.157067500000004
AA,43.037147222222224,0.5759120042035234,0.3352586110130823,67.62588521104797,15.869516103530191,0.00924714200712144,0.005383086239773319,1.0858363071780341,0.25480918599117197,2025-11-07 06:42:13.729999999,45.657067500000004
AA,43.537147222222224,0.8714856491790343,0.38343433546878725,67.98773462439361,16.04762740930761,0.013993025837813651,0.006156620672266976,1.0916463491392678,0.2576690335470071,2025-11-07 07:12:13.729999999,46.157067500000004
AA,44.037147222222224,1.2704360898941502,0.4376024205585966,68.5232150591619,16.247515438571927,0.020398781147947177,0.007026371556817543,1.1002443008857081,0.2608785394761069,2025-11-07 07:42:13.729999999,46.657067500000004
AA,44.537147222222224,1.6693865306092663,0.4953771931155447,69.25817071428776,16.469439067604004,0.026804536458080713,0.00795403328701902,1.112045130287215,0.26444186043037904,2025-11-07 08:12:13.729999999,47.157067500000004
AA,45.037147222222224,2.0683369713243827,0.5556347222386921,70.19260158977117,16.713729933990177,0.03321029176821424,0.008921559445065704,1.127048837343789,0.2683643213550125,2025-11-07 08:42:13.729999999,47.657067500000004
AA,45.537147222222224,2.4672874120394988,0.6176487851307098,71.32650768561213,16.98082129276943,0.03961604707834776,0.00991728942085276,1.1452554220554294,0.2726528788177494,2025-11-07 09:12:13.729999999,48.157067500000004
AA,46.037147222222224,2.480952692598,0.6069796664045889,72.56356771177151,17.259667684026812,0.03983546391454721,0.009745980513882284,1.1651182998036531,0.2771301811821902,2025-11-07 09:42:13.729999999,48.657067500000004
AA,46.537147222222224,2.2653468176839424,0.5628616275333226,73.75014258934199,17.53301231739479,0.03637358409897145,0.009037598386854893,1.1841705618070326,0.2815191444668398,2025-11-07 10:12:13.729999999,49.157067500000004
AA,47.037147222222224,2.049740942769884,0.5233657356950132,74.82891452945546,17.794727510860454,0.032911704283395696,0.008403431851236563,1.2014918839026245,0.28572137942935855,2025-11-07 10:42:13.729999999,49.657067500000004
AA,47.537147222222224,1.8341350678558257,0.48961184634258037,75.79988353211189,18.0444277054101,0.02944982446781994,0.007861461887324665,1.2170822660904286,0.2897306953341378,2025-11-07 11:12:13.729999999,50.157067500000004
AA,48.037147222222224,1.6185291929417678,0.46285787460913436,76.66304959731129,18.281903868634544,0.025987944652244178,0.007431886233287323,1.2309417083704446,0.29354373584833887,2025-11-07 11:42:13.729999999,50.657067500000004
AA,48.537147222222224,1.4804926427902547,0.4449938178825773,77.4378050562443,18.508386786662598,0.023771558169400363,0.007145051667992572,1.2433815840758558,0.2971802631127584,2025-11-07 12:12:13.729999999,51.157067500000004
AA,49.037147222222224,1.4025022861616006,0.4281837710693964,78.15855378848225,18.725796906838607,0.02251930453053308,0.006875140832841945,1.254954299750839,0.3006711128265671,2025-11-07 12:42:13.729999999,51.657067500000004
AA,49.537147222222224,1.3245119295329462,0.41138541730961986,78.8403073424059,18.934758308562294,0.021267050891665803,0.006605417747424855,1.265900888606389,0.30402630553247106,2025-11-07 13:12:13.729999999,52.157067500000004
AA,50.037147222222224,1.246521572904292,0.39460024994558085,79.48306571801521,19.135271389035484,0.020014797252798523,0.006335906389620758,1.276221350642505,0.3072458476081485,2025-11-07 13:42:13.729999999,52.657067500000004
AA,50.537147222222224,1.1685312162756376,0.37783002640542407,80.08682891531019,19.327336602026733,0.018762543613931242,0.006066634977607966,1.2859156858591876,0.31032974633954297,2025-11-07 14:12:13.729999999,53.157067500000004
AA,51.037147222222224,1.0923243255325648,0.36687326293795186,80.65204280076225,19.51242372451986,0.017538926228846573,0.005890707497398068,1.2949910533198818,0.3133016012286426,2025-11-07 14:42:13.729999999,53.657067500000004
AA,51.537147222222224,1.0178423254856477,0.36176162555378377,81.1795844635168,19.69347850214328,0.016343004583905713,0.005808632394890554,1.30346153602307,0.31620871069594214,2025-11-07 15:12:13.729999999,54.157067500000004
AA,52.037147222222224,0.9433603254387307,0.35665120591430677,81.66988512624789,19.87197697508374,0.01514708293896485,0.005726576845123744,1.3113340579037878,0.31907477480866636,2025-11-07 15:42:13.729999999,54.657067500000004
AA,52.537147222222224,0.8688783253918136,0.35154205712713665,82.12294478895554,20.04791875017356,0.013951161294023984,0.005644541700821077,1.318608618962035,0.3218997872539106,2025-11-07 16:12:13.729999999,55.157067500000004
AA,53.037147222222224,0.7943963253448968,0.3464342354191706,82.53876345163971,20.221303463469468,0.012755239649083122,0.005562527864790794,1.3252852191978117,0.3246837421880134,2025-11-07 16:42:13.729999999,55.657067500000004
AA,53.537147222222224,0.7427765513527582,0.3355096217033642,82.92305667081412,20.39072353974964,0.01192640576995437,0.005387116597677652,1.331455630552571,0.3274040388527559,2025-11-07 17:12:13.729999999,56.157067500000004
AA,54.037147222222224,0.7210622146965612,0.3164747377649488,83.28901636232645,20.552783148043332,0.011577749112019288,0.005081482623072395,1.3373316692730646,0.3300061520238171,2025-11-07 17:42:13.729999999,56.657067500000004
AA,54.537147222222224,0.6993478780403642,0.2974514152771014,83.6441188855107,20.70549142324221,0.011229092454084204,0.004776034285117235,1.3430333796645904,0.3324581153378646,2025-11-07 18:12:13.729999999,57.157067500000004
AA,55.037147222222224,0.6776335413841673,0.27844202390516976,83.98836424036682,20.848843784020602,0.010880435796149121,0.004470809632388723,1.3485607617271487,0.334759855234756,2025-11-07 18:42:13.729999999,57.657067500000004
AA,55.537147222222224,0.6559192047279704,0.2594496257880565,84.32175242689486,20.982836337117927,0.010531779138214037,0.004165857832178171,1.3539138154607395,0.33691130920227885,2025-11-07 19:12:13.729999999,58.157067500000004
AA,56.037147222222224,0.6505560606966662,0.2529595418793241,84.64837124325102,21.110570464351287,0.010445665714461564,0.004061649676931987,1.3591581766739083,0.3389622746363404,2025-11-07 19:42:13.729999999,58.657067500000004
AA,56.537147222222224,0.6728373670712203,0.26740096622857795,84.97921960019299,21.24033220344264,0.01080342593242165,0.004293528680613006,1.3644704495856292,0.34104579645861643,2025-11-07 20:12:13.729999999,59.157067500000004
AA,57.037147222222224,0.6951186734457745,0.2818424396645861,85.32120861032224,21.37730489300639,0.011161186150381733,0.0045254084724564245,1.3699616026063302,0.34324510104377637,2025-11-07 20:42:13.729999999,59.657067500000004
AA,57.537147222222224,0.7173999798203284,0.2962839550095883,85.67433827363875,21.521489060268117,0.011518946368341818,0.004757288937212401,1.375631635736011,0.34556019685722733,2025-11-07 21:12:13.729999999,60.157067500000004
AA,58.037147222222224,0.7396812861948826,0.3107255064202017,86.03860859014257,21.672885237701013,0.011876706586301904,0.004989169981056547,1.3814805489746718,0.3479910924486354,2025-11-07 21:42:13.729999999,60.657067500000004
AA,58.537147222222224,0.755186025364412,0.32385224702671916,86.41232541803238,21.83121963059224,0.012125658724540979,0.005199939740313411,1.3874811403023826,0.35053339162800634,2025-11-07 22:12:13.729999999,61.157067500000004
AA,59.037147222222224,0.755186272104719,0.33440620386498754,86.78991849239968,21.995635835975364,0.012125662686331392,0.005369399548249639,1.3935439706551005,0.35317334354488383,2025-11-07 22:42:13.729999999,61.657067500000004
AA,59.537147222222224,0.7551865188450262,0.3453483662173985,87.16751169013712,22.165549700002067,0.012125666648121806,0.005545092585378909,1.399606802988714,0.3559015687219344,2025-11-07 23:12:13.729999999,62.157067500000004
AA,60.037147222222224,0.7551867655853332,0.3566430042790121,87.5451050112447,22.34096063447271,0.012125670609912223,0.00572644515541124,1.4056696373032225,0.35871805771471915,2025-11-07 23:42:13.729999999,62.657067500000004
AA,60.537147222222224,0.7551870123256403,0.36825768768593387,87.92269845572245,22.52187221538376,0.012125674571702638,0.0059129365395943125,1.411732473598626,0.36162286794129345,2025-11-08 00:12:13.729999999,63.157067500000004
AA,61.037147222222224,0.751088722669517,0.37513933212320427,88.29926738947124,22.707138440377147,0.012059870306190061,0.006023431793885746,1.4177788598180996,0.36459759859308194,2025-11-08 00:42:13.729999999,63.657067500000004
AA,61.537147222222224,0.7346710648082283,0.36709688715232675,88.67070733634067,22.89213853747949,0.011796259871679968,0.00589429812383312,1.4237428923625668,0.36756805615734567,2025-11-08 01:12:13.729999999,64.1570675
AA,62.037147222222224,0.7182534069469398,0.35918212735499233,89.03393845427945,23.073395684967878,0.011532649437169876,0.0057672146331887025,1.4295751196897795,0.3704784149802165,2025-11-08 01:42:13.729999999,64.6570675
AA,62.537147222222224,0.7018357490856512,0.3514036804998394,89.38896074328761,23.250904708318707,0.011269039002659782,0.0056423198538830995,1.4352755417997365,0.37332859197685786,2025-11-08 02:12:13.729999999,65.1570675
AA,63.037147222222224,0.6854180912243626,0.3437707997047654,89.73577420336511,23.4246623313841,0.011005428568149686,0.00551976235877915,1.440844158692439,0.3761185345437395,2025-11-08 02:42:13.729999999,65.6570675
AA,63.537147222222224,0.6732477179069072,0.3357818682949427,90.07544065564792,23.59454558221575,0.010810014738389646,0.005391487930233506,1.446298019519074,0.3788462681794436,2025-11-08 03:12:13.729999999,66.1570675
AA,64.03714722222222,0.6804990669981773,0.32463473583015723,90.41387735187419,23.759645954908603,0.010926446162462704,0.005212503786611388,1.4517321347442869,0.38149720544169247,2025-11-08 03:42:13.729999999,66.6570675
AA,64.53714722222222,0.6877504160894473,0.31354653106873365,90.75593972264609,23.9191766808112,0.011042877586535762,0.005034465816774785,1.4572244656815367,0.38405871356472704,2025-11-08 04:12:13.729999999,67.1570675
AA,65.03714722222222,0.6950017651807174,0.30252373359590096,91.10162776796363,24.07313825768479,0.01115930901060882,0.004857478060306694,1.4627750123308225,0.38653080054086064,2025-11-08 04:42:13.729999999,67.6570675
