VALVE_ID,TREATMENT,time_since_slurry_aplication[h],flux [mg/m2 h],DATE_TIME,time_since_start_of_experiment,accumulated_emission [mg/m2],%relative_flux,%_relative_accumulated_emissions
1.0,OSI,0.5371472222222222,0.27208299250926865,2025-11-05 12:12:13.730000001,0.6742266666666666,0.0,0.004377843805458868,0.0
1.0,OSI,1.0371472222222222,0.40817657495208803,2025-11-05 12:42:13.730000001,1.1742266666666665,0.17006489186533919,0.006567603780403669,0.0027363618964656345
1.0,OSI,1.5371472222222222,0.310673249406636,2025-11-05 13:12:13.730000001,1.6742266666666665,0.3497773479550202,0.0049987650749257605,0.005627954110297991
1.0,OSI,2.037147222222222,0.13223868687877943,2025-11-05 13:42:13.730000001,2.1742266666666663,0.460505332026374,0.002127734302152525,0.007409578954567562
1.0,OSI,2.537147222222222,-0.04619587564907718,2025-11-05 14:12:13.730000001,2.6742266666666663,0.48201603483379957,-0.0007432964706207109,0.007755688412450517
1.0,OSI,3.037147222222222,-0.22463043817693384,2025-11-05 14:42:13.730000001,3.1742266666666663,0.4143094563772968,-0.003614327243393948,0.006666282483946851
1.0,OSI,3.537147222222222,-0.40306500070479045,2025-11-05 15:12:13.730000001,3.6742266666666663,0.2573855966568658,-0.006485358016167183,0.004141361169056569
1.0,OSI,4.037147222222222,-0.4793039834099342,2025-11-05 15:42:13.730000001,4.174226666666667,0.03679335062818462,-0.00771205122139878,0.0005920088596650783
1.0,OSI,4.537147222222222,-0.42323893961627224,2025-11-05 16:12:13.730000001,4.674226666666667,-0.188842380128367,-0.006809958803158041,-0.003038493646474127
1.0,OSI,5.037147222222222,-0.3671738958226103,2025-11-05 16:42:13.730000001,5.174226666666667,-0.3864455889880876,-0.0059078663849173015,-0.006217949943492963
1.0,OSI,5.537147222222222,-0.3111088520289483,2025-11-05 17:12:13.730000001,5.674226666666667,-0.5560162759509772,-0.0050057739666765615,-0.008946360031391428
1.0,OSI,6.037147222222222,-0.25504380823528633,2025-11-05 17:42:13.730000001,6.174226666666667,-0.6975544410170359,-0.0041036815484358224,-0.011223723910169523
1.0,OSI,6.537147222222222,-0.21927549261868295,2025-11-05 18:12:13.730000001,6.674226666666667,-0.8161342662305282,-0.0035281656093110693,-0.013131685699606247
1.0,OSI,7.037147222222222,-0.21797527843863057,2025-11-05 18:42:13.730000001,7.174226666666667,-0.9254469589948566,-0.003507245027170242,-0.014890538358726575
1.0,OSI,7.537147222222222,-0.2166750642585782,2025-11-05 19:12:13.730000001,7.674226666666667,-1.0341095446691588,-0.0034863244450294155,-0.01663893072677649
1.0,OSI,8.037147222222222,-0.21537485007852578,2025-11-05 19:42:13.730000001,8.174226666666666,-1.1421220232534348,-0.003465403862888589,-0.01837686280375599
1.0,OSI,8.537147222222222,-0.2140746358984734,2025-11-05 20:12:13.730000001,8.674226666666666,-1.2494843947476846,-0.003444483280747762,-0.020104334589665075
