TREATMENT,time_since_slurry_aplication[h],flux [mg/m2 h],flux_std_dev[mg/m2 h],accumulated_emission [mg/m2],accumulated_emission_std_dev[mg/m2],relative_flux,relative_flux_std_dev,%_relative_accumulated_emissions,%_relative_accumulated_emisssions_std_dev,DATE_TIME,time_since_start_of_experiment
H2SO4,148.2274586111111,0.8512659118773405,0.13791044600235058,602.2516488621218,144.2174877259796,0.015573266837608221,0.002522967436287561,11.017738993489475,2.6383500004752767,2025-11-03 14:50:49.613999999,149.1601575
H2SO4,148.2311777777778,0.850762848162864,0.1380448735781536,602.2548139264368,144.21785772705195,0.01556406366695079,0.0025254266872444054,11.017796895950326,2.6383567693654078,2025-11-03 14:51:03.003000000,149.16387666666668
H2SO4,149.956735,0.6239538167245454,0.19132297344015398,603.5271679223507,144.4231432060012,0.011414763761379851,0.0035001092795754626,11.04107365120835,2.6421123121364225,2025-11-03 16:34:35.009000000,150.8894338888889
H2SO4,149.9601736111111,0.623931753690446,0.19135871369670396,603.5293134189446,144.42361926861963,0.011414360134836743,0.0035007631205719518,11.041112901447894,2.642121021342426,2025-11-03 16:34:47.387999999,150.89287249999998
H2SO4,149.9636888888889,0.6239091987428304,0.19139525724456788,603.5315066727298,144.4241061235177,0.01141394750910743,0.003501431657176244,11.041153025369175,2.6421299279850308,2025-11-03 16:35:00.043000000,150.8963877777778
H2SO4,151.68926555555558,0.6142866169013753,0.20796771360730523,604.5998075768498,144.68270590792474,0.011237909642921507,0.003804612228006756,11.060696783448279,2.6468608157024027,2025-11-03 18:18:32.119000001,152.62196444444447
H2SO4,151.69257,0.614450820833342,0.20811929475539404,604.6018377241497,144.68323876313264,0.011240913629822215,0.0038073852906112845,11.060733923459617,2.6468705638859285,2025-11-03 18:18:44.015000000,152.62526888888888
H2SO4,151.6959675,0.6146237240934171,0.2082748526929655,604.6039256145328,144.68378698565212,0.011244076764359465,0.0038102311055754545,11.060772119837049,2.6468805932028108,2025-11-03 18:18:56.246000000,152.6286663888889
H2SO4,153.42151277777782,0.7033928702531277,0.28612386347845986,605.7410742697366,145.0092519192893,0.012868041239858177,0.005234419953138558,11.08157539551675,2.6528347283174663,2025-11-03 20:02:28.209000000,154.3542116666667
H2SO4,153.4250211111111,0.7038649239729985,0.28646153858519563,605.7435428344505,145.0100097857395,0.0128766771060883,0.0052405974641468595,11.081620556043516,2.652848592911703,2025-11-03 20:02:40.838999999,154.35772
H2SO4,153.42849388888888,0.7043444182181187,0.28679421919097314,605.7459880335056,145.01076102774726,0.012885449091107509,0.005246683604532822,11.081665289113198,2.65286233631677,2025-11-03 20:02:53.341000000,154.36119277777777
H2SO4,155.15393722222223,0.9475731748024332,0.44658337398876374,607.1711331325523,145.5094532078691,0.017335135465267156,0.008169905491726678,11.107737242189314,2.661985533055306,2025-11-03 21:46:24.936999999,156.08663611111112
H2SO4,155.15743944444444,0.948093295809822,0.44654984732180936,607.1744526551719,145.51071989342785,0.017344650686213863,0.008169292146679769,11.107797970348175,2.662008706110788,2025-11-03 21:46:37.544999998,156.09013833333333
H2SO4,155.16078027777777,0.9485922027461675,0.4465179366837214,607.1776209102401,145.51192830419896,0.01735377781175529,0.008168708365660263,11.107855931181446,2.6620308130730503,2025-11-03 21:46:49.572000000,156.09347916666667
H2SO4,156.88652833333333,1.2054113024120843,0.4342204106350901,609.0362545905836,146.1506849174664,0.02205208924686408,0.007943734415774945,11.141858230408394,2.6737163828156016,2025-11-03 23:30:22.264999998,157.81922722222222
H2SO4,156.8899161111111,1.2065515615256832,0.4349154867358207,609.0403401876791,146.15196810683435,0.02207294942603057,0.007956450307998623,11.14193297332112,2.673739857795806,2025-11-03 23:30:34.460999999,157.82261499999998
H2SO4,156.8935025,1.2077786278016458,0.43565553882500424,609.0446695511617,146.15332875224468,0.02209539767666104,0.007969989001957561,11.142012175755767,2.6737647497757986,2025-11-03 23:30:47.372000000,157.8262013888889
H2SO4,158.61921777777778,1.8128474539533646,0.7679486577581784,611.651039840031,147.05638432927725,0.03316467480065429,0.014049040608799138,11.189693751418373,2.690285469417094,2025-11-04 01:14:19.947000000,159.55191666666667
H2SO4,158.62235388888888,1.8132526033517298,0.7667079539365015,611.6567257663709,147.05847542894574,0.03317208670285993,0.014026342869571202,11.189797771145784,2.6903237245059777,2025-11-04 01:14:31.237000000,159.55505277777777
H2SO4,158.62599194444445,1.813722598185248,0.7652693217395737,611.6633233350118,147.06089821689585,0.033180684903319456,0.014000024180227099,11.18991846868047,2.690368047581426,2025-11-04 01:14:44.333999998,159.55869083333334
H2SO4,160.35131305555555,2.00179364145302,0.3965852555790908,614.9548186940293,147.89728076565893,0.03662130257679961,0.007255227682468455,11.25013388997895,2.705669034533294,2025-11-04 02:58:15.490000001,161.28401194444444
